#FamilyID	Gamma Cat Mean	Likelihood of Category	Likelihood of Family	Posterior Probability	Significant
OG0000064	2.06357	4.71202e-61	4.71202e-61	1	*
OG0000066	0.179866	3.07922e-130	6.63663e-63	4.63973e-68	N/S
OG0000066	0.756562	3.28789e-88	6.63663e-63	4.95416e-26	N/S
OG0000066	2.06357	6.63663e-63	6.63663e-63	1	*
OG0000068	0.179866	2.30911e-161	9.43743e-73	2.44676e-89	N/S
OG0000068	0.756562	6.70889e-107	9.43743e-73	7.10881e-35	N/S
OG0000068	2.06357	9.43743e-73	9.43743e-73	1	*
OG0000073	0.179866	1.30733e-58	8.0324e-31	1.62757e-28	N/S
OG0000073	0.756562	3.5238e-40	8.0324e-31	4.38698e-10	N/S
OG0000073	2.06357	8.0324e-31	8.0324e-31	1	*
OG0000077	0.179866	2.2845e-119	3.40824e-55	6.70285e-65	N/S
OG0000077	0.756562	5.69437e-79	3.40824e-55	1.67076e-24	N/S
OG0000077	2.06357	3.40824e-55	3.40824e-55	1	*
OG0000078	0.179866	7.46648e-264	5.04676e-123	1.47946e-141	N/S
OG0000078	0.756562	1.37289e-179	5.04676e-123	2.72034e-57	N/S
OG0000078	2.06357	5.04676e-123	5.04676e-123	1	*
OG0000079	0.179866	6.68085e-121	1.5277e-54	4.37315e-67	N/S
OG0000079	0.756562	3.07272e-79	1.5277e-54	2.01134e-25	N/S
OG0000079	2.06357	1.5277e-54	1.5277e-54	1	*
OG0000082	0.179866	3.48894e-173	4.59999e-89	7.58468e-85	N/S
OG0000082	0.756562	6.14666e-122	4.59999e-89	1.33623e-33	N/S
OG0000082	2.06357	4.59999e-89	4.59999e-89	1	*
OG0000084	0.179866	3.24006e-122	3.90884e-61	8.28906e-62	N/S
OG0000084	0.756562	1.1488e-83	3.90884e-61	2.93898e-23	N/S
OG0000084	2.06357	3.90884e-61	3.90884e-61	1	*
OG0000085	0.179866	8.87347e-70	4.55462e-35	1.94823e-35	N/S
OG0000085	0.756562	2.58802e-47	4.55462e-35	5.6822e-13	N/S
OG0000085	2.06357	4.55462e-35	4.55462e-35	1	*
OG0000088	0.179866	4.23337e-100	5.63259e-47	7.51585e-54	N/S
OG0000088	0.756562	1.74818e-66	5.63259e-47	3.10369e-20	N/S
OG0000088	2.06357	5.63259e-47	5.63259e-47	1	*
OG0000090	0.179866	5.88158e-89	8.48664e-39	6.9304e-51	N/S
OG0000090	0.756562	5.46695e-57	8.48664e-39	6.44183e-19	N/S
OG0000090	2.06357	8.48664e-39	8.48664e-39	1	*
OG0000091	0.179866	3.66246e-99	6.578e-50	5.56773e-50	N/S
OG0000091	0.756562	4.26488e-68	6.578e-50	6.48355e-19	N/S
OG0000091	2.06357	6.578e-50	6.578e-50	1	*
OG0000093	0.179866	1.57055e-84	3.43803e-42	4.56818e-43	N/S
OG0000093	0.756562	2.09437e-57	3.43803e-42	6.09179e-16	N/S
OG0000093	2.06357	3.43803e-42	3.43803e-42	1	*
OG0000095	0.179866	2.34685e-165	2.03063e-77	1.15573e-88	N/S
OG0000095	0.756562	2.22083e-111	2.03063e-77	1.09367e-34	N/S
OG0000095	2.06357	2.03063e-77	2.03063e-77	1	*
OG0000097	0.179866	1.37564e-44	7.58423e-25	1.81382e-20	N/S
OG0000097	0.756562	1.98999e-31	7.58423e-25	2.62385e-07	N/S
OG0000097	2.06357	7.58423e-25	7.58423e-25	1	*
OG0000098	0.179866	1.65737e-83	2.19083e-41	7.56503e-43	N/S
OG0000098	0.756562	1.60995e-56	2.19083e-41	7.34858e-16	N/S
OG0000098	2.06357	2.19083e-41	2.19083e-41	1	*
OG0000099	0.179866	8.79446e-156	6.95792e-75	1.26395e-81	N/S
OG0000099	0.756562	2.39713e-106	6.95792e-75	3.44518e-32	N/S
OG0000099	2.06357	6.95792e-75	6.95792e-75	1	*
OG0000101	0.179866	1.51026e-86	2.11245e-37	7.14931e-50	N/S
OG0000101	0.756562	3.80178e-55	2.11245e-37	1.7997e-18	N/S
OG0000101	2.06357	2.11245e-37	2.11245e-37	1	*
OG0000102	0.179866	6.98916e-188	5.22917e-88	1.33657e-100	N/S
OG0000102	0.756562	7.52185e-128	5.22917e-88	1.43844e-40	N/S
OG0000102	2.06357	5.22917e-88	5.22917e-88	1	*
OG0000105	0.179866	7.38453e-221	6.30804e-130	1.17065e-91	N/S
OG0000105	0.756562	4.81849e-166	6.30804e-130	7.63865e-37	N/S
OG0000105	2.06357	6.30804e-130	6.30804e-130	1	*
OG0000108	0.179866	1.80341e-94	6.36663e-44	2.83259e-51	N/S
OG0000108	0.756562	2.13147e-62	6.36663e-44	3.34787e-19	N/S
OG0000108	2.06357	6.36663e-44	6.36663e-44	1	*
OG0000109	0.179866	6.20619e-90	1.97487e-38	3.14258e-52	N/S
OG0000109	0.756562	3.05437e-57	1.97487e-38	1.54662e-19	N/S
OG0000109	2.06357	1.97487e-38	1.97487e-38	1	*
OG0000110	0.179866	2.41401e-89	6.07133e-42	3.97608e-48	N/S
OG0000110	0.756562	2.04865e-59	6.07133e-42	3.37429e-18	N/S
OG0000110	2.06357	6.07133e-42	6.07133e-42	1	*
OG0000111	0.179866	8.587e-116	1.08611e-48	7.90622e-68	N/S
OG0000111	0.756562	1.79834e-73	1.08611e-48	1.65577e-25	N/S
OG0000111	2.06357	1.08611e-48	1.08611e-48	1	*
OG0000115	0.179866	2.57186e-97	1.614e-45	1.59347e-52	N/S
OG0000115	0.756562	1.68182e-64	1.614e-45	1.04202e-19	N/S
OG0000115	2.06357	1.614e-45	1.614e-45	1	*
OG0000116	0.179866	6.94543e-73	1.11837e-34	6.21033e-39	N/S
OG0000116	0.756562	2.73837e-48	1.11837e-34	2.44854e-14	N/S
OG0000116	2.06357	1.11837e-34	1.11837e-34	1	*
OG0000122	0.179866	5.24826e-81	8.33735e-41	6.29488e-41	N/S
OG0000122	0.756562	1.44075e-55	8.33735e-41	1.72806e-15	N/S
OG0000122	2.06357	8.33735e-41	8.33735e-41	1	*
OG0000124	0.179866	2.32908e-57	2.5033e-27	9.30403e-31	N/S
OG0000124	0.756562	1.23442e-37	2.5033e-27	4.93118e-11	N/S
OG0000124	2.06357	2.5033e-27	2.5033e-27	1	*
OG0000125	0.179866	1.23413e-47	3.79024e-22	3.25608e-26	N/S
OG0000125	0.756562	2.21163e-30	3.79024e-22	5.83506e-09	N/S
OG0000125	2.06357	3.79024e-22	3.79024e-22	1	*
OG0000126	0.179866	4.49573e-135	3.49445e-65	1.28654e-70	N/S
OG0000126	0.756562	4.29043e-92	3.49445e-65	1.22779e-27	N/S
OG0000126	2.06357	3.49445e-65	3.49445e-65	1	*
OG0000129	0.179866	6.67458e-31	3.15078e-20	2.11839e-11	N/S
OG0000129	0.756562	3.83402e-23	3.15078e-20	0.00121684	N/S
OG0000129	2.06357	3.14695e-20	3.15078e-20	0.998783	*
OG0000130	0.179866	7.81151e-130	9.31946e-58	8.38194e-73	N/S
OG0000130	0.756562	5.23379e-86	9.31946e-58	5.61598e-29	N/S
OG0000130	2.06357	9.31946e-58	9.31946e-58	1	*
OG0000134	0.179866	1.12233e-122	2.41039e-60	4.65622e-63	N/S
OG0000134	0.756562	4.6136e-84	2.41039e-60	1.91405e-24	N/S
OG0000134	2.06357	2.41039e-60	2.41039e-60	1	*
OG0000136	0.179866	3.34167e-51	1.04197e-27	3.20707e-24	N/S
OG0000136	0.756562	1.30054e-35	1.04197e-27	1.24816e-08	N/S
OG0000136	2.06357	1.04197e-27	1.04197e-27	1	*
OG0000137	0.179866	4.90778e-67	1.61937e-32	3.03068e-35	N/S
OG0000137	0.756562	1.02552e-44	1.61937e-32	6.33282e-13	N/S
OG0000137	2.06357	1.61937e-32	1.61937e-32	1	*
OG0000138	0.179866	6.21114e-59	2.91425e-30	2.1313e-29	N/S
OG0000138	0.756562	2.80836e-40	2.91425e-30	9.63666e-11	N/S
OG0000138	2.06357	2.91425e-30	2.91425e-30	1	*
OG0000139	0.179866	3.46996e-91	7.05001e-43	4.92192e-49	N/S
OG0000139	0.756562	1.03413e-60	7.05001e-43	1.46685e-18	N/S
OG0000139	2.06357	7.05001e-43	7.05001e-43	1	*
OG0000140	0.179866	2.98474e-72	1.47769e-32	2.01988e-40	N/S
OG0000140	0.756562	7.02214e-47	1.47769e-32	4.75212e-15	N/S
OG0000140	2.06357	1.47769e-32	1.47769e-32	1	*
OG0000141	0.179866	7.51538e-102	9.30881e-45	8.0734e-58	N/S
OG0000141	0.756562	2.90441e-66	9.30881e-45	3.12006e-22	N/S
OG0000141	2.06357	9.30881e-45	9.30881e-45	1	*
OG0000145	0.179866	3.2452e-166	2.25791e-66	1.43726e-100	N/S
OG0000145	0.756562	2.9492e-104	2.25791e-66	1.30617e-38	N/S
OG0000145	2.06357	2.25791e-66	2.25791e-66	1	*
OG0000146	0.179866	3.24743e-50	1.00733e-24	3.2238e-26	N/S
OG0000146	0.756562	2.97473e-33	1.00733e-24	2.95308e-09	N/S
OG0000146	2.06357	1.00733e-24	1.00733e-24	1	*
OG0000147	0.179866	1.10969e-57	6.41572e-31	1.72964e-27	N/S
OG0000147	0.756562	1.2839e-40	6.41572e-31	2.00118e-10	N/S
OG0000147	2.06357	6.41572e-31	6.41572e-31	1	*
OG0000153	0.179866	8.15948e-135	1.37929e-66	5.91571e-69	N/S
OG0000153	0.756562	6.76496e-93	1.37929e-66	4.90467e-27	N/S
OG0000153	2.06357	1.37929e-66	1.37929e-66	1	*
OG0000154	0.179866	5.38961e-47	1.52432e-23	3.53575e-24	N/S
OG0000154	0.756562	1.76473e-31	1.52432e-23	1.15772e-08	N/S
OG0000154	2.06357	1.52432e-23	1.52432e-23	1	*
OG0000155	0.179866	2.91175e-53	8.46515e-27	3.43969e-27	N/S
OG0000155	0.756562	6.56175e-36	8.46515e-27	7.75149e-10	N/S
OG0000155	2.06357	8.46515e-27	8.46515e-27	1	*
OG0000156	0.179866	3.59081e-45	8.78352e-26	4.08812e-20	N/S
OG0000156	0.756562	1.80547e-32	8.78352e-26	2.05552e-07	N/S
OG0000156	2.06357	8.78352e-26	8.78352e-26	1	*
OG0000158	0.179866	6.69094e-69	8.89506e-32	7.52208e-38	N/S
OG0000158	0.756562	4.77338e-45	8.89506e-32	5.36632e-14	N/S
OG0000158	2.06357	8.89506e-32	8.89506e-32	1	*
OG0000159	0.179866	5.05396e-79	1.19864e-33	4.21643e-46	N/S
OG0000159	0.756562	3.89992e-50	1.19864e-33	3.25363e-17	N/S
OG0000159	2.06357	1.19864e-33	1.19864e-33	1	*
OG0000160	0.179866	8.65641e-81	1.85455e-33	4.66767e-48	N/S
OG0000160	0.756562	1.33683e-50	1.85455e-33	7.20838e-18	N/S
OG0000160	2.06357	1.85455e-33	1.85455e-33	1	*
OG0000161	0.179866	9.32328e-75	3.40878e-37	2.73508e-38	N/S
OG0000161	0.756562	7.60577e-51	3.40878e-37	2.23123e-14	N/S
OG0000161	2.06357	3.40878e-37	3.40878e-37	1	*
OG0000162	0.179866	2.9083e-115	1.21193e-56	2.39972e-59	N/S
OG0000162	0.756562	8.00049e-80	1.21193e-56	6.60143e-24	N/S
OG0000162	2.06357	1.21193e-56	1.21193e-56	1	*
OG0000163	0.179866	1.68079e-95	1.14703e-52	1.46534e-43	N/S
OG0000163	0.756562	1.59064e-68	1.14703e-52	1.38675e-16	N/S
OG0000163	2.06357	1.14703e-52	1.14703e-52	1	*
OG0000164	0.179866	6.82501e-87	1.4061e-38	4.85387e-49	N/S
OG0000164	0.756562	4.91632e-56	1.4061e-38	3.49643e-18	N/S
OG0000164	2.06357	1.4061e-38	1.4061e-38	1	*
OG0000165	0.179866	7.70333e-53	1.7477e-26	4.40769e-27	N/S
OG0000165	0.756562	2.00797e-35	1.7477e-26	1.14892e-09	N/S
OG0000165	2.06357	1.7477e-26	1.7477e-26	1	*
OG0000166	0.179866	1.7209e-59	8.43331e-27	2.0406e-33	N/S
OG0000166	0.756562	4.1435e-38	8.43331e-27	4.91326e-12	N/S
OG0000166	2.06357	8.43331e-27	8.43331e-27	1	*
OG0000167	0.179866	1.35527e-66	1.66577e-33	8.13601e-34	N/S
OG0000167	0.756562	9.31148e-46	1.66577e-33	5.58991e-13	N/S
OG0000167	2.06357	1.66577e-33	1.66577e-33	1	*
OG0000172	0.179866	2.70648e-46	2.0752e-26	1.3042e-20	N/S
OG0000172	0.756562	2.99339e-33	2.0752e-26	1.44246e-07	N/S
OG0000172	2.06357	2.0752e-26	2.0752e-26	1	*
OG0000173	0.179866	6.34009e-67	1.12777e-35	5.62181e-32	N/S
OG0000173	0.756562	1.02046e-46	1.12777e-35	9.0485e-12	N/S
OG0000173	2.06357	1.12777e-35	1.12777e-35	1	*
OG0000176	0.179866	1.42183e-107	1.77118e-53	8.0276e-55	N/S
OG0000176	0.756562	3.25453e-74	1.77118e-53	1.8375e-21	N/S
OG0000176	2.06357	1.77118e-53	1.77118e-53	1	*
OG0000177	0.179866	2.22334e-58	5.62432e-30	3.95309e-29	N/S
OG0000177	0.756562	7.77731e-40	5.62432e-30	1.3828e-10	N/S
OG0000177	2.06357	5.62432e-30	5.62432e-30	1	*
OG0000179	0.179866	1.07966e-53	5.49065e-28	1.96636e-26	N/S
OG0000179	0.756562	5.91649e-37	5.49065e-28	1.07756e-09	N/S
OG0000179	2.06357	5.49065e-28	5.49065e-28	1	*
OG0000180	0.179866	3.00407e-25	3.99808e-16	7.51378e-10	N/S
OG0000180	0.756562	1.72682e-18	3.99808e-16	0.00431912	N/S
OG0000180	2.06357	3.98081e-16	3.99808e-16	0.995681	*
OG0000181	0.179866	8.38024e-63	5.28759e-31	1.58489e-32	N/S
OG0000181	0.756562	9.35857e-43	5.28759e-31	1.76991e-12	N/S
OG0000181	2.06357	5.28759e-31	5.28759e-31	1	*
OG0000182	0.179866	5.68024e-74	8.7696e-35	6.4772e-40	N/S
OG0000182	0.756562	1.05217e-48	8.7696e-35	1.19979e-14	N/S
OG0000182	2.06357	8.7696e-35	8.7696e-35	1	*
OG0000183	0.179866	1.52738e-71	1.00361e-33	1.52189e-38	N/S
OG0000183	0.756562	6.08399e-48	1.00361e-33	6.06212e-15	N/S
OG0000183	2.06357	1.00361e-33	1.00361e-33	1	*
OG0000184	0.179866	2.59495e-56	9.56491e-28	2.71299e-29	N/S
OG0000184	0.756562	9.51862e-38	9.56491e-28	9.9516e-11	N/S
OG0000184	2.06357	9.56491e-28	9.56491e-28	1	*
OG0000189	0.179866	4.10648e-72	6.49386e-35	6.32363e-38	N/S
OG0000189	0.756562	1.29901e-48	6.49386e-35	2.00036e-14	N/S
OG0000189	2.06357	6.49386e-35	6.49386e-35	1	*
OG0000190	0.179866	1.09572e-40	7.80721e-24	1.40348e-17	N/S
OG0000190	0.756562	2.98945e-29	7.80721e-24	3.82909e-06	N/S
OG0000190	2.06357	7.80718e-24	7.80721e-24	0.999996	*
OG0000191	0.179866	6.63179e-107	2.34016e-51	2.8339e-56	N/S
OG0000191	0.756562	1.02896e-72	2.34016e-51	4.39697e-22	N/S
OG0000191	2.06357	2.34016e-51	2.34016e-51	1	*
OG0000192	0.179866	8.72963e-149	1.34031e-81	6.51315e-68	N/S
OG0000192	0.756562	8.85138e-108	1.34031e-81	6.60398e-27	N/S
OG0000192	2.06357	1.34031e-81	1.34031e-81	1	*
OG0000193	0.179866	2.23837e-37	8.79866e-21	2.54399e-17	N/S
OG0000193	0.756562	2.18615e-26	8.79866e-21	2.48464e-06	N/S
OG0000193	2.06357	8.79863e-21	8.79866e-21	0.999998	*
OG0000194	0.179866	3.75724e-90	1.02272e-45	3.67376e-45	N/S
OG0000194	0.756562	4.27186e-62	1.02272e-45	4.17695e-17	N/S
OG0000194	2.06357	1.02272e-45	1.02272e-45	1	*
OG0000197	0.179866	7.75432e-55	5.58941e-28	1.38733e-27	N/S
OG0000197	0.756562	2.43355e-37	5.58941e-28	4.35386e-10	N/S
OG0000197	2.06357	5.58941e-28	5.58941e-28	1	*
OG0000198	0.179866	1.48868e-42	1.9406e-21	7.67124e-22	N/S
OG0000198	0.756562	2.16034e-28	1.9406e-21	1.11323e-07	N/S
OG0000198	2.06357	1.9406e-21	1.9406e-21	1	*
OG0000199	0.179866	2.10071e-69	9.39289e-32	2.23649e-38	N/S
OG0000199	0.756562	2.65398e-45	9.39289e-32	2.82552e-14	N/S
OG0000199	2.06357	9.39289e-32	9.39289e-32	1	*
OG0000200	0.179866	1.28142e-88	1.47598e-43	8.68182e-46	N/S
OG0000200	0.756562	2.48357e-60	1.47598e-43	1.68266e-17	N/S
OG0000200	2.06357	1.47598e-43	1.47598e-43	1	*
OG0000202	0.179866	4.06936e-122	6.47681e-61	6.28297e-62	N/S
OG0000202	0.756562	1.9986e-84	6.47681e-61	3.08577e-24	N/S
OG0000202	2.06357	6.47681e-61	6.47681e-61	1	*
OG0000203	0.179866	1.25363e-43	2.45163e-24	5.11344e-20	N/S
OG0000203	0.756562	1.07867e-30	2.45163e-24	4.39979e-07	N/S
OG0000203	2.06357	2.45163e-24	2.45163e-24	1	*
OG0000207	0.179866	1.71864e-55	1.01141e-27	1.69926e-28	N/S
OG0000207	0.756562	1.1394e-37	1.01141e-27	1.12655e-10	N/S
OG0000207	2.06357	1.01141e-27	1.01141e-27	1	*
OG0000209	0.179866	4.8791e-54	1.18894e-25	4.10375e-29	N/S
OG0000209	0.756562	1.28334e-35	1.18894e-25	1.0794e-10	N/S
OG0000209	2.06357	1.18894e-25	1.18894e-25	1	*
OG0000210	0.179866	2.38529e-234	1.38505e-147	1.72217e-87	N/S
OG0000210	0.756562	2.4482e-183	1.38505e-147	1.76759e-36	N/S
OG0000210	2.06357	1.38505e-147	1.38505e-147	1	*
OG0000211	0.179866	1.37166e-68	3.16852e-32	4.32902e-37	N/S
OG0000211	0.756562	2.61434e-45	3.16852e-32	8.25098e-14	N/S
OG0000211	2.06357	3.16852e-32	3.16852e-32	1	*
OG0000214	0.179866	1.50891e-100	7.29587e-51	2.06817e-50	N/S
OG0000214	0.756562	1.06368e-69	7.29587e-51	1.45793e-19	N/S
OG0000214	2.06357	7.29587e-51	7.29587e-51	1	*
OG0000215	0.179866	4.43667e-51	6.23034e-24	7.12106e-28	N/S
OG0000215	0.756562	1.26413e-33	6.23034e-24	2.029e-10	N/S
OG0000215	2.06357	6.23034e-24	6.23034e-24	1	*
OG0000216	0.179866	7.10834e-123	5.26916e-60	1.34905e-63	N/S
OG0000216	0.756562	2.54279e-84	5.26916e-60	4.82581e-25	N/S
OG0000216	2.06357	5.26916e-60	5.26916e-60	1	*
OG0000217	0.179866	1.29688e-108	1.13104e-53	1.14663e-55	N/S
OG0000217	0.756562	6.52826e-75	1.13104e-53	5.77193e-22	N/S
OG0000217	2.06357	1.13104e-53	1.13104e-53	1	*
OG0000219	0.179866	8.44373e-39	8.79908e-21	9.59616e-19	N/S
OG0000219	0.756562	8.67937e-27	8.79908e-21	9.86395e-07	N/S
OG0000219	2.06357	8.79907e-21	8.79908e-21	0.999999	*
OG0000220	0.179866	2.27532e-59	2.7099e-29	8.39632e-31	N/S
OG0000220	0.756562	1.11028e-39	2.7099e-29	4.09711e-11	N/S
OG0000220	2.06357	2.7099e-29	2.7099e-29	1	*
OG0000221	0.179866	1.97848e-71	2.2609e-33	8.75084e-39	N/S
OG0000221	0.756562	9.02629e-48	2.2609e-33	3.99234e-15	N/S
OG0000221	2.06357	2.2609e-33	2.2609e-33	1	*
OG0000225	0.179866	3.66373e-26	3.48413e-16	1.05155e-10	N/S
OG0000225	0.756562	6.06131e-19	3.48413e-16	0.00173969	N/S
OG0000225	2.06357	3.47807e-16	3.48413e-16	0.99826	*
OG0000228	0.179866	9.32098e-78	8.51484e-41	1.09467e-37	N/S
OG0000228	0.756562	1.49266e-54	8.51484e-41	1.75301e-14	N/S
OG0000228	2.06357	8.51484e-41	8.51484e-41	1	*
OG0000229	0.179866	8.12361e-86	1.63683e-45	4.96301e-41	N/S
OG0000229	0.756562	3.47008e-61	1.63683e-45	2.12e-16	N/S
OG0000229	2.06357	1.63683e-45	1.63683e-45	1	*
OG0000232	0.179866	1.32293e-73	4.4517e-35	2.97175e-39	N/S
OG0000232	0.756562	2.6685e-49	4.4517e-35	5.99435e-15	N/S
OG0000232	2.06357	4.4517e-35	4.4517e-35	1	*
OG0000236	0.179866	1.70882e-155	1.81603e-88	9.40966e-68	N/S
OG0000236	0.756562	2.36616e-115	1.81603e-88	1.30293e-27	N/S
OG0000236	2.06357	1.81603e-88	1.81603e-88	1	*
OG0000237	0.179866	9.13689e-48	2.89833e-27	3.15246e-21	N/S
OG0000237	0.756562	2.77054e-34	2.89833e-27	9.55907e-08	N/S
OG0000237	2.06357	2.89833e-27	2.89833e-27	1	*
OG0000238	0.179866	2.87137e-160	2.34546e-80	1.22422e-80	N/S
OG0000238	0.756562	1.07976e-112	2.34546e-80	4.60363e-33	N/S
OG0000238	2.06357	2.34546e-80	2.34546e-80	1	*
OG0000239	0.179866	2.63045e-38	3.53915e-22	7.43244e-17	N/S
