OG0000158	6.69094e-69	4.77338e-45	8.89506e-32	
OG0000159	5.05396e-79	3.89992e-50	1.19864e-33	
OG0000160	8.65641e-81	1.33683e-50	1.85455e-33	
OG0000161	9.32328e-75	7.60577e-51	3.40878e-37	
OG0000162	2.9083e-115	8.00049e-80	1.21193e-56	
OG0000163	1.68079e-95	1.59064e-68	1.14703e-52	
OG0000164	6.82501e-87	4.91632e-56	1.4061e-38	
OG0000165	7.70333e-53	2.00797e-35	1.7477e-26	
OG0000166	1.7209e-59	4.1435e-38	8.43331e-27	
OG0000167	1.35527e-66	9.31148e-46	1.66577e-33	
OG0000172	2.70648e-46	2.99339e-33	2.0752e-26	
OG0000173	6.34009e-67	1.02046e-46	1.12777e-35	
OG0000176	1.42183e-107	3.25453e-74	1.77118e-53	
OG0000177	2.22334e-58	7.77731e-40	5.62432e-30	
OG0000179	1.07966e-53	5.91649e-37	5.49065e-28	
OG0000180	3.00407e-25	1.72682e-18	3.98081e-16	
OG0000181	8.38024e-63	9.35857e-43	5.28759e-31	
OG0000182	5.68024e-74	1.05217e-48	8.7696e-35	
OG0000183	1.52738e-71	6.08399e-48	1.00361e-33	
OG0000184	2.59495e-56	9.51862e-38	9.56491e-28	
OG0000189	4.10648e-72	1.29901e-48	6.49386e-35	
OG0000190	1.09572e-40	2.98945e-29	7.80718e-24	
OG0000191	6.63179e-107	1.02896e-72	2.34016e-51	
OG0000192	8.72963e-149	8.85138e-108	1.34031e-81	
OG0000193	2.23837e-37	2.18615e-26	8.79863e-21	
OG0000194	3.75724e-90	4.27186e-62	1.02272e-45	
OG0000197	7.75432e-55	2.43355e-37	5.58941e-28	
OG0000198	1.48868e-42	2.16034e-28	1.9406e-21	
OG0000199	2.10071e-69	2.65398e-45	9.39289e-32	
OG0000200	1.28142e-88	2.48357e-60	1.47598e-43	
OG0000202	4.06936e-122	1.9986e-84	6.47681e-61	
OG0000203	1.25363e-43	1.07867e-30	2.45163e-24	
OG0000207	1.71864e-55	1.1394e-37	1.01141e-27	
OG0000209	4.8791e-54	1.28334e-35	1.18894e-25	
OG0000210	2.38529e-234	2.4482e-183	1.38505e-147	
OG0000211	1.37166e-68	2.61434e-45	3.16852e-32	
OG0000214	1.50891e-100	1.06368e-69	7.29587e-51	
OG0000215	4.43667e-51	1.26413e-33	6.23034e-24	
OG0000216	7.10834e-123	2.54279e-84	5.26916e-60	
OG0000217	1.29688e-108	6.52826e-75	1.13104e-53	
OG0000219	8.44373e-39	8.67937e-27	8.79907e-21	
OG0000220	2.27532e-59	1.11028e-39	2.7099e-29	
OG0000221	1.97848e-71	9.02629e-48	2.2609e-33	
OG0000225	3.66373e-26	6.06131e-19	3.47807e-16	
OG0000228	9.32098e-78	1.49266e-54	8.51484e-41	
OG0000229	8.12361e-86	3.47008e-61	1.63683e-45	
OG0000232	1.32293e-73	2.6685e-49	4.4517e-35	
OG0000236	1.70882e-155	2.36616e-115	1.81603e-88	
OG0000237	9.13689e-48	2.77054e-34	2.89833e-27	
OG0000238	2.87137e-160	1.07976e-112	2.34546e-80	
OG0000239	2.63045e-38	1.32141e-27	3.53913e-22	
OG0000240	1.34269e-78	1.61744e-54	5.91726e-40	
OG0000244	2.34788e-91	2.67156e-62	2.54254e-45	
OG0000249	1.31824e-32	2.43881e-22	9.47104e-18	
OG0000250	1.78564e-29	2.92998e-21	5.11709e-18	
OG0000251	4.3012e-68	1.38426e-47	1.1474e-35	
OG0000252	2.30358e-43	1.66069e-30	4.95251e-24	
OG0000253	4.46593e-108	8.1175e-73	2.12025e-50	
OG0000254	6.30435e-160	2.32401e-119	1.19757e-91	
OG0000255	2.40158e-70	3.56227e-46	4.66844e-32	
OG0000261	9.39986e-46	6.69073e-30	8.99999e-22	
OG0000262	3.85748e-59	5.15457e-41	1.18896e-30	
OG0000263	2.80504e-76	4.93145e-51	4.80151e-36	
OG0000266	1.57795e-66	3.16713e-44	3.26848e-31	
OG0000267	3.09149e-39	2.12477e-27	5.05061e-21	
OG0000268	1.19968e-70	2.30143e-46	5.8121e-32	
OG0000269	4.9169e-92	2.00971e-64	7.18267e-47	
OG0000270	1.61759e-72	1.04171e-46	4.93347e-31	
OG0000271	2.54193e-50	1.13044e-33	1.6945e-24	
OG0000275	5.90553e-57	3.26197e-38	8.40723e-28	
OG0000276	7.66537e-40	6.32459e-27	2.26177e-20	
OG0000277	1.10101e-77	7.47334e-53	1.99078e-37	
OG0000278	1.76761e-43	6.87636e-29	2.44627e-21	
OG0000279	4.43838e-95	3.94113e-64	1.20965e-44	
OG0000280	5.10241e-61	1.45876e-41	1.92671e-30	
OG0000281	4.90304e-87	2.58659e-61	7.99727e-45	
OG0000285	3.2415e-23	3.46384e-17	7.35902e-15	
OG0000286	6.33537e-57	1.51634e-39	4.09299e-29	
OG0000291	2.2044e-38	3.46938e-25	9.42213e-19	
OG0000292	2.656e-53	5.75477e-35	1.66103e-24	
OG0000293	2.84356e-68	2.94533e-45	4.07548e-32	
OG0000294	5.28913e-148	3.6167e-105	2.95036e-76	
OG0000295	4.81781e-72	4.63783e-51	1.5306e-38	
OG0000297	3.47968e-34	9.07297e-25	2.57118e-20	
OG0000298	5.04798e-40	1.03291e-28	8.38879e-23	
OG0000299	2.22914e-48	9.12239e-35	5.16871e-27	
OG0000300	1.27546e-28	2.63425e-20	1.00691e-16	
OG0000301	5.15393e-98	1.82216e-66	3.98379e-46	
OG0000302	2.22211e-85	3.49854e-58	2.40757e-41	
OG0000303	1.62194e-37	4.64454e-25	6.52225e-19	
OG0000304	3.20069e-75	2.61928e-51	1.98269e-37	
OG0000305	7.68462e-89	9.62613e-62	1.3631e-44	
OG0000310	4.35927e-42	1.3484e-28	2.91813e-21	
OG0000311	1.72548e-118	4.43343e-78	3.22752e-52	
OG0000312	3.5041e-64	2.4675e-42	4.0669e-29	
OG0000318	6.98978e-49	3.67744e-33	1.81301e-24	
OG0000319	1.09731e-67	2.12625e-44	7.21634e-31	
OG0000320	1.05594e-39	3.68905e-26	4.34891e-19	
OG0000321	4.54417e-64	5.88752e-42	2.34369e-29	
OG0000323	4.88864e-35	1.66703e-23	6.98841e-18	
OG0000324	1.66326e-120	1.83922e-84	1.76439e-61	
OG0000325	1.81047e-87	1.32398e-57	6.7895e-40	
OG0000326	1.10211e-49	1.04851e-33	5.74775e-25	
OG0000328	5.69199e-41	1.33097e-27	1.34249e-20	
OG0000329	2.42791e-76	1.20049e-54	2.54729e-41	
OG0000330	1.93835e-46	1.41792e-31	1.51126e-23	
OG0000331	1.20686e-38	1.11239e-26	2.17319e-20	
OG0000332	2.25045e-30	3.25495e-21	4.47378e-17	
OG0000333	1.0763e-32	1.62054e-21	2.1455e-16	
OG0000334	1.23393e-49	7.9388e-34	4.17618e-25	
OG0000335	1.49006e-66	3.3825e-44	2.69555e-31	
OG0000336	1.84203e-64	4.99815e-45	3.78321e-33	
OG0000337	1.06744e-58	3.95819e-40	1.88002e-29	
OG0000342	9.68836e-52	6.30728e-35	2.07971e-25	
OG0000343	1.2079e-48	3.6544e-33	9.47018e-25	
OG0000344	1.32534e-115	3.05709e-76	9.52937e-51	
OG0000348	1.60661e-36	1.32634e-25	3.94009e-20	
OG0000349	4.23451e-58	1.55262e-40	2.99261e-30	
OG0000356	5.99793e-45	1.15913e-30	6.24542e-23	
OG0000357	6.21074e-42	2.30499e-29	1.8505e-22	
OG0000358	5.10268e-31	8.81341e-22	2.29186e-17	
OG0000359	4.10016e-58	2.66282e-41	5.15578e-31	
OG0000360	6.51253e-75	8.05024e-54	4.3179e-41	
OG0000361	2.08199e-98	3.35499e-70	1.33724e-52	
OG0000362	1.5444e-33	1.55486e-23	1.69839e-18	
OG0000363	1.01002e-82	7.70683e-56	6.14932e-39	
OG0000364	1.19677e-51	5.6155e-34	3.96441e-24	
OG0000369	7.38087e-35	3.20099e-24	2.91841e-19	
OG0000370	3.24368e-44	1.19264e-29	3.80204e-22	
OG0000371	8.15314e-70	1.98349e-46	2.53885e-32	
OG0000372	1.42045e-52	2.09034e-34	3.18554e-24	
OG0000376	3.98736e-23	3.00331e-17	5.77433e-15	
OG0000377	7.86392e-36	3.03254e-24	2.19832e-18	
OG0000378	1.30756e-67	9.12574e-47	2.5333e-34	
OG0000379	1.5381e-29	3.38941e-21	3.81861e-17	
OG0000380	4.15791e-63	1.7631e-43	6.78161e-32	
OG0000381	1.14049e-46	1.29624e-33	3.07534e-26	
OG0000382	2.82955e-31	1.24982e-21	3.89505e-17	
OG0000383	4.66605e-36	2.54107e-25	1.17205e-19	
OG0000384	1.25567e-33	9.40102e-24	7.13829e-19	
OG0000385	2.27291e-131	3.01477e-92	1.16564e-65	
OG0000393	4.10761e-84	7.50651e-55	1.71955e-36	
OG0000395	8.71288e-46	1.54658e-30	7.96494e-22	
OG0000396	4.63607e-31	2.19791e-21	8.54976e-17	
OG0000397	6.07469e-35	2.9603e-25	2.47051e-20	
OG0000398	3.19426e-66	1.83616e-45	1.64541e-32	
OG0000399	9.50361e-28	2.56919e-19	1.02906e-15	
OG0000400	5.18307e-29	7.87772e-21	5.96929e-17	
OG0000401	7.39849e-68	6.67496e-48	1.87457e-35	
OG0000402	9.22485e-37	1.49355e-25	8.90831e-20	
OG0000403	8.37112e-36	4.0938e-24	2.35721e-18	
OG0000406	4.87729e-56	7.98109e-37	1.36147e-25	
OG0000407	5.11357e-29	7.86246e-21	6.98909e-17	
OG0000408	1.32092e-38	4.34556e-26	1.79467e-19	
OG0000409	2.0016e-37	1.1578e-25	1.54453e-19	
OG0000410	5.36537e-31	1.70377e-21	7.85993e-17	
OG0000411	4.08085e-32	3.33383e-22	2.34634e-17	
OG0000412	3.83768e-98	1.95569e-62	1.64887e-40	
OG0000413	2.36186e-31	7.21648e-22	2.43052e-17	
OG0000414	7.38889e-40	8.30329e-27	8.56299e-20	
OG0000415	6.5662e-35	1.75115e-23	1.15299e-17	
OG0000416	7.1474e-21	5.64224e-15	6.07977e-13	
OG0000417	3.00459e-43	1.50624e-30	1.42834e-23	
OG0000418	1.71423e-50	2.4083e-35	3.44255e-27	
OG0000419	1.04157e-50	1.64385e-34	5.58081e-25	
OG0000420	1.45266e-54	2.07887e-36	4.95488e-26	
OG0000421	7.88773e-26	7.26496e-18	9.98197e-15	
OG0000422	2.46758e-60	8.66048e-42	1.73576e-30	
OG0000428	1.79861e-27	4.90744e-19	4.72773e-15	
OG0000429	2.06619e-57	7.95031e-40	1.78067e-29	
OG0000430	3.65868e-27	2.52795e-19	1.06454e-15	
OG0000431	6.28312e-30	9.42267e-22	4.89249e-18	
OG0000432	2.16697e-41	3.57491e-29	2.0219e-22	
OG0000433	3.20264e-21	2.50836e-15	2.90005e-13	
OG0000434	1.78324e-43	1.05485e-30	6.198e-24	
OG0000435	9.25805e-66	6.08132e-46	1.75524e-33	
OG0000436	2.64958e-54	2.37283e-34	3.6095e-23	
OG0000437	3.88252e-126	2.01819e-91	7.61002e-68	
OG0000438	3.80736e-56	8.21412e-38	8.76252e-27	
OG0000439	5.19542e-97	4.74297e-68	1.38982e-48	
OG0000445	1.84846e-25	4.33752e-18	7.91897e-15	
OG0000446	2.97144e-31	5.60256e-22	2.44246e-17	
OG0000447	2.28383e-25	3.19731e-18	4.90366e-15	
OG0000448	1.50291e-62	1.89968e-44	4.96294e-34	
OG0000449	3.13347e-44	2.66804e-31	5.42198e-24	
OG0000450	3.10537e-33	2.16471e-24	1.84761e-20	
OG0000451	1.64098e-51	2.83291e-36	2.15138e-27	
OG0000452	7.51975e-33	2.64299e-24	4.30679e-20	
OG0000453	5.10393e-47	7.26679e-32	2.35097e-23	
OG0000454	1.05782e-31	6.691e-23	7.1668e-19	
OG0000455	1.05908e-25	1.95373e-17	4.76824e-14	
OG0000456	6.01699e-31	4.16846e-21	1.54598e-16	
OG0000457	5.22992e-30	6.3577e-21	7.91882e-17	
OG0000464	3.13413e-33	1.15118e-22	2.25319e-17	
OG0000465	2.07935e-31	4.3208e-21	4.25315e-16	
OG0000466	5.78785e-26	3.33348e-19	2.85799e-16	
OG0000467	1.78767e-29	3.34276e-21	2.89893e-17	
OG0000468	3.78585e-93	4.84743e-63	2.93853e-43	
OG0000469	1.32069e-31	2.88731e-21	4.47043e-16	
OG0000470	6.12557e-43	1.28149e-28	1.0598e-20	
OG0000471	1.43405e-112	4.57968e-84	5.62693e-65	
OG0000472	2.37962e-46	8.58708e-32	1.89787e-23	
OG0000484	1.10487e-40	2.40926e-28	1.265e-21	
OG0000485	9.86103e-27	3.59731e-20	1.71712e-17	
OG0000486	4.02818e-49	5.44628e-34	3.69429e-25	
OG0000487	4.30695e-27	1.22395e-19	1.97538e-16	
OG0000488	2.27096e-28	5.75431e-21	1.8969e-17	
OG0000489	8.2144e-30	5.91315e-20	1.82365e-15	
OG0000491	1.63935e-19	7.57137e-16	1.41463e-14	
OG0000492	2.34781e-29	1.89846e-20	2.63965e-16	
OG0000493	2.29146e-29	1.62492e-21	1.53987e-17	
OG0000494	5.12332e-28	1.8111e-19	1.88262e-15	
OG0000507	1.53573e-27	1.08775e-19	5.30474e-16	
OG0000508	1.15355e-58	6.41209e-42	2.22404e-32	
OG0000509	1.12468e-25	1.09173e-18	5.30277e-16	
OG0000510	2.25354e-24	1.4156e-17	1.0119e-14	
OG0000511	1.74924e-30	5.70231e-21	2.28186e-16	
OG0000512	1.99669e-33	2.8584e-23	5.70182e-18	
OG0000513	5.39454e-30	4.93167e-20	2.90045e-15	
OG0000514	1.4647e-48	1.10118e-33	6.84552e-25	
OG0000515	1.26042e-86	1.42387e-61	9.30114e-45	
OG0000516	2.40591e-39	1.35468e-27	5.08687e-21	
OG0000517	1.49771e-40	2.7295e-28	1.37742e-21	
OG0000523	7.51154e-24	7.10221e-18	2.08001e-15	
OG0000524	8.40953e-38	2.10558e-26	5.2551e-20	
OG0000525	1.71075e-33	1.09049e-22	3.9899e-17	
OG0000526	2.68797e-42	3.38278e-31	3.98412e-25	
OG0000527	4.15284e-33	1.6782e-23	1.10828e-18	
OG0000528	7.02554e-34	2.35571e-22	8.91936e-17	
OG0000529	5.35098e-47	1.26552e-33	5.3423e-26	
OG0000530	4.61975e-28	1.10514e-19	1.09791e-15	
OG0000531	1.14932e-30	4.69039e-22	4.74142e-18	
OG0000532	6.83464e-37	4.03123e-26	1.93514e-20	
OG0000533	2.43473e-33	4.85902e-24	2.21042e-19	
OG0000534	4.35263e-33	1.02632e-22	8.65501e-18	
OG0000545	1.2744e-80	2.71968e-55	5.83621e-39	
OG0000546	1.35414e-26	1.00156e-19	9.43024e-17	
OG0000547	1.96084e-31	8.30361e-22	3.52879e-17	
OG0000548	2.17163e-28	2.81694e-19	3.25992e-15	
OG0000549	9.50804e-21	4.88535e-15	1.57454e-12	
OG0000550	7.53497e-30	1.63353e-21	1.99245e-17	
OG0000551	2.74496e-32	7.9534e-22	1.03769e-16	
OG0000552	6.15147e-41	9.28044e-28	8.5837e-21	
OG0000553	3.04002e-23	2.30948e-17	4.91648e-15	
OG0000554	1.7494e-30	7.44244e-22	2.19171e-17	
OG0000555	7.0553e-29	3.76459e-20	4.16816e-16	
OG0000556	5.17955e-42	5.10706e-30	4.56459e-23	
OG0000557	7.01778e-163	1.73459e-127	6.62315e-103	
OG0000558	4.28616e-55	5.07731e-37	1.58821e-26	
OG0000559	3.06009e-69	5.02739e-46	1.43394e-31	
OG0000560	1.22411e-40	2.12666e-26	6.65672e-19	
OG0000561	1.2078e-39	1.83654e-28	1.61224e-22	
OG0000562	1.39511e-68	9.38595e-47	9.92265e-34	
OG0000563	1.11936e-30	2.08221e-21	6.05615e-17	
OG0000570	4.00727e-22	1.02266e-15	4.73832e-13	
OG0000571	4.79372e-34	3.50931e-23	1.25457e-17	
OG0000572	2.52553e-33	2.30995e-22	1.10259e-16	
OG0000573	2.44193e-30	3.70914e-21	1.21915e-16	
OG0000574	1.32772e-24	3.11799e-17	3.86099e-14	
OG0000575	2.68538e-21	3.25268e-15	8.67935e-13	
OG0000576	9.1976e-21	3.13173e-15	6.02449e-13	
OG0000577	4.4386e-32	5.51692e-21	2.12534e-15	
OG0000578	1.50635e-20	2.34827e-14	4.04856e-12	
OG0000579	1.95986e-19	7.17679e-14	9.10169e-12	
OG0000580	9.90297e-22	1.36624e-15	2.05435e-13	
OG0000581	1.25341e-30	5.14373e-21	2.049e-16	
OG0000582	4.54645e-41	1.1552e-28	7.18588e-22	
OG0000585	1.73287e-31	1.98376e-22	6.2672e-18	
OG0000586	3.70996e-31	3.98871e-22	1.4352e-17	
OG0000587	2.37251e-35	1.54796e-23	5.09872e-17	
OG0000588	1.00446e-43	3.52149e-30	1.39092e-22	
OG0000589	1.11205e-29	1.52763e-20	3.45176e-16	
OG0000590	2.20483e-23	1.50005e-16	1.0039e-13	
OG0000591	5.91079e-30	1.04236e-20	4.46732e-16	
OG0000592	2.89239e-22	1.88129e-15	8.99078e-13	
OG0000593	1.71092e-15	3.60514e-12	1.5893e-11	
OG0000594	1.93153e-87	5.71906e-60	7.75912e-42	
OG0000595	6.67675e-20	1.00236e-14	7.7413e-13	
OG0000596	1.02614e-37	1.4986e-27	2.96909e-22	
OG0000597	7.72e-29	8.43855e-21	6.55191e-17	
OG0000598	1.54003e-25	1.49108e-17	8.79252e-14	
OG0000599	1.8907e-29	1.31424e-21	8.62255e-18	
OG0000600	2.38422e-41	8.24759e-29	4.72662e-22	
OG0000612	1.05084e-26	2.6503e-19	1.78801e-15	
OG0000613	9.92801e-30	3.73994e-22	1.82753e-18	
OG0000614	9.29793e-17	4.10705e-13	5.10652e-12	
OG0000615	5.81335e-24	1.39021e-17	9.2499e-15	
OG0000616	3.22225e-40	5.84451e-28	3.43219e-21	
OG0000617	9.96695e-24	2.65656e-18	3.37394e-16	
OG0000618	3.23861e-35	1.44921e-24	8.6698e-19	
OG0000619	4.73159e-22	9.40317e-16	4.17859e-13	
OG0000620	2.51717e-24	1.17981e-16	2.79964e-13	
OG0000621	1.24087e-25	1.01196e-17	2.18904e-14	
OG0000622	1.54772e-18	1.12218e-13	4.33546e-12	
OG0000623	2.15107e-25	3.31808e-18	8.67785e-15	
OG0000624	2.59982e-29	3.48188e-20	1.02438e-15	
OG0000625	5.11384e-56	2.98736e-39	1.99965e-29	
OG0000626	2.57792e-33	1.16788e-21	9.96905e-16	
OG0000627	9.77743e-40	4.19439e-27	3.41451e-20	
OG0000628	5.44939e-41	5.0958e-29	3.87276e-22	
OG0000629	4.61814e-64	1.69537e-45	5.16797e-34	
OG0000630	1.59396e-22	9.66154e-16	6.49431e-13	
OG0000631	2.82205e-14	3.73135e-10	2.58434e-09	
OG0000632	3.97496e-31	1.24434e-22	9.68098e-19	
OG0000633	7.21077e-28	1.2817e-19	1.14472e-15	
OG0000634	4.39054e-60	3.60393e-44	1.64419e-34	
OG0000635	3.27698e-47	5.18956e-31	2.05724e-21	
OG0000636	1.08979e-49	3.15258e-38	1.18771e-31	
OG0000637	1.17067e-30	9.89107e-22	3.77746e-17	
OG0000638	1.61687e-24	1.71636e-16	6.12688e-13	
OG0000639	5.90683e-22	4.81594e-15	2.48881e-12	
OG0000640	4.28387e-47	1.79642e-32	1.61084e-23	
OG0000650	4.79005e-41	2.66941e-29	9.65365e-23	
OG0000651	1.44693e-24	9.22877e-17	2.17378e-13	
OG0000652	1.48505e-17	2.38288e-13	6.99897e-12	
OG0000653	4.54671e-27	5.07626e-19	1.91933e-15	
OG0000654	2.31398e-54	1.14388e-36	1.79349e-26	
OG0000655	2.0859e-25	9.61252e-18	3.25028e-14	
OG0000656	8.17221e-19	8.47256e-14	1.81746e-12	
OG0000657	8.14381e-24	1.64313e-17	1.64109e-14	
OG0000658	1.12915e-26	2.71991e-19	4.88103e-16	
OG0000659	2.70728e-19	2.32679e-13	4.06203e-11	
OG0000660	3.89665e-33	1.78789e-22	5.00526e-17	
OG0000661	3.08483e-35	6.20084e-25	9.49213e-20	
OG0000662	1.50084e-63	6.31373e-42	1.89345e-28	
OG0000663	6.02003e-43	3.07442e-29	1.78067e-21	
OG0000673	2.3283e-20	2.38933e-16	6.06606e-15	
OG0000674	9.21029e-38	6.39795e-27	4.36414e-21	
OG0000675	1.09641e-22	1.68817e-15	1.47587e-12	
OG0000676	7.60889e-40	5.1979e-27	5.69631e-20	
OG0000677	1.4207e-48	6.34541e-33	9.55941e-24	
OG0000678	1.49682e-30	1.79738e-21	8.99894e-17	
OG0000679	3.43711e-28	1.78092e-20	6.91896e-17	
OG0000680	3.34853e-27	1.27833e-19	6.74364e-16	
OG0000681	3.83609e-17	9.5967e-13	1.79165e-11	
OG0000682	3.09195e-46	9.62808e-33	1.04357e-24	
OG0000683	2.58668e-17	7.46629e-13	1.59791e-11	
OG0000684	2.51096e-22	1.96154e-16	5.58046e-14	
OG0000685	1.6311e-19	7.31912e-14	6.57412e-12	
OG0000686	2.47179e-23	2.03315e-16	1.80996e-13	
OG0000687	9.54483e-21	1.26127e-15	8.24195e-14	
OG0000688	2.84084e-66	4.32394e-48	3.8982e-36	
OG0000689	1.04669e-19	5.15268e-14	7.78693e-12	
OG0000690	8.68167e-23	9.46439e-17	2.50172e-14	
OG0000691	9.81415e-19	5.65851e-14	3.14643e-12	
OG0000692	2.51644e-61	1.1825e-42	5.88175e-31	
OG0000693	5.43003e-27	8.25498e-19	7.28239e-15	
OG0000694	3.21381e-33	4.8834e-23	4.59682e-18	
OG0000695	2.21778e-32	7.39593e-23	7.07083e-18	
OG0000696	5.44634e-71	4.92914e-51	1.18462e-38	
OG0000697	1.2901e-34	9.92463e-25	9.18818e-20	
OG0000698	5.0854e-73	1.8591e-53	7.60271e-41	
OG0000699	2.1862e-40	3.65627e-28	4.82531e-21	
OG0000700	7.19259e-29	4.03836e-21	2.5681e-17	
OG0000701	1.86049e-24	1.2335e-17	1.80947e-14	
OG0000702	3.74346e-97	1.83052e-69	1.49215e-50	
OG0000703	2.10571e-47	2.09338e-35	1.1867e-28	
OG0000714	3.14444e-60	2.9872e-39	1.48087e-26	
OG0000715	3.90514e-53	1.18149e-38	1.36458e-29	
OG0000716	4.85157e-29	2.82185e-20	3.28411e-16	
OG0000718	2.75009e-23	3.27101e-16	4.93262e-13	
OG0000719	4.78012e-36	1.81565e-26	2.04019e-21	
OG0000720	1.07657e-28	6.61631e-21	4.25854e-17	
OG0000721	2.33403e-27	6.86388e-19	6.7441e-15	
OG0000722	7.77051e-35	1.32041e-24	3.14786e-19	
OG0000723	6.95e-54	1.03443e-37	6.7526e-28	
OG0000724	1.06646e-22	7.33651e-17	1.54256e-14	
OG0000725	1.89277e-27	1.34419e-19	1.00348e-15	
OG0000726	6.53998e-62	3.40103e-41	6.1474e-29	
OG0000727	5.70862e-15	1.11745e-11	6.03947e-11	
OG0000728	3.43234e-36	2.91926e-25	1.7192e-19	
OG0000729	1.65846e-45	3.64572e-33	3.54365e-26	
OG0000730	1.40577e-28	9.6353e-21	1.01752e-16	
OG0000731	9.83233e-26	2.3427e-18	5.5068e-15	
