FamilyID	Metru<1>	Glmax<2>	Setor<3>	Zeins<4>	Lyrho<5>	Cechi<6>	Poten<7>	Qumon<8>	Erjap<9>	Vivin<10>	Artha<11>	<12>	<13>	<14>	<15>	<16>	<17>	<18>	<19>	<20>	<21>
OG0000049	0.5	0.5	1.34928e-155	0.616509	0.543697	0.543697	0.703572	0.531583	0.0471167	0.60697	0.744809	N/A	0.517783	0.517783	0.554792	0.50396	0.566393	0.000996873	2.98888e-05	0.61551	0.632114
OG0000050	1.21522e-23	3.57977e-11	0.000254182	0.00248504	0.00678601	0.00252863	0.018361	0.103969	0.835078	0.477793	0.362782	N/A	0.580024	0.000145026	0.761435	0.530398	0.248056	6.50099e-08	0.241638	0.856525	3.6193e-12
OG0000051	0.00039369	0.0209226	0.0266211	0.643002	1.94019e-11	0.0159705	0.0416313	0.139222	0.00137048	1.8709e-26	0.924141	N/A	0.015444	0.651867	0.801226	0.541074	0.535435	0.758595	0.712851	0.00970904	0.349383
OG0000053	0.409568	3.53187e-10	0.603525	5.56798e-06	7.13903e-16	1.09919e-12	0.00151594	0.000986695	0.0335885	0.418683	0.215271	N/A	0.0797076	0.0882745	0.271169	0.54455	0.554209	0.223823	0.0664018	0.886427	0.232226
OG0000055	1.74264e-05	7.74039e-05	0.83012	0.00248504	6.73547e-07	0.130433	0.579092	0.083783	0.410432	2.31566e-34	0.0899245	N/A	0.0186436	0.661829	0.0142193	0.533999	0.802586	0.744784	0.699242	0.0484164	0.252261
OG0000056	0.0623155	0.795645	0.874681	0.000524306	0.0384411	0.758595	0.025686	0.426492	0.00159334	0.874204	0.240434	N/A	0.0882745	0.651867	0.801226	0.541074	0.825115	0.00175488	0.00157394	0.6579	0.0523548
OG0000059	5.3667e-24	0.454765	0.0328481	0.289649	3.65799e-07	7.02331e-06	0.0680345	0.609767	0.609767	2.0221e-13	0.000255809	N/A	0.630355	0.630355	0.776566	0.533999	0.272278	0.206545	2.85491e-06	0.866155	0.00433739
OG0000060	0.0425526	1.1042e-08	0.275056	0.519043	0.108865	0.00087856	0.00226178	0.00187166	0.0503486	0.604602	0.0314008	N/A	0.630355	0.0797076	0.0206063	0.547985	0.354337	0.800777	0.205719	0.685414	0.885521
OG0000061	1.45265e-18	0.158856	0.137425	0.284288	0.00678601	1.64151e-09	0.0680345	0.109944	3.61951e-07	1.64382e-06	0.75892	N/A	0.0710613	0.630355	0.776566	0.533999	1.49614e-05	0.0807192	0.000320397	0.621818	0.300847
OG0000062	5.5317e-180	4.6965e-05	0.0057542	0.292789	0.00131423	0.581752	0.449408	0.531583	0.0471167	0.0291367	0.510495	N/A	0.534623	0.534623	0.600748	0.507873	0.619871	0.581752	3.53892e-09	0.692685	0.324225
OG0000064	0.795645	0.00337206	0.00011761	0.31244	0.011788	0.00476549	0.485456	1.3488e-11	9.2621e-07	6.94037e-12	0.0377093	N/A	0.000564349	0.651867	0.801226	0.541074	0.825115	0.223823	3.15628e-07	0.6579	0.49945
OG0000066	0.0826506	0.00604134	7.7302e-06	0.643002	0.173984	0.614972	0.22782	2.30438e-08	5.56224e-07	1.3306e-14	0.127244	N/A	0.641386	0.641386	0.467086	0.533999	0.272278	0.206545	2.16192e-13	0.000173164	0.477771
OG0000068	9.84037e-29	3.64633e-06	0.179085	0.623725	8.98084e-09	0.000441282	0.00479539	0.333904	0.00508447	3.38859e-24	0.0270455	N/A	0.00974341	0.630355	0.776566	0.533999	0.802586	0.744784	0.699242	0.415037	0.453246
OG0000073	0.747341	0.747341	0.0843296	0.674187	0.00777551	0.108865	0.157661	0.0117491	0.0381299	2.85749e-07	0.294911	N/A	0.015444	0.651867	0.271169	0.54455	0.834133	0.240404	0.747341	0.886427	0.0922177
OG0000077	3.53187e-10	3.41198e-05	0.095163	4.4705e-08	0.000179555	0.00617499	0.122706	0.00386397	3.71549e-06	8.27526e-14	0.503834	N/A	0.0797076	0.641386	0.789724	0.537557	0.814702	0.0012811	0.757054	0.440029	0.669061
OG0000078	9.21766e-05	3.75098e-64	0.000880554	0.381978	2.22196e-42	1.64151e-09	0.00401153	0.0638426	6.05035e-07	5.8523e-26	0.0689973	N/A	0.565693	0.565693	0.672164	0.51556	0.30595	0.614972	0.0478533	0.00240409	0.803114
OG0000079	0.440663	1.50766e-06	0.644966	0.519043	0.000584499	0.669543	0.000715464	0.0210644	0.0503486	1.68542e-22	0.0270455	N/A	0.00974341	0.630355	0.776566	0.533999	0.000518201	0.271538	0.218044	0.0115308	0.453246
OG0000082	3.15628e-07	0.736797	0.000124206	0.00837819	0.0151558	0.130433	0.722239	2.27224e-22	6.38596e-09	2.39729e-23	0.0712774	N/A	0.00974341	0.630355	0.442606	0.530398	0.788378	0.72926	0.000179146	0.235754	0.188544
OG0000084	0.46801	1.73081e-10	0.473541	0.0605909	0.614972	9.32994e-05	0.201056	1.48782e-07	2.26815e-14	5.45679e-08	0.0314008	N/A	0.630355	0.630355	0.442606	0.530398	0.116055	2.20999e-06	0.241638	0.00069238	0.878526
OG0000085	0.725333	0.725333	0.58626	0.464714	0.0604853	1.13435e-05	0.00125077	0.747836	0.0752317	1.27255e-09	0.0406688	N/A	0.0882745	0.651867	0.489018	0.537557	0.294927	0.770919	0.725333	0.287209	0.232226
OG0000088	5.15508e-18	1.59078e-05	0.37174	0.0159863	0.0604853	1.49918e-07	0.916934	0.0349698	4.76665e-05	3.30224e-06	0.00145064	N/A	0.0797076	0.641386	0.789724	0.537557	0.814702	0.206545	0.166598	0.287209	0.326248
OG0000090	1.99548e-07	0.354277	0.58626	0.442435	0.000603974	1.64151e-09	0.438942	0.609767	0.609767	0.00025421	3.59578e-09	N/A	0.630355	0.630355	0.776566	0.533999	0.272278	0.206545	0.725333	0.621818	0.00433739
OG0000091	0.00279843	0.285734	1.01695e-05	0.417461	0.018085	0.453631	0.0330804	2.9125e-06	0.000178669	3.32415e-14	0.928151	N/A	0.0882745	0.651867	0.489018	0.537557	0.514345	0.386774	0.684381	0.177231	0.891411
OG0000093	0.374004	3.15628e-07	0.58626	0.643002	0.00911564	1.17779e-10	0.0821871	2.75724e-05	0.000121474	5.30171e-07	0.633224	N/A	0.0797076	0.641386	0.789724	0.537557	0.814702	0.206545	0.166598	0.641181	0.885521
OG0000095	0.0137838	2.61848e-09	0.0157162	0.857428	9.33152e-24	1.91457e-14	0.906618	0.0948402	1.1676e-07	8.49525e-25	0.00997045	N/A	0.00729099	0.61874	0.761435	0.530398	0.788378	0.72926	0.684381	0.135901	0.27291
OG0000097	0.736797	4.34012e-06	0.0328481	0.881453	0.0844501	0.000441282	0.0821871	0.0173377	0.042493	0.0893849	0.503834	N/A	0.0797076	0.641386	0.789724	0.537557	0.294927	0.770919	0.166598	0.874084	0.669061
OG0000098	3.15628e-07	0.736797	0.179085	0.857428	0.614972	0.614972	0.410689	2.0429e-07	0.00246546	1.22892e-07	0.0201832	N/A	0.0797076	0.641386	0.0574719	0.530398	0.788378	0.169874	0.00382686	0.00069238	0.477771
OG0000099	3.76614e-13	0.0137838	0.817517	0.208961	0.644041	0.00668038	0.000851491	2.25814e-11	0.0048198	2.39729e-23	0.00294784	N/A	0.00974341	0.630355	0.0484011	0.526754	0.771585	0.15049	0.684381	0.0283118	0.00870964
OG0000101	0.109093	0.781955	0.000771957	4.20188e-07	0.000441282	1.12693e-05	0.177189	0.180582	0.374853	2.70432e-05	0.000875861	N/A	0.0124695	0.641386	0.789724	0.537557	0.514345	0.188562	2.95436e-07	0.874084	0.210983
OG0000102	8.06295e-68	0.134463	4.21885e-07	0.810624	0.5	0.5	0.0513324	0.231272	2.70346e-11	0.0106582	0.828127	N/A	0.534623	0.534623	0.600748	0.507873	0.000582026	0.109743	5.0308e-18	0.0128308	0.000788429
OG0000105	1.14004e-08	0.333088	0.83012	0.00075449	0.00195674	0.010582	0.000829075	1.08981e-63	7.27427e-15	0.0631507	0.362782	N/A	0.580024	0.580024	0.699946	0.519336	0.727578	0.000123065	0.138748	0.809408	0.000374115
OG0000108	0.000119744	9.97251e-14	0.0266211	0.179274	0.00678601	0.000181918	0.155304	0.109944	0.000631695	7.78678e-12	0.265833	N/A	0.0710613	0.630355	0.776566	0.533999	0.272278	0.758595	0.712851	0.621818	0.300847
OG0000109	0.193036	0.193036	0.0266211	0.874848	1.33243e-23	2.64546e-07	0.0680345	0.0948402	0.000383746	0.0131869	0.0712774	N/A	0.062342	0.61874	0.209191	0.533999	0.272278	0.758595	0.00503647	0.0227327	0.27291
OG0000110	1.05963e-09	0.725333	0.000499313	0.417461	0.048982	5.33392e-08	0.438942	0.042493	0.311084	3.18784e-14	0.919388	N/A	0.0710613	0.630355	0.776566	0.533999	0.802586	0.744784	0.0422366	0.262523	0.878526
OG0000111	4.68906e-13	1.59078e-05	0.0177152	0.0118768	6.33993e-11	3.38232e-05	8.13613e-06	0.139222	0.311084	5.25899e-08	0.00997045	N/A	0.00729099	0.61874	0.761435	0.530398	0.248056	0.00911564	0.736797	0.135901	0.425296
OG0000115	9.79584e-07	0.259238	0.000824396	0.83043	0.71176	0.15049	0.172331	0.000275368	7.85401e-05	1.64382e-06	3.59578e-09	N/A	0.630355	0.630355	0.0484011	0.526754	0.432284	0.691975	0.0945055	0.844563	0.878526
OG0000116	0.0172191	0.0422366	0.325089	0.623725	0.669543	0.010582	0.912233	0.206366	0.757545	8.27526e-14	0.0377093	N/A	0.0124695	0.641386	0.467086	0.533999	0.802586	0.744784	0.699242	0.0115308	0.0426765
OG0000122	0.000948383	0.684381	0.0956924	0.866982	0.00252863	0.169874	0.0680345	0.0210644	0.00508447	1.74429e-17	0.919388	N/A	0.0710613	0.630355	0.776566	0.533999	0.802586	0.744784	0.310293	0.621818	0.453246
OG0000124	0.0290247	1.10562e-10	0.58626	0.464714	0.644041	0.644041	0.00252507	0.0173377	0.042493	0.121207	0.445771	N/A	0.062342	0.61874	0.209191	0.533999	0.067536	0.770919	0.166598	0.00239044	0.425296
OG0000125	0.241638	0.241638	0.618864	0.623725	2.47621e-05	0.669543	0.257935	0.684849	0.684849	0.18812	3.68551e-05	N/A	0.606505	0.606505	0.74395	0.526754	0.0966581	0.000900166	0.000974364	0.206796	0.393213
OG0000126	0.560001	0.560001	0.203984	6.29265e-05	0.0278307	1.69399e-07	0.000175192	0.058464	0.355113	1.93633e-30	0.773115	N/A	0.0797076	0.641386	0.00106311	0.523067	0.751583	0.297204	0.000204997	0.539034	0.477771
OG0000129	0.712851	0.00503647	0.83012	0.623725	0.72926	0.0259562	0.104322	0.333904	0.00508447	0.140675	0.360123	N/A	0.0710613	0.630355	0.776566	0.533999	0.802586	0.744784	0.138748	0.621818	0.453246
OG0000130	6.86295e-48	3.41198e-05	0.0394842	0.000314415	0.000226629	0.297204	0.00401153	0.0471167	0.531583	0.272754	0.828127	N/A	0.534623	0.534623	0.00758069	0.00793477	7.32208e-07	0.781951	0.0664018	0.277988	0.324225
OG0000134	0.630839	0.199627	0.760232	0.0566797	6.11139e-14	9.63405e-12	0.0397673	1.13531e-06	7.85401e-05	5.44075e-18	0.75892	N/A	0.61874	0.61874	0.415153	0.526754	0.771585	0.0203086	0.630839	0.355077	0.425296
OG0000136	0.333088	0.00039369	0.544252	0.623725	0.260559	0.669543	0.579092	0.0210644	0.00508447	4.73954e-07	0.75892	N/A	0.0710613	0.630355	0.776566	0.533999	0.802586	0.744784	0.138748	0.0115308	0.453246
OG0000137	0.0137162	0.766015	0.000499313	0.00837819	5.45141e-05	0.130433	0.132609	0.00137048	0.00386397	0.00102954	0.023227	N/A	0.61874	0.61874	0.761435	0.530398	0.788378	0.169874	1.11251e-06	0.235754	0.425296
OG0000138	0.736797	4.34012e-06	0.179085	9.63061e-05	0.15049	0.330159	0.554838	0.000275368	0.0173377	2.27048e-05	0.75892	N/A	0.61874	0.61874	0.761435	0.530398	0.788378	0.169874	0.00382686	0.599082	0.425296
OG0000139	0.310293	0.000271745	0.83012	0.208961	0.644041	0.219692	0.0397673	0.000750916	0.374853	7.62589e-16	0.0712774	N/A	0.00974341	0.630355	0.0484011	0.526754	0.771585	0.048982	0.699242	0.0283118	0.113214
OG0000140	0.117652	0.252918	0.00347583	0.601082	0.130433	0.00105469	0.0105806	0.166576	0.609767	6.80622e-08	0.445771	N/A	0.606505	0.606505	0.186294	0.530398	0.788378	0.169874	2.77217e-10	0.235754	0.0402962
OG0000141	2.28529e-27	0.0172191	1.01695e-05	0.137634	4.1897e-06	0.000181918	0.702524	0.650763	0.231272	6.80622e-08	0.0517157	N/A	0.0535569	0.606505	0.74395	0.526754	0.222186	0.72926	0.124314	0.355077	0.60432
OG0000145	0.5	0.5	0.582662	0.170906	0.5	0.5	0.292129	0.5	0.5	0.15724	3.10765e-53	N/A	0.0519407	0.517783	0.554792	0.50396	0.566393	0.543697	0.0469494	0.169478	0.193114
OG0000146	0.310293	8.78841e-13	0.51835	0.208961	0.0151558	0.691975	0.257935	0.311084	0.042493	0.33418	0.00145625	N/A	0.606505	0.606505	0.74395	0.526754	0.771585	0.15049	0.124314	0.571962	0.140485
OG0000147	0.0209226	9.97251e-14	0.83012	0.866982	0.691975	5.45141e-05	0.132609	4.76665e-05	0.0349698	0.121207	0.188175	N/A	0.61874	0.61874	0.761435	0.530398	0.248056	0.744784	0.138748	0.235754	0.870037
OG0000153	9.21766e-05	0.0636133	0.730924	0.783932	0.00320373	0.297204	0.181271	0.560206	0.560206	5.9739e-46	0.158752	N/A	0.580024	0.580024	0.699946	0.519336	0.354737	0.644041	0.609429	0.277988	0.0185816
OG0000154	0.0137838	2.61848e-09	0.0157162	0.389318	0.169874	0.0259562	0.0848939	0.231272	0.650763	0.0603685	0.0575852	N/A	0.61874	0.61874	0.761435	0.530398	0.788378	0.72926	0.684381	0.856525	0.27291
OG0000155	0.0919072	0.218044	0.00491434	0.417461	0.00169905	0.15049	0.899741	0.00128727	0.000383746	0.519291	0.00520408	N/A	0.593613	0.593613	0.162269	0.526754	0.0966581	0.188562	2.71178e-05	0.844563	0.845914
OG0000156	0.0172191	5.55572e-09	0.156899	0.137634	0.169874	0.0259562	0.290663	0.000631695	0.027863	0.121207	0.360123	N/A	0.61874	0.61874	0.761435	0.530398	0.788378	0.72926	0.124314	0.856525	0.629801
OG0000158	0.00125096	0.757054	0.84957	0.0388031	1.51353e-08	3.23662e-10	0.378059	0.0349698	0.0138803	0.00910574	0.0517157	N/A	0.0535569	0.606505	0.74395	0.526754	0.222186	0.00678601	0.00642664	0.844563	0.393213
OG0000159	0.0833346	0.00477259	6.89443e-08	0.881453	2.95206e-05	0.00169905	0.00378175	0.0903406	0.560206	0.000118832	0.158752	N/A	0.580024	0.580024	0.137148	0.523067	0.000116785	0.0147849	0.757054	0.318979	0.0185816
OG0000160	0.712851	1.81637e-06	1.01695e-05	0.137634	2.6144e-16	0.132896	0.00682242	0.00338107	0.0100813	0.770708	0.306597	N/A	0.565693	0.565693	0.00203342	0.526754	0.222186	0.72926	0.0347536	0.000118257	0.803114
OG0000161	0.000271745	0.699242	0.51835	0.574063	0.0723561	0.744784	0.899741	0.609767	0.00338107	5.30528e-16	0.00997045	N/A	0.0535569	0.606505	0.74395	0.526754	0.771585	0.15049	0.124314	0.114506	0.0402962
OG0000162	4.17465e-34	0.259238	0.00225177	0.448956	0.614972	0.173984	0.24233	6.77573e-08	0.000958647	7.38681e-05	0.0426358	N/A	0.606505	0.606505	0.0033581	0.51556	0.698553	0.644041	0.000406519	0.44661	0.393213
OG0000163	0.736797	0.179996	0.000499313	0.866982	5.45141e-05	0.691975	0.410689	3.91389e-13	3.93888e-10	8.11045e-07	0.913642	N/A	0.062342	0.61874	0.761435	0.530398	0.248056	0.744784	0.00382686	0.235754	0.870037
OG0000164	6.40575e-06	1.4489e-06	1.0002e-09	0.238046	0.00668038	0.644041	0.0274225	0.0152993	5.80452e-06	0.298902	0.00252975	N/A	0.593613	0.593613	0.723643	0.523067	0.0772963	4.98335e-05	0.747341	0.175645	0.573113
OG0000165	0.0106467	9.79584e-07	0.0112032	0.845556	0.169874	0.359884	0.132609	0.0948402	0.00789671	0.00258782	0.00489046	N/A	0.61874	0.61874	0.761435	0.530398	0.46337	0.71176	0.668133	0.856525	0.27291
OG0000166	1.74264e-05	0.310293	0.0023255	0.0725107	0.000383037	1.96597e-06	0.201056	0.725828	0.725828	0.000141339	0.233552	N/A	0.062342	0.61874	0.761435	0.530398	0.788378	0.72926	0.124314	0.599082	0.0939874
OG0000167	0.00382686	0.699242	0.51835	0.00553054	0.71176	0.71176	0.899741	0.286493	0.0349698	2.49113e-14	0.00997045	N/A	0.0535569	0.606505	0.74395	0.526754	0.771585	0.15049	0.124314	0.844563	0.393213
OG0000172	0.684381	0.00279843	0.0023255	0.857428	0.0259562	0.0604853	0.722239	0.00282603	0.000958647	0.000141339	0.75892	N/A	0.61874	0.61874	0.761435	0.530398	0.788378	0.72926	0.684381	0.856525	0.870037
OG0000173	0.725333	0.00642664	0.840656	0.0289704	5.41686e-07	0.000181918	0.702524	1.23349e-09	2.66603e-05	0.298902	0.408297	N/A	0.593613	0.593613	0.162269	0.526754	0.771585	0.00481294	0.152846	0.355077	0.356155
OG0000176	3.60557e-24	0.0209226	0.51835	0.857428	0.614972	9.32994e-05	0.00378175	3.47395e-06	1.58234e-09	0.033927	0.00136569	N/A	0.593613	0.593613	0.723643	0.523067	0.0772963	0.72926	0.0347536	0.0197026	0.845914
OG0000177	0.00194925	0.259238	0.133881	0.0725107	0.00481294	3.23662e-10	0.410689	0.000275368	0.0173377	0.0603685	0.0575852	N/A	0.61874	0.61874	0.761435	0.530398	0.788378	0.359884	0.668133	0.599082	0.425296
OG0000179	0.747341	0.193036	1.01695e-05	0.601082	0.614972	0.614972	0.065705	0.000958647	0.0349698	7.38681e-05	0.326108	N/A	0.606505	0.606505	0.74395	0.526754	0.222186	0.72926	1.07027e-05	0.00535306	0.393213
OG0000180	0.310293	0.000271745	0.51835	0.389318	0.15049	0.00169905	0.525943	0.66858	0.109944	0.33418	0.108487	N/A	0.606505	0.606505	0.74395	0.526754	0.222186	0.72926	0.124314	0.844563	0.859469
OG0000181	5.22228e-15	0.392396	0.156899	0.574063	0.0380243	0.297204	0.141846	0.000207347	0.0794617	0.00585382	0.72034	N/A	0.593613	0.593613	0.723643	0.523067	0.194623	0.15049	1.07027e-05	0.829331	0.573113
OG0000182	0.259238	0.0276864	0.0112032	0.00367055	0.0012811	0.0384411	0.018361	0.00282603	4.76665e-05	5.69862e-06	0.0270455	N/A	0.062342	0.61874	0.761435	0.530398	0.788378	0.359884	0.668133	0.135901	0.870037
OG0000183	2.77217e-10	0.310293	0.51835	0.574063	8.92386e-13	1.13435e-05	0.00378175	0.0212691	0.00789671	0.033927	0.553606	N/A	0.593613	0.593613	0.723643	0.523067	0.194623	0.15049	0.124314	0.0930398	0.845914
OG0000184	0.757054	7.23792e-07	0.0208829	0.857428	0.691975	0.0151558	0.891028	0.000383746	0.0212691	0.000273229	0.197827	N/A	0.593613	0.593613	0.723643	0.523067	0.0772963	0.169874	1.74264e-05	0.829331	0.845914
OG0000189	2.2451e-08	0.725333	0.544252	0.574063	5.3456e-12	1.96597e-06	0.141846	0.0794617	5.80452e-06	0.00585382	0.72034	N/A	0.593613	0.593613	0.723643	0.523067	0.194623	0.048982	0.0422366	0.318979	0.573113
OG0000190	0.712851	0.0500521	0.0157162	0.857428	0.71176	0.0203086	0.0305626	0.000631695	0.00196882	0.10156	0.741723	N/A	0.606505	0.606505	0.186294	0.530398	0.788378	0.72926	0.0347536	0.599082	0.859469
OG0000191	5.45541e-22	0.374004	0.000824396	0.83043	0.122715	0.581752	0.295218	0.0638426	6.05035e-07	1.02438e-13	0.512915	N/A	0.580024	0.580024	0.699946	0.519336	0.16536	0.691975	3.76738e-07	0.0124231	0.533965
OG0000192	8.19797e-16	0.630839	0.00225177	0.00693441	0.758595	0.0844501	0.00401153	2.91796e-31	5.89639e-09	0.00525282	0.00453698	N/A	0.565693	0.565693	0.672164	0.51556	0.698553	0.644041	0.0636133	7.50253e-05	0.0237696
OG0000193	0.736797	0.00799464	0.0023255	0.857428	0.71176	0.330159	0.172331	0.027863	0.259954	0.0466442	0.585628	N/A	0.606505	0.606505	0.74395	0.526754	0.222186	0.72926	0.000179146	0.844563	0.859469
OG0000194	4.6965e-05	0.684381	0.000215076	0.417461	2.85976e-11	9.63405e-12	0.702524	2.8668e-08	3.61951e-07	0.835473	0.408297	N/A	0.0535569	0.606505	0.74395	0.526754	0.0966581	0.744784	0.310293	0.355077	0.859469
OG0000197	0.259238	0.00194925	0.00144955	0.116041	0.669543	2.47621e-05	0.109457	0.00282603	0.286493	8.11045e-07	0.585628	N/A	0.062342	0.61874	0.415153	0.526754	0.771585	0.71176	0.668133	0.206796	0.870037
OG0000198	0.285734	6.51956e-07	0.156899	0.137634	0.15049	0.0203086	0.0105806	0.0107226	0.109944	0.835473	0.408297	N/A	0.0535569	0.606505	0.186294	0.530398	0.788378	0.72926	0.684381	0.599082	0.859469
OG0000199	3.15628e-07	0.736797	0.000124206	0.137634	0.048982	0.000104803	0.899741	0.609767	0.00338107	2.4533e-06	0.197827	N/A	0.0535569	0.606505	0.74395	0.526754	0.222186	0.72926	0.000179146	0.844563	0.0402962
OG0000200	0.650343	0.0945055	0.00442549	0.500541	2.95206e-05	0.330159	0.891028	0.130048	0.586176	2.20423e-24	0.408297	N/A	0.593613	0.593613	0.723643	0.523067	0.396417	0.669543	0.0791785	0.318979	0.0287048
OG0000202	4.42535e-13	5.71255e-06	0.000162985	1.53479e-05	0.691975	0.297204	0.000175192	0.0152993	2.58411e-08	5.30528e-16	0.159255	N/A	0.606505	0.606505	0.384224	0.523067	0.751583	0.297204	0.630839	0.829331	0.242178
OG0000203	0.285734	6.51956e-07	0.133881	0.574063	0.130433	0.0151558	0.257935	0.0107226	0.000113197	0.33418	0.108487	N/A	0.606505	0.606505	0.74395	0.526754	0.771585	0.71176	0.10956	0.571962	0.859469
OG0000207	0.725333	2.2451e-08	0.179085	0.857428	2.47621e-05	0.109743	0.899741	0.000383746	0.0948402	0.000560899	0.408297	N/A	0.0535569	0.606505	0.74395	0.526754	0.222186	0.169874	0.0422366	0.206796	0.60432
