OG0000093	3.83991e-76	7.00844e-63	2.03653e-56	7.48206e-52	3.63396e-48	6.4434e-45	7.96164e-42	1.72107e-38	4.39623e-34	
OG0000095	1.95806e-155	2.45748e-128	1.69344e-114	1.71288e-104	3.32908e-96	1.0309e-88	2.14977e-81	1.77496e-73	1.21922e-62	
OG0000097	9.54653e-43	5.34226e-36	8.35598e-33	1.34071e-30	8.81136e-29	3.02254e-27	8.78765e-26	2.80579e-24	2.15705e-22	
OG0000098	2.46228e-71	4.8049e-58	1.40216e-51	4.57094e-47	2.16218e-43	3.30723e-40	3.58784e-37	5.0553e-34	5.80886e-30	
OG0000099	7.20612e-128	3.23992e-103	9.40276e-91	7.63735e-82	1.50674e-74	4.87027e-68	9.0063e-62	4.02996e-55	2.5314e-46	
OG0000101	8.82767e-82	7.19219e-66	5.02742e-58	1.58754e-52	4.19088e-48	3.43578e-44	1.76749e-40	1.25239e-36	1.18132e-31	
OG0000102	1.68822e-189	2.48101e-159	1.13037e-143	3.48336e-132	1.63145e-122	1.30016e-113	1.01603e-104	8.15436e-95	1.21073e-80	
OG0000105	2.9711e-176	2.38939e-148	6.86023e-134	2.55447e-123	1.83602e-114	2.3319e-106	2.52233e-98	1.80233e-89	5.07509e-77	
OG0000108	1.24088e-86	1.22491e-70	8.70571e-63	2.78001e-57	7.64115e-53	6.24844e-49	3.34038e-45	2.93719e-41	5.37385e-36	
OG0000109	1.18441e-90	3.97417e-74	7.56659e-66	5.64322e-60	3.32578e-55	6.13188e-51	7.4111e-47	1.48862e-42	6.67684e-37	
OG0000110	3.29385e-82	2.01239e-67	3.96842e-60	5.47024e-55	7.97705e-51	3.92035e-47	1.46667e-43	8.61453e-40	7.9659e-35	
OG0000111	2.74039e-111	9.44592e-90	5.85444e-79	2.68628e-71	4.57873e-65	1.52641e-59	3.03844e-54	1.26061e-48	3.04009e-41	
OG0000115	3.16319e-79	2.6884e-63	1.19411e-55	2.0523e-50	3.31152e-46	1.35033e-42	3.04792e-39	9.07405e-36	2.29047e-31	
OG0000116	1.6833e-61	2.15507e-49	1.27949e-43	1.15958e-39	1.49888e-36	6.83238e-34	1.89231e-31	5.34087e-29	6.06953e-26	
OG0000122	5.04144e-67	1.8934e-54	2.42037e-48	4.15075e-44	9.78817e-41	8.29095e-38	4.80059e-35	3.51546e-32	1.40864e-28	
OG0000124	4.88602e-53	4.21187e-43	2.13416e-38	3.39628e-35	1.26176e-32	1.96952e-30	2.01811e-28	2.18667e-26	8.62006e-24	
OG0000125	1.79074e-46	9.49476e-38	1.70975e-33	1.28341e-30	2.04823e-28	1.39216e-26	6.7309e-25	3.27901e-23	2.75691e-21	
OG0000126	5.2945e-114	8.36857e-93	3.78334e-82	1.49058e-74	2.54374e-68	9.65321e-63	2.25257e-57	1.12038e-51	5.11741e-44	
OG0000129	2.39838e-28	2.34537e-24	1.716e-22	2.45487e-21	1.62059e-20	9.09981e-20	3.80784e-19	1.37599e-18	5.83682e-18	
OG0000130	5.1066e-134	4.41301e-111	2.96336e-99	1.153e-90	1.60419e-83	4.87298e-77	1.13388e-70	9.79945e-64	3.77962e-54	
OG0000134	2.87561e-109	8.37463e-90	4.75016e-80	4.14456e-73	1.91165e-67	2.21244e-62	1.72681e-57	2.72305e-52	2.39021e-45	
OG0000136	3.61266e-45	2.2325e-37	1.09809e-33	3.61314e-31	3.38815e-29	1.90953e-27	7.64888e-26	2.96377e-24	2.87599e-22	
OG0000137	1.14167e-63	3.6073e-52	1.67354e-46	1.45508e-42	1.93472e-39	1.16977e-36	5.12266e-34	2.58226e-31	1.00584e-27	
OG0000138	2.3435e-54	7.28202e-45	3.3681e-40	6.13273e-37	2.48875e-34	4.61362e-32	6.03653e-30	1.04315e-27	6.7918e-25	
OG0000139	2.1326e-74	2.78444e-59	7.10625e-52	1.01383e-46	1.28517e-42	4.56967e-39	9.12914e-36	2.05036e-32	2.82638e-28	
OG0000140	1.13919e-64	3.27318e-52	4.42267e-46	8.31587e-42	2.14834e-38	1.97489e-35	1.1517e-32	8.8151e-30	3.62861e-26	
OG0000141	3.75695e-102	3.83061e-84	4.40283e-75	1.27152e-68	2.45969e-63	1.30461e-58	4.8289e-54	3.75548e-49	1.48889e-42	
OG0000145	2.91009e-131	3.6651e-101	2.43579e-86	5.92038e-76	1.32622e-67	2.77531e-60	2.32095e-53	3.72451e-46	7.66831e-37	
OG0000146	7.88737e-49	1.95308e-40	1.78718e-36	8.77062e-34	1.12631e-31	9.67698e-30	5.92325e-28	3.74305e-26	8.57154e-24	
OG0000147	1.01755e-56	3.36298e-48	6.78653e-44	9.47849e-41	3.23486e-38	6.13903e-36	1.15865e-33	2.79295e-31	5.13915e-28	
OG0000153	1.36327e-110	5.36692e-90	1.18843e-79	2.80901e-72	3.10792e-66	8.10313e-61	1.35147e-55	4.95123e-50	1.34072e-42	
OG0000154	3.60103e-44	1.33133e-36	5.35942e-33	1.5423e-30	1.16692e-28	4.31748e-27	1.48194e-25	4.82528e-24	3.65009e-22	
OG0000155	3.46019e-48	1.44881e-39	2.48121e-35	2.13075e-32	4.28261e-30	3.97041e-28	2.52633e-26	1.62918e-24	3.56883e-22	
OG0000156	7.62041e-44	2.22027e-37	4.64523e-34	8.80518e-32	5.40188e-30	2.26683e-28	8.23624e-27	3.1232e-25	4.13035e-23	
OG0000158	2.84425e-68	5.56486e-56	6.43504e-50	1.13494e-45	2.90682e-42	2.77137e-39	1.76374e-36	1.38734e-33	8.65599e-30	
OG0000159	5.53195e-72	3.65788e-57	7.75929e-50	1.04547e-44	1.34053e-40	5.04079e-37	1.10398e-33	2.82374e-30	5.16788e-26	
OG0000160	2.17989e-83	1.25315e-67	1.11994e-59	5.15427e-54	2.12864e-49	2.66484e-45	2.22027e-41	2.97995e-37	7.27992e-32	
OG0000161	4.16247e-63	6.42083e-51	6.16768e-45	9.08401e-41	1.92766e-37	1.49405e-34	7.455e-32	4.25869e-29	1.16579e-25	
OG0000162	8.43857e-108	2.56647e-90	2.34912e-81	8.23233e-75	2.30614e-69	1.89772e-64	1.19624e-59	2.2376e-54	4.08083e-47	
OG0000163	4.12308e-79	1.20222e-65	5.30336e-59	2.47667e-54	1.56103e-50	3.77062e-47	6.6073e-44	1.79559e-40	7.27388e-36	
OG0000164	1.04243e-82	1.28189e-66	1.17164e-58	4.47814e-53	1.37636e-48	1.17456e-44	6.0428e-41	5.23935e-37	6.45596e-32	
OG0000165	1.24395e-46	3.64794e-38	2.91498e-34	1.32565e-31	1.60906e-29	8.93568e-28	3.31683e-26	1.49054e-24	1.47692e-22	
OG0000166	3.82774e-56	1.22284e-45	1.19553e-40	3.02454e-37	1.53151e-34	3.17099e-32	4.35759e-30	6.37933e-28	4.02218e-25	
OG0000167	6.15468e-56	1.64679e-45	2.1669e-40	8.07038e-37	5.74904e-34	1.73e-31	3.55757e-29	8.10365e-27	6.63283e-24	
OG0000172	5.90674e-41	1.94694e-34	2.64892e-31	3.84596e-29	1.97185e-27	5.79429e-26	1.59873e-24	4.46472e-23	2.65195e-21	
OG0000173	9.46241e-62	2.86837e-51	4.47788e-46	2.01851e-42	1.79178e-39	7.02651e-37	2.02891e-34	8.62554e-32	2.57105e-28	
OG0000176	3.91557e-99	1.75171e-82	4.55461e-74	4.45977e-68	3.81199e-63	1.18601e-58	2.65279e-54	1.23611e-49	3.43814e-43	
OG0000177	7.14262e-55	1.35064e-45	3.28312e-41	3.99477e-38	1.15909e-35	1.49559e-33	1.42633e-31	1.95695e-29	1.03116e-26	
OG0000179	6.27728e-50	3.46227e-41	5.4448e-37	4.2155e-34	8.15741e-32	9.49872e-30	7.98604e-28	7.0863e-26	2.32665e-23	
OG0000180	1.35981e-26	3.06141e-23	8.85085e-22	9.41596e-21	6.84829e-20	3.3103e-19	1.25211e-18	5.13464e-18	2.51969e-17	
OG0000181	6.21419e-62	1.10338e-51	1.6617e-46	8.36089e-43	8.91252e-40	4.42515e-37	1.70985e-34	1.05616e-31	5.50263e-28	
OG0000182	1.68369e-63	1.00014e-50	1.68084e-44	3.39679e-40	9.02905e-37	8.34353e-34	4.59727e-31	2.65094e-28	6.08274e-25	
OG0000183	1.15438e-71	8.35271e-60	8.01277e-54	1.7358e-49	7.03952e-46	1.18589e-42	1.54264e-39	3.18162e-36	1.03644e-31	
OG0000184	4.62138e-52	9.28091e-43	3.37001e-38	5.14133e-35	1.81707e-32	3.01403e-30	3.6043e-28	4.99369e-26	2.8374e-23	
OG0000189	3.51479e-72	4.65225e-60	6.25378e-54	1.5108e-49	5.83896e-46	9.18029e-43	1.08079e-39	1.92763e-36	5.33362e-32	
OG0000190	3.50093e-35	1.51404e-29	6.81537e-27	4.56955e-25	1.13557e-23	1.62476e-22	1.82179e-21	2.3403e-20	4.04256e-19	
OG0000191	4.32163e-101	7.02593e-84	3.92133e-75	7.90578e-69	1.29068e-63	6.55958e-59	2.59136e-54	2.55653e-49	1.86972e-42	
OG0000192	2.82821e-126	3.41477e-105	2.08796e-94	1.34523e-86	4.08444e-80	3.06742e-74	1.78791e-68	3.39003e-62	1.62388e-53	
OG0000193	1.22954e-34	5.64641e-29	2.79505e-26	1.74789e-24	4.14859e-23	5.76417e-22	6.18397e-21	7.61251e-20	1.23705e-18	
OG0000194	3.03794e-85	4.05635e-71	4.27472e-64	4.00762e-59	4.47335e-55	1.79713e-51	5.37666e-48	3.26477e-44	4.95023e-39	
OG0000197	5.35082e-51	4.71733e-42	1.01692e-37	1.01067e-34	2.41453e-32	2.73524e-30	2.46267e-28	2.67519e-26	9.07593e-24	
OG0000198	1.74486e-38	2.14859e-31	4.3199e-28	6.76677e-26	3.18728e-24	7.74626e-23	1.30971e-21	2.30633e-20	6.88071e-19	
OG0000199	2.13467e-64	2.66748e-52	2.2971e-46	3.22945e-42	6.86194e-39	5.57534e-36	3.08224e-33	2.12952e-30	1.11605e-26	
OG0000200	2.7507e-75	3.70245e-61	4.01776e-54	3.79577e-49	4.0911e-45	1.48773e-41	3.63595e-38	1.27194e-34	4.85793e-30	
OG0000202	1.18474e-107	1.33953e-88	5.02456e-79	3.4498e-72	1.52017e-66	1.6668e-61	1.22336e-56	1.91731e-51	2.10477e-44	
OG0000203	1.88644e-40	4.58286e-34	6.36227e-31	8.32165e-29	3.70129e-27	9.41663e-26	2.00958e-24	5.68576e-23	3.31672e-21	
OG0000207	4.90353e-53	5.49185e-44	1.58111e-39	2.1323e-36	7.08449e-34	1.16047e-31	1.44457e-29	2.16448e-27	1.59827e-24	
OG0000209	8.30329e-54	1.29203e-44	4.03698e-40	5.13814e-37	1.50313e-34	2.06201e-32	2.04202e-30	2.27371e-28	1.21937e-25	
OG0000210	2.2875e-178	2.66022e-152	1.42911e-138	2.13493e-128	9.16834e-120	9.20316e-112	1.02081e-103	1.06042e-94	1.05498e-81	
OG0000211	7.83321e-60	3.88581e-48	1.76103e-42	1.37465e-38	1.61211e-35	7.15673e-33	2.12104e-30	6.6798e-28	7.92166e-25	
OG0000214	4.04093e-86	1.5384e-70	8.90805e-63	2.80647e-57	8.29714e-53	7.70801e-49	4.9227e-45	5.26865e-41	1.14657e-35	
OG0000215	4.85196e-50	2.98789e-41	6.71922e-37	7.17048e-34	1.87855e-31	2.38749e-29	2.79367e-27	3.85591e-25	1.81889e-22	
OG0000216	3.39127e-104	3.74833e-85	1.44721e-75	1.03304e-68	4.34202e-63	4.73298e-58	3.57587e-53	5.98361e-48	6.35959e-41	
OG0000217	3.8375e-91	2.20279e-74	6.44109e-66	7.52572e-60	7.66136e-55	2.54665e-50	5.78176e-46	2.43787e-41	3.18538e-35	
OG0000219	9.97789e-39	1.80617e-32	1.61734e-29	1.62079e-27	5.90154e-26	1.68207e-24	3.66112e-23	7.83743e-22	3.79353e-20	
OG0000220	4.55586e-54	5.95763e-44	5.0923e-39	1.33612e-35	6.94568e-33	1.54539e-30	2.34162e-28	3.83732e-26	2.1011e-23	
OG0000221	6.5159e-72	3.90282e-60	3.47708e-54	6.40202e-50	2.05189e-46	2.86017e-43	3.19377e-40	6.46437e-37	2.05301e-32	
OG0000225	7.24507e-26	4.43492e-22	2.34457e-20	2.9139e-19	1.81207e-18	7.70276e-18	3.36886e-17	1.21045e-16	4.06667e-16	
OG0000228	4.58526e-63	2.37819e-51	1.25284e-45	1.37895e-41	2.45994e-38	1.66913e-35	7.55889e-33	4.07937e-30	1.43945e-26	
OG0000229	2.0496e-64	2.25622e-52	2.23016e-46	3.8511e-42	1.13031e-38	1.29263e-35	1.02318e-32	1.03255e-29	8.05387e-26	
OG0000232	2.17468e-67	7.39611e-55	1.30129e-48	3.30769e-44	1.19451e-40	1.60823e-37	1.48708e-34	1.83673e-31	1.79437e-27	
OG0000236	2.31465e-119	3.41589e-99	8.95175e-89	3.52319e-81	7.75684e-75	4.69451e-69	2.38445e-63	4.23522e-57	2.10436e-48	
OG0000237	2.48224e-40	1.54985e-33	2.63342e-30	4.40128e-28	2.81155e-26	9.46326e-25	2.29545e-23	5.31853e-22	2.75502e-20	
OG0000238	2.27194e-171	1.39301e-147	3.3176e-135	4.2392e-126	2.08974e-118	2.7198e-111	3.87566e-104	4.30032e-96	2.29489e-84	
OG0000239	3.59925e-34	6.70868e-29	1.84727e-26	9.39169e-25	2.05848e-23	2.83736e-22	3.10214e-21	3.3105e-20	6.54059e-19	
OG0000240	1.78877e-68	7.32253e-56	1.67842e-49	5.2142e-45	2.233e-41	3.50221e-38	3.73366e-35	5.30562e-32	6.08368e-28	
OG0000244	1.77959e-81	8.57538e-67	1.80337e-59	2.73306e-54	4.35754e-50	2.27565e-46	8.07672e-43	4.42038e-39	4.768e-34	
OG0000249	3.37968e-29	2.57672e-24	4.38435e-22	1.16423e-20	1.28795e-19	8.67107e-19	4.31438e-18	1.80761e-17	1.02941e-16	
OG0000250	1.42245e-27	2.40255e-23	1.69273e-21	2.74173e-20	2.74215e-19	1.69716e-18	7.85486e-18	3.07858e-17	1.70254e-16	
OG0000251	1.92576e-61	7.47572e-51	1.54761e-45	9.36116e-42	1.13317e-38	6.22252e-36	2.63231e-33	1.55991e-30	6.70965e-27	
OG0000252	1.52134e-38	2.07727e-32	1.82651e-29	1.92595e-27	7.59221e-26	1.78098e-24	3.27568e-23	6.30096e-22	3.38215e-20	
OG0000253	1.59753e-99	4.90159e-82	3.55501e-73	8.13974e-67	1.4016e-61	7.13721e-57	2.70257e-52	2.32007e-47	1.20821e-40	
OG0000254	4.99369e-129	1.15798e-108	4.37465e-98	2.47837e-90	1.09322e-83	1.36739e-77	1.46564e-71	6.12965e-65	1.08708e-55	
OG0000255	7.10025e-64	8.0884e-52	6.65568e-46	8.94301e-42	1.80625e-38	1.38263e-35	7.10049e-33	4.57567e-30	2.03294e-26	
OG0000261	1.51452e-46	2.1479e-38	1.86801e-34	9.58408e-32	1.38478e-29	1.11011e-27	6.4511e-26	3.93775e-24	6.20195e-22	
OG0000262	1.03488e-51	1.89709e-42	5.18385e-38	7.53848e-35	2.48223e-32	3.58439e-30	3.53616e-28	5.0061e-26	2.22988e-23	
OG0000263	7.20729e-74	2.55564e-61	4.93523e-55	1.21016e-50	4.01019e-47	4.84001e-44	4.68171e-41	6.50109e-38	8.08091e-34	
OG0000266	9.82857e-60	1.56061e-48	4.83432e-43	3.26006e-39	3.76711e-36	1.7598e-33	5.63458e-31	2.13803e-28	4.75644e-25	
OG0000267	8.8784e-39	1.39036e-32	1.683e-29	2.50202e-27	1.40704e-25	4.77753e-24	1.30375e-22	3.82835e-21	2.48031e-19	
OG0000268	1.90259e-66	4.07304e-54	6.04682e-48	1.59429e-43	6.20115e-40	9.05831e-37	9.13911e-34	1.23529e-30	1.31031e-26	
OG0000269	5.3418e-76	3.07692e-62	2.56429e-55	2.0986e-50	2.11465e-46	7.65804e-43	2.03483e-39	9.08005e-36	5.81273e-31	
OG0000270	1.09197e-76	2.23288e-63	1.7696e-56	1.70706e-51	2.16642e-47	1.03742e-43	3.77734e-40	2.38333e-36	2.71595e-31	
OG0000271	1.51096e-47	7.44675e-39	1.46098e-34	1.45928e-31	3.62522e-29	4.32032e-27	3.66843e-25	3.2803e-23	7.89066e-21	
OG0000275	2.4421e-48	8.84114e-39	3.48165e-34	4.54683e-31	1.36989e-28	1.74976e-26	1.38362e-24	9.8121e-23	1.62372e-20	
OG0000276	5.59962e-40	1.79428e-33	2.43893e-30	3.40085e-28	1.66585e-26	4.73732e-25	1.05496e-23	2.94576e-22	2.1004e-20	
OG0000277	4.76581e-74	1.20953e-61	2.48861e-55	8.92307e-51	5.19237e-47	1.28187e-43	2.55942e-40	8.96979e-37	5.26823e-32	
OG0000278	1.15367e-39	2.18192e-32	6.37593e-29	1.44006e-26	9.74335e-25	3.65276e-23	9.99412e-22	2.57945e-20	1.12603e-18	
OG0000279	6.76485e-93	1.58165e-77	1.03042e-69	4.57949e-64	2.2181e-59	3.86037e-55	5.51991e-51	1.79515e-46	2.368e-40	
OG0000280	1.09882e-56	7.78886e-47	6.09455e-42	1.70192e-38	1.03121e-35	2.8894e-33	6.01945e-31	1.55401e-28	2.1271e-25	
OG0000281	1.38907e-80	1.10381e-67	3.84407e-61	1.94929e-56	1.49599e-52	4.77067e-49	1.36394e-45	8.21551e-42	1.21896e-36	
OG0000285	7.54104e-23	1.14118e-19	2.61331e-18	1.83796e-17	7.44944e-17	2.20606e-16	5.73249e-16	1.67791e-15	4.19753e-15	
OG0000286	1.01175e-54	9.61622e-46	3.42827e-41	6.12887e-38	2.83257e-35	6.81637e-33	1.35304e-30	3.77701e-28	6.63809e-25	
OG0000291	1.49328e-35	6.89864e-29	9.43169e-26	1.1922e-23	4.87663e-22	1.06372e-20	1.62582e-19	2.16229e-18	3.63962e-17	
OG0000292	4.05787e-56	6.37575e-47	2.4131e-42	4.27489e-39	1.91786e-36	4.48016e-34	8.75791e-32	2.49166e-29	4.9693e-26	
OG0000293	1.51646e-64	4.49717e-53	1.73924e-47	1.38371e-43	2.19269e-40	1.35303e-37	5.72453e-35	3.03926e-32	1.33916e-28	
OG0000294	2.99954e-119	5.36238e-98	4.6222e-87	3.81835e-79	1.43415e-72	1.3223e-66	1.10299e-60	3.16289e-54	2.78656e-45	
OG0000295	6.36379e-60	2.44042e-49	4.40337e-44	2.24188e-40	2.22387e-37	9.92568e-35	3.25917e-32	1.37719e-29	3.33086e-26	
OG0000297	5.51706e-32	2.3364e-27	2.96964e-25	7.49025e-24	9.13742e-23	9.16672e-22	8.55161e-21	7.68152e-20	1.04348e-18	
OG0000298	4.96327e-33	1.62034e-27	6.26855e-25	3.43394e-23	7.57662e-22	1.02468e-20	1.07353e-19	1.0614e-18	1.45165e-17	
OG0000299	1.82516e-42	1.08286e-35	2.06058e-32	5.19218e-30	4.49877e-28	2.2112e-26	8.56744e-25	3.68429e-23	4.58585e-21	
OG0000300	2.65127e-28	3.40428e-24	2.39767e-22	3.88535e-21	3.19909e-20	1.82567e-19	8.54487e-19	4.92672e-18	3.65827e-17	
OG0000301	1.61672e-100	7.52043e-85	7.68029e-77	4.81049e-71	3.13939e-66	7.38904e-62	1.49247e-57	7.83025e-53	3.28914e-46	
OG0000302	9.95701e-72	3.34891e-58	1.99256e-51	1.27261e-46	1.02032e-42	2.9078e-39	5.72746e-36	1.62463e-32	4.79281e-28	
OG0000303	6.57239e-37	7.33351e-31	5.00785e-28	4.02698e-26	1.32597e-24	2.83374e-23	4.53484e-22	6.90566e-21	1.68262e-19	
OG0000304	2.37112e-67	3.83678e-55	4.38612e-49	8.04818e-45	2.2089e-41	2.31774e-38	1.67932e-35	1.59401e-32	1.09983e-28	
OG0000305	5.70921e-73	1.73816e-59	1.00448e-52	6.36366e-48	5.1437e-44	1.5038e-40	3.11067e-37	9.66232e-34	3.55439e-29	
OG0000310	6.42772e-38	2.90282e-31	4.41896e-28	6.66589e-26	3.41281e-24	9.75269e-23	2.07336e-21	4.26542e-20	1.95989e-18	
OG0000311	4.10557e-121	1.00828e-100	3.17462e-90	1.39286e-82	3.32368e-76	2.15633e-70	1.17302e-64	2.25372e-58	1.26249e-49	
OG0000312	2.23003e-68	2.67369e-57	1.21429e-51	1.50611e-47	3.75797e-44	4.48172e-41	4.6006e-38	8.34899e-35	2.23691e-30	
OG0000318	2.5987e-47	2.68699e-39	2.1032e-35	1.04114e-32	1.60992e-30	1.37909e-28	9.00575e-27	6.74645e-25	1.67201e-22	
OG0000319	1.08922e-65	1.05684e-53	1.05708e-47	1.86742e-43	5.15421e-40	5.58787e-37	4.28019e-34	4.42064e-31	3.54355e-27	
OG0000320	1.89762e-40	1.04304e-33	1.77688e-30	2.93081e-28	1.63828e-26	5.18365e-25	1.26174e-23	3.19907e-22	2.30546e-20	
OG0000321	1.96497e-59	3.11121e-48	1.02622e-42	7.46211e-39	9.6714e-36	5.30593e-33	2.04814e-30	9.87042e-28	2.68845e-24	
