#FamilyID	Gamma Cat Mean	Likelihood of Category	Likelihood of Family	Posterior Probability	Significant
OG0000147	1.52073	9.45285e-24	9.45285e-24	1	*
OG0000153	0.479275	2.35881e-67	8.71607e-41	2.70628e-27	N/S
OG0000153	1.52073	8.71607e-41	8.71607e-41	1	*
OG0000154	0.479275	5.21501e-27	4.05568e-20	1.28585e-07	N/S
OG0000154	1.52073	4.05568e-20	4.05568e-20	1	*
OG0000155	0.479275	9.1027e-30	4.94674e-21	1.84014e-09	N/S
OG0000155	1.52073	4.94674e-21	4.94674e-21	1	*
OG0000156	0.479275	2.49977e-26	8.58993e-20	2.91012e-07	N/S
OG0000156	1.52073	8.58993e-20	8.58993e-20	1	*
OG0000158	0.479275	5.14118e-42	2.98057e-28	1.7249e-14	N/S
OG0000158	1.52073	2.98057e-28	2.98057e-28	1	*
OG0000159	0.479275	1.9652e-47	1.57105e-29	1.25088e-18	N/S
OG0000159	1.52073	1.57105e-29	1.57105e-29	1	*
OG0000160	0.479275	3.41891e-50	9.63866e-31	3.54708e-20	N/S
OG0000160	1.52073	9.63866e-31	9.63866e-31	1	*
OG0000161	0.479275	3.54462e-37	2.06167e-24	1.7193e-13	N/S
OG0000161	1.52073	2.06167e-24	2.06167e-24	1	*
OG0000162	0.479275	2.68161e-62	3.30419e-38	8.11578e-25	N/S
OG0000162	1.52073	3.30419e-38	3.30419e-38	1	*
OG0000163	0.479275	6.25166e-48	5.50365e-32	1.13591e-16	N/S
OG0000163	1.52073	5.50365e-32	5.50365e-32	1	*
OG0000164	0.479275	2.15613e-51	3.08017e-32	7.00005e-20	N/S
OG0000164	1.52073	3.08017e-32	3.08017e-32	1	*
OG0000165	0.479275	1.69127e-29	3.37078e-21	5.01744e-09	N/S
OG0000165	1.52073	3.37078e-21	3.37078e-21	1	*
OG0000166	0.479275	1.27952e-34	2.13054e-23	6.00561e-12	N/S
OG0000166	1.52073	2.13054e-23	2.13054e-23	1	*
OG0000167	0.479275	1.99751e-34	2.72885e-23	7.31999e-12	N/S
OG0000167	1.52073	2.72885e-23	2.72885e-23	1	*
OG0000172	0.479275	1.49607e-25	2.92078e-19	5.12215e-07	N/S
OG0000172	1.52073	2.92078e-19	2.92078e-19	0.999999	*
OG0000173	0.479275	2.24189e-37	1.9931e-25	1.12483e-12	N/S
OG0000173	1.52073	1.9931e-25	1.9931e-25	1	*
OG0000176	0.479275	1.92817e-60	2.14616e-38	8.98424e-23	N/S
OG0000176	1.52073	2.14616e-38	2.14616e-38	1	*
OG0000177	0.479275	1.20735e-35	2.21397e-25	5.45334e-11	N/S
OG0000177	1.52073	2.21397e-25	2.21397e-25	1	*
OG0000179	0.479275	1.03363e-30	9.08872e-22	1.13727e-09	N/S
OG0000179	1.52073	9.08872e-22	9.08872e-22	1	*
OG0000180	0.479275	3.23338e-18	4.66511e-16	0.006931	N/S
OG0000180	1.52073	4.63277e-16	4.66511e-16	0.993069	*
OG0000181	0.479275	3.15441e-34	7.78328e-23	4.05281e-12	N/S
OG0000181	1.52073	7.78328e-23	7.78328e-23	1	*
OG0000182	0.479275	3.73558e-39	8.54101e-25	4.3737e-15	N/S
OG0000182	1.52073	8.54101e-25	8.54101e-25	1	*
OG0000183	0.479275	1.01429e-44	9.5052e-30	1.06709e-15	N/S
OG0000183	1.52073	9.5052e-30	9.5052e-30	1	*
OG0000184	0.479275	2.36937e-29	5.34e-20	4.43703e-10	N/S
OG0000184	1.52073	5.34e-20	5.34e-20	1	*
OG0000189	0.479275	1.37862e-43	3.92973e-29	3.50819e-15	N/S
OG0000189	1.52073	3.92973e-29	3.92973e-29	1	*
OG0000190	0.479275	1.4111e-23	2.8024e-18	5.03534e-06	N/S
OG0000190	1.52073	2.80238e-18	2.8024e-18	0.999995	*
OG0000191	0.479275	1.65274e-56	1.01755e-34	1.62423e-22	N/S
OG0000191	1.52073	1.01755e-34	1.01755e-34	1	*
OG0000192	0.479275	7.48256e-77	1.26695e-47	5.90594e-30	N/S
OG0000192	1.52073	1.26695e-47	1.26695e-47	1	*
OG0000193	0.479275	5.31215e-22	4.39541e-17	1.20857e-05	N/S
OG0000193	1.52073	4.39536e-17	4.39541e-17	0.999988	*
OG0000194	0.479275	3.27471e-54	4.64469e-36	7.05044e-19	N/S
OG0000194	1.52073	4.64469e-36	4.64469e-36	1	*
OG0000197	0.479275	2.9256e-31	3.83415e-22	7.63038e-10	N/S
OG0000197	1.52073	3.83415e-22	3.83415e-22	1	*
OG0000198	0.479275	8.03064e-25	5.76103e-18	1.39396e-07	N/S
OG0000198	1.52073	5.76103e-18	5.76103e-18	1	*
OG0000199	0.479275	5.87319e-37	8.32577e-24	7.05423e-14	N/S
OG0000199	1.52073	8.32577e-24	8.32577e-24	1	*
OG0000200	0.479275	1.65696e-45	7.26218e-29	2.28163e-17	N/S
OG0000200	1.52073	7.26218e-29	7.26218e-29	1	*
OG0000202	0.479275	9.18208e-67	4.56206e-42	2.01271e-25	N/S
OG0000202	1.52073	4.56206e-42	4.56206e-42	1	*
OG0000203	0.479275	3.98552e-25	9.22244e-19	4.32155e-07	N/S
OG0000203	1.52073	9.22244e-19	9.22244e-19	1	*
OG0000207	0.479275	1.19128e-30	2.94964e-21	4.03874e-10	N/S
OG0000207	1.52073	2.94964e-21	2.94964e-21	1	*
OG0000209	0.479275	9.24349e-35	1.53633e-24	6.01659e-11	N/S
OG0000209	1.52073	1.53633e-24	1.53633e-24	1	*
OG0000210	0.479275	3.24818e-110	2.18266e-69	1.48817e-41	N/S
OG0000210	1.52073	2.18266e-69	2.18266e-69	1	*
OG0000211	0.479275	2.90952e-36	2.57079e-23	1.13176e-13	N/S
OG0000211	1.52073	2.57079e-23	2.57079e-23	1	*
OG0000214	0.479275	1.37685e-51	1.88787e-32	7.29315e-20	N/S
OG0000214	1.52073	1.88787e-32	1.88787e-32	1	*
OG0000215	0.479275	1.53761e-30	4.95035e-21	3.10607e-10	N/S
OG0000215	1.52073	4.95035e-21	4.95035e-21	1	*
OG0000216	0.479275	8.78786e-65	2.82088e-40	3.11529e-25	N/S
OG0000216	1.52073	2.82088e-40	2.82088e-40	1	*
OG0000217	0.479275	7.55578e-56	1.29239e-34	5.84635e-22	N/S
OG0000217	1.52073	1.29239e-34	1.29239e-34	1	*
OG0000219	0.479275	1.60022e-23	1.11397e-17	1.43649e-06	N/S
OG0000219	1.52073	1.11397e-17	1.11397e-17	0.999999	*
OG0000220	0.479275	4.88755e-34	4.39571e-23	1.11189e-11	N/S
OG0000220	1.52073	4.39571e-23	4.39571e-23	1	*
OG0000221	0.479275	1.14261e-39	1.50535e-25	7.59032e-15	N/S
OG0000221	1.52073	1.50535e-25	1.50535e-25	1	*
OG0000225	0.479275	1.07795e-17	3.82753e-15	0.0028163	N/S
OG0000225	1.52073	3.81675e-15	3.82753e-15	0.997184	*
OG0000228	0.479275	2.94493e-41	2.05409e-27	1.43369e-14	N/S
OG0000228	1.52073	2.05409e-27	2.05409e-27	1	*
OG0000229	0.479275	1.01979e-39	3.22504e-25	3.16209e-15	N/S
OG0000229	1.52073	3.22504e-25	3.22504e-25	1	*
OG0000232	0.479275	5.62476e-39	6.36041e-25	8.84339e-15	N/S
OG0000232	1.52073	6.36041e-25	6.36041e-25	1	*
OG0000236	0.479275	4.43908e-72	1.91767e-43	2.31483e-29	N/S
OG0000236	1.52073	1.91767e-43	1.91767e-43	1	*
OG0000237	0.479275	8.69995e-26	6.64298e-19	1.30965e-07	N/S
OG0000237	1.52073	6.64298e-19	6.64298e-19	1	*
OG0000238	0.479275	9.28167e-96	1.80051e-60	5.15503e-36	N/S
OG0000238	1.52073	1.80051e-60	1.80051e-60	1	*
OG0000239	0.479275	9.54013e-21	2.45714e-16	3.88262e-05	N/S
OG0000239	1.52073	2.45704e-16	2.45714e-16	0.999961	*
OG0000240	0.479275	1.0218e-40	5.99918e-26	1.70323e-15	N/S
OG0000240	1.52073	5.99918e-26	5.99918e-26	1	*
OG0000244	0.479275	3.14835e-50	4.2523e-32	7.40388e-19	N/S
OG0000244	1.52073	4.2523e-32	4.2523e-32	1	*
OG0000249	0.479275	3.37144e-19	1.24555e-15	0.000270678	N/S
OG0000249	1.52073	1.24522e-15	1.24555e-15	0.999729	*
OG0000250	0.479275	6.64968e-18	4.57512e-15	0.00145344	N/S
OG0000250	1.52073	4.56847e-15	4.57512e-15	0.998547	*
OG0000251	0.479275	8.13997e-37	2.1199e-24	3.83979e-13	N/S
OG0000251	1.52073	2.1199e-24	2.1199e-24	1	*
OG0000252	0.479275	2.20426e-24	3.44621e-18	6.3962e-07	N/S
OG0000252	1.52073	3.44621e-18	3.44621e-18	0.999999	*
OG0000253	0.479275	8.77024e-60	2.50399e-37	3.5025e-23	N/S
OG0000253	1.52073	2.50399e-37	2.50399e-37	1	*
OG0000254	0.479275	2.41284e-87	1.42878e-54	1.68874e-33	N/S
OG0000254	1.52073	1.42878e-54	1.42878e-54	1	*
OG0000255	0.479275	1.7266e-39	2.53731e-25	6.80485e-15	N/S
OG0000255	1.52073	2.53731e-25	2.53731e-25	1	*
OG0000261	0.479275	2.1637e-28	5.43034e-20	3.98447e-09	N/S
OG0000261	1.52073	5.43034e-20	5.43034e-20	1	*
OG0000262	0.479275	4.30612e-35	5.5328e-24	7.7829e-12	N/S
OG0000262	1.52073	5.5328e-24	5.5328e-24	1	*
OG0000263	0.479275	4.75183e-45	2.18354e-29	2.1762e-16	N/S
OG0000263	1.52073	2.18354e-29	2.18354e-29	1	*
OG0000266	0.479275	6.07109e-35	2.01174e-22	3.01782e-13	N/S
OG0000266	1.52073	2.01174e-22	2.01174e-22	1	*
OG0000267	0.479275	3.14128e-22	1.59886e-16	1.9647e-06	N/S
OG0000267	1.52073	1.59885e-16	1.59886e-16	0.999998	*
OG0000268	0.479275	5.1985e-41	4.70152e-26	1.10571e-15	N/S
OG0000268	1.52073	4.70152e-26	4.70152e-26	1	*
OG0000269	0.479275	3.39509e-48	6.35164e-31	5.34521e-18	N/S
OG0000269	1.52073	6.35164e-31	6.35164e-31	1	*
OG0000270	0.479275	4.71766e-46	6.39003e-29	7.38285e-18	N/S
OG0000270	1.52073	6.39003e-29	6.39003e-29	1	*
OG0000271	0.479275	3.25739e-31	2.83653e-21	1.14837e-10	N/S
OG0000271	1.52073	2.83653e-21	2.83653e-21	1	*
OG0000275	0.479275	1.26995e-31	2.29607e-21	5.53098e-11	N/S
OG0000275	1.52073	2.29607e-21	2.29607e-21	1	*
OG0000276	0.479275	1.29308e-23	1.69142e-17	7.64492e-07	N/S
OG0000276	1.52073	1.69142e-17	1.69142e-17	0.999999	*
OG0000277	0.479275	2.89122e-45	6.38263e-30	4.52982e-16	N/S
OG0000277	1.52073	6.38263e-30	6.38263e-30	1	*
OG0000278	0.479275	2.00959e-24	1.59916e-17	1.25665e-07	N/S
OG0000278	1.52073	1.59916e-17	1.59916e-17	1	*
OG0000279	0.479275	1.64046e-55	2.79729e-35	5.86446e-21	N/S
OG0000279	1.52073	2.79729e-35	2.79729e-35	1	*
OG0000280	0.479275	1.23501e-34	1.86744e-23	6.61336e-12	N/S
OG0000280	1.52073	1.86744e-23	1.86744e-23	1	*
OG0000281	0.479275	5.8832e-48	8.2953e-31	7.09221e-18	N/S
OG0000281	1.52073	8.2953e-31	8.2953e-31	1	*
OG0000285	0.479275	4.55417e-16	3.5837e-14	0.012708	N/S
OG0000285	1.52073	3.53816e-14	3.5837e-14	0.987292	*
OG0000286	0.479275	8.88331e-30	8.092e-20	1.09779e-10	N/S
OG0000286	1.52073	8.092e-20	8.092e-20	1	*
OG0000291	0.479275	9.89669e-23	1.83621e-16	5.38973e-07	N/S
OG0000291	1.52073	1.83621e-16	1.83621e-16	0.999999	*
OG0000292	0.479275	2.20576e-31	6.11741e-21	3.6057e-11	N/S
OG0000292	1.52073	6.11741e-21	6.11741e-21	1	*
OG0000293	0.479275	9.08618e-43	2.36583e-28	3.84059e-15	N/S
OG0000293	1.52073	2.36583e-28	2.36583e-28	1	*
OG0000294	0.479275	1.72277e-74	4.10624e-45	4.1955e-30	N/S
OG0000294	1.52073	4.10624e-45	4.10624e-45	1	*
OG0000295	0.479275	5.41117e-37	1.39122e-24	3.88952e-13	N/S
OG0000295	1.52073	1.39122e-24	1.39122e-24	1	*
OG0000297	0.479275	4.2935e-20	4.27863e-16	0.000100348	N/S
OG0000297	1.52073	4.2782e-16	4.27863e-16	0.9999	*
OG0000298	0.479275	1.20799e-21	1.26156e-16	9.57535e-06	N/S
OG0000298	1.52073	1.26155e-16	1.26156e-16	0.99999	*
OG0000299	0.479275	1.1931e-26	3.48722e-19	3.42134e-08	N/S
OG0000299	1.52073	3.48722e-19	3.48722e-19	1	*
OG0000300	0.479275	1.72406e-18	2.23908e-15	0.000769983	N/S
OG0000300	1.52073	2.23736e-15	2.23908e-15	0.99923	*
OG0000301	0.479275	6.26884e-58	4.44871e-36	1.40914e-22	N/S
OG0000301	1.52073	4.44871e-36	4.44871e-36	1	*
OG0000302	0.479275	1.40842e-45	7.44215e-29	1.89249e-17	N/S
OG0000302	1.52073	7.44215e-29	7.44215e-29	1	*
OG0000303	0.479275	4.38809e-26	1.6108e-19	2.72416e-07	N/S
OG0000303	1.52073	1.6108e-19	1.6108e-19	1	*
OG0000304	0.479275	5.25667e-42	2.20999e-27	2.37859e-15	N/S
OG0000304	1.52073	2.20999e-27	2.20999e-27	1	*
OG0000305	0.479275	1.19969e-43	3.20747e-27	3.7403e-17	N/S
OG0000305	1.52073	3.20747e-27	3.20747e-27	1	*
OG0000310	0.479275	8.63727e-26	1.37384e-18	6.28695e-08	N/S
OG0000310	1.52073	1.37384e-18	1.37384e-18	1	*
OG0000311	0.479275	8.88361e-82	6.07895e-52	1.46137e-30	N/S
OG0000311	1.52073	6.07895e-52	6.07895e-52	1	*
OG0000312	0.479275	1.86361e-38	2.6032e-25	7.15892e-14	N/S
OG0000312	1.52073	2.6032e-25	2.6032e-25	1	*
OG0000318	0.479275	1.72072e-27	8.04244e-19	2.13955e-09	N/S
OG0000318	1.52073	8.04244e-19	8.04244e-19	1	*
OG0000319	0.479275	3.05559e-39	8.55996e-25	3.56963e-15	N/S
OG0000319	1.52073	8.55996e-25	8.55996e-25	1	*
OG0000320	0.479275	6.88697e-25	2.91294e-18	2.36426e-07	N/S
OG0000320	1.52073	2.91294e-18	2.91294e-18	1	*
OG0000321	0.479275	1.37982e-35	1.08538e-22	1.27128e-13	N/S
OG0000321	1.52073	1.08538e-22	1.08538e-22	1	*
OG0000323	0.479275	6.64505e-21	1.02166e-15	6.50417e-06	N/S
OG0000323	1.52073	1.02165e-15	1.02166e-15	0.999993	*
OG0000324	0.479275	1.89038e-71	2.38805e-45	7.91601e-27	N/S
OG0000324	1.52073	2.38805e-45	2.38805e-45	1	*
OG0000325	0.479275	1.47389e-54	1.82197e-35	8.08954e-20	N/S
OG0000325	1.52073	1.82197e-35	1.82197e-35	1	*
OG0000326	0.479275	8.42144e-28	1.0149e-18	8.29782e-10	N/S
OG0000326	1.52073	1.0149e-18	1.0149e-18	1	*
OG0000328	0.479275	1.32762e-23	1.3385e-16	9.91877e-08	N/S
OG0000328	1.52073	1.3385e-16	1.3385e-16	1	*
OG0000329	0.479275	5.6718e-41	2.27208e-27	2.4963e-14	N/S
OG0000329	1.52073	2.27208e-27	2.27208e-27	1	*
OG0000330	0.479275	2.35056e-31	8.40463e-23	2.79674e-09	N/S
OG0000330	1.52073	8.40463e-23	8.40463e-23	1	*
OG0000331	0.479275	5.54715e-20	5.42718e-15	1.0221e-05	N/S
OG0000331	1.52073	5.42713e-15	5.42718e-15	0.99999	*
OG0000332	0.479275	4.14181e-18	1.6538e-14	0.000250443	N/S
OG0000332	1.52073	1.65338e-14	1.6538e-14	0.99975	*
OG0000333	0.479275	3.54947e-21	2.02255e-16	1.75495e-05	N/S
OG0000333	1.52073	2.02251e-16	2.02255e-16	0.999982	*
OG0000334	0.479275	4.11403e-27	1.27595e-18	3.22428e-09	N/S
OG0000334	1.52073	1.27595e-18	1.27595e-18	1	*
OG0000335	0.479275	2.45651e-41	1.6161e-26	1.52002e-15	N/S
OG0000335	1.52073	1.6161e-26	1.6161e-26	1	*
OG0000336	0.479275	7.05842e-32	6.67001e-21	1.05823e-11	N/S
OG0000336	1.52073	6.67001e-21	6.67001e-21	1	*
OG0000337	0.479275	5.06653e-32	1.84692e-21	2.74324e-11	N/S
OG0000337	1.52073	1.84692e-21	1.84692e-21	1	*
OG0000342	0.479275	7.61331e-30	1.16259e-20	6.54857e-10	N/S
OG0000342	1.52073	1.16259e-20	1.16259e-20	1	*
OG0000343	0.479275	1.31163e-28	6.44604e-20	2.03479e-09	N/S
OG0000343	1.52073	6.44604e-20	6.44604e-20	1	*
OG0000344	0.479275	4.70483e-79	1.74801e-49	2.69154e-30	N/S
OG0000344	1.52073	1.74801e-49	1.74801e-49	1	*
OG0000348	0.479275	5.37356e-22	1.61731e-16	3.32252e-06	N/S
OG0000348	1.52073	1.61731e-16	1.61731e-16	0.999997	*
OG0000349	0.479275	9.65896e-30	4.16783e-20	2.3175e-10	N/S
OG0000349	1.52073	4.16783e-20	4.16783e-20	1	*
OG0000356	0.479275	2.30992e-24	3.70888e-17	6.22808e-08	N/S
OG0000356	1.52073	3.70888e-17	3.70888e-17	1	*
OG0000357	0.479275	3.40454e-26	5.68688e-19	5.98665e-08	N/S
OG0000357	1.52073	5.68688e-19	5.68688e-19	1	*
OG0000358	0.479275	1.7875e-18	1.61846e-14	0.000110445	N/S
