OG0000099	1.16472e-74	9.39039e-44	
OG0000101	2.58167e-50	2.32093e-31	
OG0000102	1.38533e-101	1.0156e-59	
OG0000105	4.43566e-108	5.91044e-68	
OG0000108	1.15671e-48	1.35431e-30	
OG0000109	1.88379e-56	9.77714e-36	
OG0000110	2.68388e-48	2.43934e-31	
OG0000111	6.10192e-67	2.16104e-40	
OG0000115	1.50045e-53	4.82588e-34	
OG0000116	1.31802e-36	1.36747e-24	
OG0000122	6.12968e-41	4.10368e-27	
OG0000124	3.28092e-32	5.69888e-22	
OG0000125	2.54214e-31	1.0989e-22	
OG0000126	5.39401e-73	1.00133e-45	
OG0000129	1.20439e-19	3.78594e-17	
OG0000130	4.59434e-77	3.21089e-46	
OG0000134	5.12859e-69	3.35113e-44	
OG0000136	9.53183e-27	5.5414e-20	
OG0000137	1.35357e-38	6.12252e-26	
OG0000138	2.22851e-31	4.42238e-22	
OG0000139	7.25802e-44	2.01064e-27	
OG0000140	8.73958e-38	2.2841e-24	
OG0000141	1.79203e-57	4.24461e-35	
OG0000145	5.09794e-106	2.83467e-62	
OG0000146	1.87495e-29	4.90247e-21	
OG0000147	1.72588e-33	9.45285e-24	
OG0000153	2.35881e-67	8.71607e-41	
OG0000154	5.21501e-27	4.05568e-20	
OG0000155	9.1027e-30	4.94674e-21	
OG0000156	2.49977e-26	8.58993e-20	
OG0000158	5.14118e-42	2.98057e-28	
OG0000159	1.9652e-47	1.57105e-29	
OG0000160	3.41891e-50	9.63866e-31	
OG0000161	3.54462e-37	2.06167e-24	
OG0000162	2.68161e-62	3.30419e-38	
OG0000163	6.25166e-48	5.50365e-32	
OG0000164	2.15613e-51	3.08017e-32	
OG0000165	1.69127e-29	3.37078e-21	
OG0000166	1.27952e-34	2.13054e-23	
OG0000167	1.99751e-34	2.72885e-23	
OG0000172	1.49607e-25	2.92078e-19	
OG0000173	2.24189e-37	1.9931e-25	
OG0000176	1.92817e-60	2.14616e-38	
OG0000177	1.20735e-35	2.21397e-25	
OG0000179	1.03363e-30	9.08872e-22	
OG0000180	3.23338e-18	4.63277e-16	
OG0000181	3.15441e-34	7.78328e-23	
OG0000182	3.73558e-39	8.54101e-25	
OG0000183	1.01429e-44	9.5052e-30	
OG0000184	2.36937e-29	5.34e-20	
OG0000189	1.37862e-43	3.92973e-29	
OG0000190	1.4111e-23	2.80238e-18	
OG0000191	1.65274e-56	1.01755e-34	
OG0000192	7.48256e-77	1.26695e-47	
OG0000193	5.31215e-22	4.39536e-17	
OG0000194	3.27471e-54	4.64469e-36	
OG0000197	2.9256e-31	3.83415e-22	
OG0000198	8.03064e-25	5.76103e-18	
OG0000199	5.87319e-37	8.32577e-24	
OG0000200	1.65696e-45	7.26218e-29	
OG0000202	9.18208e-67	4.56206e-42	
OG0000203	3.98552e-25	9.22244e-19	
OG0000207	1.19128e-30	2.94964e-21	
OG0000209	9.24349e-35	1.53633e-24	
OG0000210	3.24818e-110	2.18266e-69	
OG0000211	2.90952e-36	2.57079e-23	
OG0000214	1.37685e-51	1.88787e-32	
OG0000215	1.53761e-30	4.95035e-21	
OG0000216	8.78786e-65	2.82088e-40	
OG0000217	7.55578e-56	1.29239e-34	
OG0000219	1.60022e-23	1.11397e-17	
OG0000220	4.88755e-34	4.39571e-23	
OG0000221	1.14261e-39	1.50535e-25	
OG0000225	1.07795e-17	3.81675e-15	
OG0000228	2.94493e-41	2.05409e-27	
OG0000229	1.01979e-39	3.22504e-25	
OG0000232	5.62476e-39	6.36041e-25	
OG0000236	4.43908e-72	1.91767e-43	
OG0000237	8.69995e-26	6.64298e-19	
OG0000238	9.28167e-96	1.80051e-60	
OG0000239	9.54013e-21	2.45704e-16	
OG0000240	1.0218e-40	5.99918e-26	
OG0000244	3.14835e-50	4.2523e-32	
OG0000249	3.37144e-19	1.24522e-15	
OG0000250	6.64968e-18	4.56847e-15	
OG0000251	8.13997e-37	2.1199e-24	
OG0000252	2.20426e-24	3.44621e-18	
OG0000253	8.77024e-60	2.50399e-37	
OG0000254	2.41284e-87	1.42878e-54	
OG0000255	1.7266e-39	2.53731e-25	
OG0000261	2.1637e-28	5.43034e-20	
OG0000262	4.30612e-35	5.5328e-24	
OG0000263	4.75183e-45	2.18354e-29	
OG0000266	6.07109e-35	2.01174e-22	
OG0000267	3.14128e-22	1.59885e-16	
OG0000268	5.1985e-41	4.70152e-26	
OG0000269	3.39509e-48	6.35164e-31	
OG0000270	4.71766e-46	6.39003e-29	
OG0000271	3.25739e-31	2.83653e-21	
OG0000275	1.26995e-31	2.29607e-21	
OG0000276	1.29308e-23	1.69142e-17	
OG0000277	2.89122e-45	6.38263e-30	
OG0000278	2.00959e-24	1.59916e-17	
OG0000279	1.64046e-55	2.79729e-35	
OG0000280	1.23501e-34	1.86744e-23	
OG0000281	5.8832e-48	8.2953e-31	
OG0000285	4.55417e-16	3.53816e-14	
OG0000286	8.88331e-30	8.092e-20	
OG0000291	9.89669e-23	1.83621e-16	
OG0000292	2.20576e-31	6.11741e-21	
OG0000293	9.08618e-43	2.36583e-28	
OG0000294	1.72277e-74	4.10624e-45	
OG0000295	5.41117e-37	1.39122e-24	
OG0000297	4.2935e-20	4.2782e-16	
OG0000298	1.20799e-21	1.26155e-16	
OG0000299	1.1931e-26	3.48722e-19	
OG0000300	1.72406e-18	2.23736e-15	
OG0000301	6.26884e-58	4.44871e-36	
OG0000302	1.40842e-45	7.44215e-29	
OG0000303	4.38809e-26	1.6108e-19	
OG0000304	5.25667e-42	2.20999e-27	
OG0000305	1.19969e-43	3.20747e-27	
OG0000310	8.63727e-26	1.37384e-18	
OG0000311	8.88361e-82	6.07895e-52	
OG0000312	1.86361e-38	2.6032e-25	
OG0000318	1.72072e-27	8.04244e-19	
OG0000319	3.05559e-39	8.55996e-25	
OG0000320	6.88697e-25	2.91294e-18	
OG0000321	1.37982e-35	1.08538e-22	
OG0000323	6.64505e-21	1.02165e-15	
OG0000324	1.89038e-71	2.38805e-45	
OG0000325	1.47389e-54	1.82197e-35	
OG0000326	8.42144e-28	1.0149e-18	
OG0000328	1.32762e-23	1.3385e-16	
OG0000329	5.6718e-41	2.27208e-27	
OG0000330	2.35056e-31	8.40463e-23	
OG0000331	5.54715e-20	5.42713e-15	
OG0000332	4.14181e-18	1.65338e-14	
OG0000333	3.54947e-21	2.02251e-16	
OG0000334	4.11403e-27	1.27595e-18	
OG0000335	2.45651e-41	1.6161e-26	
OG0000336	7.05842e-32	6.67001e-21	
OG0000337	5.06653e-32	1.84692e-21	
OG0000342	7.61331e-30	1.16259e-20	
OG0000343	1.31163e-28	6.44604e-20	
OG0000344	4.70483e-79	1.74801e-49	
OG0000348	5.37356e-22	1.61731e-16	
OG0000349	9.65896e-30	4.16783e-20	
OG0000356	2.30992e-24	3.70888e-17	
OG0000357	3.40454e-26	5.68688e-19	
OG0000358	1.7875e-18	1.61828e-14	
OG0000359	2.4145e-31	2.90461e-21	
OG0000360	1.70296e-38	8.45341e-26	
OG0000361	1.94188e-56	1.31938e-36	
OG0000362	1.15057e-18	1.8932e-14	
OG0000363	4.74284e-49	1.50646e-30	
OG0000364	6.08247e-30	2.85346e-20	
OG0000369	3.69355e-19	7.45064e-15	
OG0000370	2.23341e-28	2.34031e-20	
OG0000371	1.42033e-47	1.05525e-31	
OG0000372	8.61408e-31	1.57909e-20	
OG0000376	4.80773e-15	2.23804e-13	
OG0000377	1.28845e-21	3.31387e-16	
OG0000378	3.89951e-36	5.64647e-24	
OG0000379	2.2092e-17	3.70987e-14	
OG0000380	5.00401e-35	2.25508e-23	
OG0000381	8.7853e-26	9.30976e-19	
OG0000382	5.55004e-19	7.0802e-15	
OG0000383	1.98179e-20	2.45208e-15	
OG0000384	3.72269e-20	1.7723e-15	
OG0000385	5.61323e-79	7.47667e-50	
OG0000393	3.48202e-57	4.292e-36	
OG0000395	6.37141e-28	5.10425e-19	
OG0000396	3.62344e-18	1.90956e-14	
OG0000397	1.57413e-20	1.07073e-15	
OG0000398	7.89114e-40	1.31094e-26	
OG0000399	1.66672e-17	5.16421e-14	
OG0000400	1.32971e-16	8.75015e-14	
OG0000401	3.67188e-37	1.06125e-24	
OG0000402	5.27327e-21	1.48735e-15	
OG0000403	5.3072e-21	1.1107e-15	
OG0000406	9.73652e-34	1.85899e-22	
OG0000407	1.57745e-17	4.63725e-14	
OG0000408	4.6756e-24	1.36051e-17	
OG0000409	2.16387e-22	2.49741e-16	
OG0000410	5.13135e-19	5.28463e-15	
OG0000411	1.66501e-18	2.72987e-14	
OG0000412	1.10122e-62	1.02526e-37	
OG0000413	1.36103e-17	9.18645e-14	
OG0000414	2.57863e-23	1.22349e-16	
OG0000415	1.48446e-20	4.01675e-15	
OG0000416	2.3406e-14	8.75064e-13	
OG0000417	5.75434e-24	3.37716e-17	
OG0000418	5.49565e-27	5.81993e-19	
OG0000419	1.732e-28	5.59039e-19	
OG0000420	2.26739e-29	1.65773e-19	
OG0000421	8.9794e-16	5.57356e-13	
OG0000422	1.05334e-31	8.04238e-21	
OG0000428	1.60195e-18	2.97425e-15	
OG0000429	1.0836e-32	2.24612e-22	
OG0000430	2.02682e-17	4.62746e-14	
OG0000431	2.01569e-18	5.87439e-15	
OG0000432	1.83925e-23	7.0537e-17	
OG0000433	8.92844e-14	1.92189e-12	
OG0000434	4.06707e-23	1.06999e-16	
OG0000435	1.29124e-34	1.01406e-22	
OG0000436	1.68048e-34	3.28301e-22	
OG0000437	4.76702e-72	5.083e-46	
OG0000438	3.26637e-39	1.51716e-26	
OG0000439	6.48618e-58	4.59919e-37	
OG0000445	5.78419e-15	9.00373e-13	
OG0000446	5.52158e-19	1.2672e-14	
OG0000447	3.64801e-16	2.3825e-13	
OG0000448	2.73409e-34	3.79512e-23	
OG0000449	7.55006e-25	1.0966e-17	
OG0000450	7.97221e-20	8.66921e-16	
OG0000451	5.51701e-27	1.58993e-18	
OG0000452	4.32134e-20	2.22276e-16	
OG0000453	2.97814e-25	2.39248e-17	
OG0000454	3.13608e-18	1.55427e-14	
OG0000455	1.22246e-17	3.15616e-14	
OG0000456	4.35731e-19	9.50284e-15	
OG0000457	6.58085e-18	5.37253e-14	
OG0000464	5.27069e-19	2.78231e-14	
OG0000465	2.28048e-20	1.92966e-15	
OG0000466	5.33382e-16	1.27545e-13	
OG0000467	3.75819e-17	9.65805e-14	
OG0000468	1.07997e-60	9.08335e-39	
OG0000469	5.06907e-21	1.16571e-15	
OG0000470	4.67991e-26	3.71596e-18	
OG0000471	4.38041e-57	6.75374e-36	
OG0000472	7.1322e-26	8.24471e-18	
OG0000484	9.59887e-22	9.13078e-16	
OG0000485	1.64149e-15	2.91103e-13	
OG0000486	3.13628e-27	1.05992e-18	
OG0000487	2.26147e-17	2.54795e-14	
OG0000488	4.58418e-17	3.54197e-14	
OG0000489	2.64071e-19	2.89032e-15	
OG0000491	4.12703e-12	5.8283e-12	
OG0000492	1.25553e-16	2.15382e-13	
OG0000493	7.10727e-17	1.46317e-13	
OG0000494	4.80416e-18	1.94861e-14	
OG0000507	1.08615e-16	1.84636e-13	
OG0000508	1.44609e-32	1.37914e-22	
OG0000509	2.23228e-17	1.48955e-14	
OG0000510	1.888e-15	7.39711e-13	
OG0000511	7.22163e-19	1.51684e-14	
OG0000512	7.93564e-19	1.31034e-14	
OG0000513	5.95545e-19	1.74545e-14	
OG0000514	3.76236e-27	7.50546e-19	
OG0000515	1.34037e-46	6.63772e-30	
OG0000516	1.71592e-21	9.96164e-16	
OG0000517	4.86726e-25	3.48079e-18	
OG0000523	5.48128e-14	3.30981e-12	
OG0000524	6.36296e-24	8.80096e-18	
OG0000525	7.69328e-19	3.96969e-14	
OG0000526	1.185e-22	6.73681e-17	
OG0000527	1.03594e-20	9.91111e-16	
OG0000528	1.19237e-21	6.64219e-16	
OG0000529	9.11175e-27	2.78054e-19	
OG0000530	1.1957e-17	6.27165e-14	
OG0000531	2.3367e-18	1.93762e-14	
OG0000532	2.42666e-20	4.01653e-15	
OG0000533	4.59482e-20	2.16344e-15	
OG0000534	4.10623e-19	2.30573e-14	
OG0000545	3.44773e-47	6.03144e-30	
OG0000546	5.22055e-16	3.21999e-13	
OG0000547	3.90439e-18	5.614e-14	
OG0000548	1.88643e-17	1.40707e-13	
OG0000549	2.01613e-13	8.141e-12	
OG0000550	3.97082e-17	1.06045e-13	
OG0000551	8.54412e-20	5.62156e-15	
OG0000552	9.79332e-24	7.01774e-17	
OG0000553	2.3092e-14	1.61715e-12	
OG0000554	3.75611e-18	1.3244e-14	
OG0000555	1.77569e-16	5.86318e-13	
OG0000556	3.48874e-25	1.83781e-18	
OG0000557	2.71182e-79	5.18135e-51	
OG0000558	1.70659e-33	3.797e-22	
OG0000559	4.24002e-51	1.48147e-34	
OG0000560	1.03124e-25	5.36026e-18	
OG0000561	1.57863e-22	1.06696e-16	
OG0000562	5.92893e-35	4.42545e-22	
OG0000563	2.07162e-18	3.51637e-14	
OG0000570	1.10748e-14	1.92778e-12	
OG0000571	1.04088e-21	3.0059e-16	
OG0000572	2.35129e-18	9.53712e-14	
OG0000573	2.23378e-17	1.69046e-13	
OG0000574	2.22025e-14	2.91829e-12	
OG0000575	3.8025e-15	3.74341e-13	
OG0000576	7.40505e-14	2.89433e-12	
OG0000577	1.95846e-22	9.63444e-17	
OG0000578	1.52008e-14	1.48395e-12	
OG0000579	1.98529e-12	2.00619e-11	
OG0000580	3.20165e-14	5.63634e-12	
OG0000581	1.05129e-18	3.07319e-14	
OG0000582	5.33933e-29	2.69986e-21	
OG0000585	1.32843e-17	1.11928e-13	
OG0000586	1.08915e-18	1.93375e-14	
OG0000587	1.49136e-21	1.91124e-15	
OG0000588	2.27392e-26	6.21841e-19	
OG0000589	1.98997e-17	1.69863e-13	
OG0000590	1.89894e-14	3.25051e-12	
OG0000591	9.65892e-19	1.83014e-14	
OG0000592	4.52009e-14	5.91578e-12	
OG0000593	1.35468e-10	1.0065e-10	
OG0000594	9.82927e-52	2.05042e-32	
OG0000595	2.29342e-13	4.87187e-12	
OG0000596	1.77815e-21	2.1975e-16	
OG0000597	4.03307e-16	5.35368e-13	
OG0000598	1.16696e-15	1.89755e-12	
OG0000599	2.30397e-17	4.81421e-14	
OG0000600	1.41827e-22	4.65803e-16	
OG0000612	5.51119e-16	7.58965e-13	
OG0000613	4.70553e-17	8.50439e-14	
OG0000614	5.28721e-11	1.11842e-10	
OG0000615	3.4892e-15	1.10685e-12	
OG0000616	9.24458e-24	4.01882e-17	
OG0000617	4.71262e-14	2.54191e-12	
OG0000618	1.32537e-21	4.97019e-16	
OG0000619	9.90014e-15	2.25103e-12	
OG0000620	3.78934e-16	6.72313e-13	
OG0000621	1.37469e-15	1.40293e-12	
OG0000622	8.27764e-12	4.86932e-11	
OG0000623	6.4066e-16	4.8857e-13	
OG0000624	2.44558e-17	2.11089e-13	
OG0000625	4.56297e-33	1.05154e-22	
OG0000626	2.18499e-21	2.32163e-15	
OG0000627	2.4965e-25	1.47406e-17	
OG0000628	1.19511e-22	2.53131e-16	
OG0000629	1.23028e-33	2.12879e-22	
OG0000630	5.78665e-14	5.01188e-12	
OG0000631	5.30606e-11	2.0387e-10	
OG0000632	1.42782e-18	9.25258e-15	
OG0000633	1.36014e-15	1.18305e-12	
OG0000634	1.14404e-31	3.18451e-22	
OG0000635	2.97881e-28	1.53322e-18	
OG0000636	2.18539e-26	4.61106e-20	
OG0000637	4.22538e-20	9.12778e-16	
OG0000638	1.67291e-16	2.64232e-13	
OG0000639	1.13074e-16	5.46905e-14	
OG0000640	6.42161e-26	1.184e-17	
OG0000650	1.55716e-22	1.54875e-16	
OG0000651	8.4953e-16	8.2343e-13	
OG0000652	7.67553e-12	4.04254e-11	
OG0000653	1.5935e-16	2.43661e-13	
OG0000654	1.64315e-31	7.01295e-21	
OG0000655	5.11628e-16	9.32585e-13	
OG0000656	2.0765e-12	2.32386e-11	
OG0000657	2.88222e-14	3.25943e-12	
OG0000658	3.20288e-16	1.59917e-13	
OG0000659	2.00123e-12	5.90841e-11	
OG0000660	2.42015e-20	4.85693e-15	
OG0000661	2.03577e-20	2.21953e-15	
OG0000662	2.19796e-47	3.97375e-32	
OG0000663	7.40094e-22	3.11538e-15	
OG0000673	3.89713e-12	1.22618e-11	
OG0000674	4.14235e-22	1.56395e-16	
OG0000675	1.38752e-16	1.33618e-13	
OG0000676	9.44685e-24	1.49159e-16	
OG0000677	7.50002e-28	1.91318e-18	
OG0000678	1.59262e-18	5.09175e-14	
OG0000679	4.86157e-17	7.52529e-14	
OG0000680	1.92918e-16	3.74641e-13	
OG0000681	2.55582e-11	8.62719e-11	
OG0000682	2.98926e-26	4.81322e-18	
OG0000683	2.26466e-11	9.18144e-11	
OG0000684	4.37294e-14	3.75058e-12	
OG0000685	2.59633e-13	1.03793e-11	
OG0000686	1.65234e-14	2.583e-12	
OG0000687	3.22308e-12	3.36861e-11	
OG0000688	3.1094e-36	1.88862e-23	
OG0000689	5.06348e-14	3.31036e-12	
OG0000690	5.51045e-14	3.96015e-12	
OG0000691	7.85941e-13	1.14392e-11	
OG0000692	4.06871e-35	7.12368e-23	
OG0000693	7.6331e-17	1.93264e-13	
OG0000694	1.69556e-20	2.46538e-15	
OG0000695	4.54273e-18	5.77611e-14	
OG0000696	1.99621e-35	2.72243e-22	
OG0000697	1.37216e-20	7.24459e-16	
OG0000698	1.70295e-33	4.21213e-21	
OG0000699	1.07006e-23	1.02156e-16	
OG0000700	3.0349e-16	3.80843e-13	
OG0000701	2.91261e-14	3.98545e-12	
OG0000702	7.45335e-58	1.6374e-37	
OG0000703	8.54174e-26	4.04909e-19	
OG0000714	1.22807e-39	3.92995e-25	
OG0000715	1.44143e-29	2.95928e-20	
OG0000716	4.03911e-18	3.0963e-14	
OG0000718	1.20484e-14	3.02513e-12	
OG0000719	8.81786e-20	3.60291e-15	
OG0000720	6.3645e-18	3.33631e-14	
OG0000721	2.29036e-16	8.66557e-13	
OG0000722	2.62679e-19	1.22464e-14	
OG0000723	1.26573e-28	3.94502e-19	
OG0000724	1.95234e-13	8.88556e-12	
OG0000725	1.06228e-17	6.23102e-14	
OG0000726	1.16323e-37	2.68591e-24	
OG0000727	1.6251e-10	1.37242e-10	
OG0000728	4.74263e-21	3.10249e-15	
OG0000729	1.76465e-25	1.56195e-18	
OG0000730	6.07091e-17	1.68544e-13	
OG0000731	6.38138e-16	6.38809e-13	
OG0000732	1.29019e-16	3.6362e-13	
OG0000733	4.75186e-17	3.3936e-13	
OG0000734	1.44327e-21	2.74441e-15	
OG0000735	1.487e-20	2.48951e-15	
OG0000736	1.87516e-18	4.97045e-14	
OG0000737	7.12952e-17	9.7131e-14	
OG0000738	7.04651e-15	2.62846e-12	
OG0000739	2.38335e-15	1.3433e-12	
OG0000740	1.2998e-17	1.37087e-13	
OG0000741	2.13804e-19	1.16867e-14	
OG0000742	6.80087e-12	3.09418e-11	
OG0000743	1.20317e-15	9.35897e-13	
OG0000744	2.1921e-14	7.35834e-12	
OG0000745	4.43271e-13	1.53384e-11	
OG0000746	4.37679e-22	9.87539e-16	
OG0000747	1.03449e-20	6.81872e-15	
OG0000748	3.55006e-31	1.31902e-21	
OG0000749	8.95366e-15	6.23068e-12	
OG0000750	1.86475e-12	3.74855e-11	
OG0000751	6.32909e-18	3.61605e-14	
OG0000752	1.22461e-32	6.27909e-22	
OG0000753	3.56617e-14	5.59746e-12	
OG0000763	3.49288e-40	2.73609e-26	
OG0000764	1.88779e-14	6.62958e-12	
OG0000765	2.56863e-22	7.00501e-16	
OG0000766	1.42044e-15	1.20853e-12	
OG0000767	1.40531e-13	5.36827e-12	
OG0000768	5.12296e-16	6.31189e-13	
OG0000769	3.25998e-16	4.92133e-13	
OG0000770	1.3085e-27	2.63021e-19	
OG0000771	1.06605e-16	1.65144e-13	
OG0000772	7.67365e-13	4.09614e-11	
OG0000773	1.73912e-15	1.55135e-12	
OG0000774	9.5465e-25	1.56104e-18	
OG0000775	1.08794e-15	5.64149e-13	
OG0000776	5.62391e-13	3.13422e-11	
OG0000777	5.16166e-17	1.01526e-13	
OG0000778	2.50447e-10	3.9524e-10	
OG0000779	2.59e-10	2.33375e-10	
OG0000780	1.52983e-13	5.6819e-12	
OG0000781	2.89041e-26	4.32736e-18	
OG0000782	1.72387e-16	4.97435e-13	
OG0000783	3.03378e-20	4.44681e-15	
OG0000784	2.8761e-26	1.49958e-19	
OG0000785	2.81087e-15	1.65557e-12	
OG0000786	7.62389e-13	2.14907e-11	
OG0000794	4.06696e-20	2.46496e-15	
OG0000795	1.94814e-09	4.08515e-10	
OG0000796	4.74928e-64	1.39979e-41	
OG0000797	6.28108e-16	6.61656e-13	
OG0000798	2.00052e-24	2.31808e-17	
OG0000799	6.54193e-17	1.60913e-13	
OG0000800	6.2674e-17	1.97419e-13	
OG0000801	2.5946e-18	5.0902e-14	
OG0000802	2.53585e-14	4.23273e-12	
OG0000803	1.62298e-13	1.00487e-11	
OG0000804	4.12251e-17	2.362e-13	
OG0000805	2.8554e-22	2.37314e-17	
OG0000806	2.42734e-25	1.00218e-17	
OG0000807	2.59297e-13	2.69854e-11	
OG0000808	3.88971e-37	1.05256e-23	
OG0000809	2.84245e-14	1.30503e-12	
OG0000810	3.35288e-14	8.48016e-12	
OG0000811	1.61764e-20	1.51246e-15	
OG0000812	9.06441e-17	1.65359e-13	
OG0000813	4.66501e-17	2.46334e-13	
OG0000814	6.30173e-15	2.51643e-12	
OG0000815	5.56871e-51	9.84856e-33	
OG0000816	1.09545e-21	1.38655e-15	
OG0000817	8.27229e-18	6.32975e-14	
OG0000818	2.49932e-13	1.14492e-11	
OG0000819	1.4162e-14	6.7659e-12	
OG0000820	3.66922e-14	4.62989e-12	
OG0000821	6.50342e-14	1.09252e-11	
OG0000822	7.48304e-16	1.1604e-12	
OG0000823	3.42603e-36	2.5455e-23	
OG0000824	5.59957e-16	1.10812e-12	
OG0000825	4.84972e-14	1.44552e-11	
OG0000826	1.89534e-29	6.13099e-20	
OG0000827	1.90612e-10	3.07574e-10	
OG0000828	4.14461e-12	7.59251e-11	
OG0000829	3.50014e-34	1.34425e-22	
OG0000830	2.30755e-21	1.14091e-15	
OG0000831	4.50112e-21	8.11484e-15	
OG0000840	4.61842e-11	7.48085e-11	
OG0000841	1.6315e-13	1.84522e-11	
OG0000842	3.22128e-19	2.07122e-14	
OG0000843	5.24246e-09	5.80663e-10	
OG0000844	1.68903e-16	1.06167e-12	
OG0000845	2.02058e-10	2.04156e-10	
OG0000846	4.68165e-09	6.73659e-10	
OG0000847	5.36532e-14	7.55379e-12	
OG0000848	4.44053e-13	1.11919e-11	
OG0000849	4.70921e-20	5.70816e-15	
OG0000850	1.73941e-16	2.96204e-13	
OG0000851	1.0939e-23	2.92216e-16	
OG0000852	2.58628e-11	4.01505e-11	
OG0000853	4.93903e-24	7.11664e-18	
OG0000854	7.9616e-15	4.16583e-12	
OG0000855	1.59517e-19	4.71736e-15	
OG0000856	2.03773e-19	2.0233e-14	
OG0000857	3.77413e-23	2.47749e-16	
OG0000858	3.51915e-16	2.07986e-12	
OG0000859	1.40879e-16	3.3476e-13	
OG0000860	3.31195e-15	2.42314e-12	
OG0000861	2.19804e-22	2.12607e-16	
OG0000862	2.26737e-19	2.26309e-14	
OG0000863	8.15365e-15	4.16487e-12	
OG0000864	1.10298e-15	3.84108e-12	
OG0000865	7.07701e-15	3.44076e-12	
OG0000866	1.8129e-13	8.561e-12	
OG0000867	9.18788e-16	1.12775e-12	
OG0000868	1.50345e-15	1.76331e-12	
OG0000869	1.78796e-18	2.38337e-14	
OG0000870	2.25908e-17	2.92849e-13	
OG0000871	9.93434e-15	4.51779e-12	
OG0000872	7.44263e-19	8.80667e-14	
OG0000881	1.86546e-33	8.74372e-23	
OG0000882	2.19209e-16	5.5366e-13	
OG0000883	2.62313e-15	2.75105e-12	
OG0000884	2.97312e-15	1.656e-12	
OG0000885	4.92204e-24	5.88284e-17	
OG0000886	1.82604e-14	1.2302e-12	
OG0000887	1.1651e-13	9.05901e-12	
OG0000888	5.8751e-14	7.41452e-12	
OG0000889	1.88664e-15	1.68113e-12	
OG0000890	4.1561e-15	2.54906e-12	
OG0000891	1.35152e-18	2.12325e-14	
OG0000892	3.8728e-16	2.49999e-13	
OG0000893	1.01268e-21	5.05293e-16	
OG0000894	3.27021e-11	1.09111e-10	
OG0000895	2.38198e-16	6.73272e-13	
OG0000896	5.49433e-12	2.53908e-11	
OG0000897	9.17898e-18	1.41427e-13	
OG0000898	3.33583e-13	1.50909e-11	
OG0000899	1.95901e-15	3.52509e-12	
OG0000900	7.28438e-15	2.96345e-12	
OG0000901	1.42055e-14	4.36049e-12	
OG0000902	6.53935e-13	3.02709e-11	
OG0000903	5.91941e-18	6.29554e-14	
OG0000904	4.84834e-09	1.10907e-09	
OG0000905	3.92379e-14	2.85343e-12	
OG0000906	2.54106e-15	1.24723e-12	
OG0000907	2.9889e-16	3.72371e-13	
OG0000908	2.21794e-23	1.4672e-16	
OG0000909	6.48986e-12	8.2761e-11	
OG0000910	1.10888e-11	7.57693e-11	
OG0000911	2.48888e-13	4.03198e-11	
OG0000912	1.64261e-15	2.70517e-12	
OG0000913	9.91196e-20	2.90156e-15	
OG0000914	8.13886e-16	1.63254e-12	
OG0000915	3.48511e-16	5.89014e-13	
OG0000916	9.91423e-09	1.84636e-09	
OG0000917	6.83409e-13	1.90429e-11	
OG0000918	1.96302e-27	1.51986e-18	
OG0000919	3.97183e-15	9.41418e-13	
OG0000920	1.22926e-13	1.28915e-11	
