OG0000055	4.82058e-144	1.82751e-113	1.08567e-97	7.90463e-86	5.09314e-75	3.21951e-62	
OG0000056	2.57157e-51	2.36993e-39	6.9998e-34	2.71542e-30	1.51631e-27	4.49512e-25	
OG0000059	2.75553e-145	8.29749e-114	1.93784e-97	3.77933e-85	4.59224e-74	2.74444e-61	
OG0000060	1.33939e-71	2.00294e-55	1.64142e-47	6.51048e-42	3.25613e-37	2.27433e-32	
OG0000061	5.34296e-108	5.61106e-82	1.24988e-68	9.41136e-59	5.14437e-50	2.88537e-40	
OG0000062	5.52631e-275	2.3455e-218	7.28311e-188	5.7122e-164	3.48474e-141	1.56219e-112	
OG0000064	4.8049e-112	1.30925e-86	1.62785e-73	9.34883e-64	5.31025e-55	6.31256e-45	
OG0000066	6.65061e-122	3.35596e-94	6.62126e-80	3.16996e-69	1.19876e-59	1.02458e-48	
OG0000068	5.03144e-161	1.56179e-125	6.06719e-107	8.46825e-93	8.55851e-80	2.58041e-64	
OG0000073	2.85474e-57	1.8438e-44	2.82005e-38	6.44337e-34	3.07569e-30	2.45001e-26	
OG0000077	1.77567e-112	1.52195e-85	7.78788e-72	9.96262e-62	8.56354e-53	8.62598e-43	
OG0000078	2.2508e-265	1.45488e-211	2.25215e-182	1.91528e-159	1.25571e-137	2.07458e-110	
OG0000079	4.08239e-120	2.59753e-93	1.65141e-79	3.30275e-69	6.10785e-60	3.40887e-49	
OG0000082	6.54517e-151	1.62296e-117	5.08056e-100	9.61042e-87	1.35613e-74	3.12594e-60	
OG0000084	5.96529e-117	7.14837e-91	1.70391e-77	1.36497e-67	8.44381e-59	7.30332e-49	
OG0000085	1.43242e-76	1.91404e-61	5.73955e-54	1.65319e-48	1.16826e-43	4.15451e-38	
OG0000088	1.07589e-108	8.06464e-86	4.14841e-74	2.08577e-65	1.26536e-57	1.0011e-48	
OG0000090	4.09619e-125	2.18737e-103	2.87857e-92	5.46169e-84	1.52387e-76	7.39571e-68	
OG0000091	3.84824e-90	2.08472e-69	6.28374e-59	3.00126e-51	1.70403e-44	5.94602e-37	
OG0000093	8.89646e-80	9.20955e-62	1.12351e-52	5.04997e-46	3.6161e-40	1.30847e-33	
OG0000095	3.33232e-170	1.12183e-134	5.54441e-116	1.15484e-101	2.23343e-88	2.64923e-72	
OG0000097	7.63848e-42	1.15892e-32	2.35434e-28	1.80808e-25	3.11245e-23	2.98193e-21	
OG0000098	4.7633e-83	5.79177e-65	8.28821e-56	4.02409e-49	2.64245e-43	5.60164e-37	
OG0000099	1.10863e-143	1.24939e-111	6.54035e-95	2.80248e-82	8.95918e-71	2.89831e-57	
OG0000101	1.60491e-93	2.58776e-72	1.64408e-61	1.58255e-53	2.01043e-46	2.47268e-38	
OG0000102	7.21628e-170	4.25146e-131	1.48834e-110	9.29895e-95	4.46339e-80	2.21001e-62	
OG0000105	1.0443e-169	2.32074e-133	7.29034e-114	8.8324e-99	1.02141e-84	9.5885e-68	
OG0000108	8.75303e-92	2.008e-70	1.28625e-59	1.1709e-51	1.3607e-44	1.41746e-36	
OG0000109	2.40983e-95	9.45321e-74	1.5162e-62	3.79339e-54	1.38317e-46	7.04413e-38	
OG0000110	2.62033e-87	1.31842e-67	1.28792e-57	2.95278e-50	1.00115e-43	2.53762e-36	
OG0000111	3.71151e-122	5.50266e-94	1.88282e-79	1.39808e-68	8.66063e-59	1.85038e-47	
OG0000115	7.17835e-129	1.91212e-106	8.01e-95	4.663e-86	4.64082e-78	1.35965e-68	
OG0000116	9.75356e-74	1.18801e-57	9.19277e-50	4.58028e-44	4.64349e-39	2.3311e-33	
OG0000122	1.8548e-76	1.50451e-59	4.88475e-51	8.20823e-45	2.4562e-39	3.37265e-33	
OG0000124	1.00805e-56	4.32514e-43	2.47434e-36	1.68419e-31	2.1063e-27	3.81841e-23	
OG0000125	2.7114e-69	5.03833e-57	6.08454e-51	1.54647e-46	1.07886e-42	2.17152e-38	
OG0000126	3.79901e-131	3.78315e-103	1.36014e-88	1.35235e-77	1.5347e-67	1.3571e-55	
OG0000129	8.98368e-28	2.52985e-22	4.30019e-20	7.85398e-19	4.44808e-18	9.40451e-18	
OG0000130	8.43866e-124	6.40973e-95	9.67108e-80	3.31238e-68	1.18129e-57	2.90165e-45	
OG0000134	1.81927e-117	5.95613e-92	9.91772e-79	8.73997e-69	9.39683e-60	3.73504e-49	
OG0000136	3.30505e-47	1.11088e-36	1.23542e-31	3.85903e-28	2.84624e-25	2.10291e-22	
OG0000137	1.24362e-67	1.06998e-52	2.73883e-45	5.438e-40	1.75065e-35	9.97939e-31	
OG0000138	3.32007e-53	9.71382e-41	1.17367e-34	2.23907e-30	8.24745e-27	3.44407e-23	
OG0000139	2.14035e-86	1.23497e-66	1.22144e-56	2.51963e-49	6.68571e-43	1.05512e-35	
OG0000140	2.51165e-69	1.01525e-52	2.63081e-44	3.39905e-38	6.42625e-33	3.06992e-27	
OG0000141	2.31644e-104	6.73021e-81	1.00743e-68	1.41713e-59	2.73389e-51	1.29689e-41	
OG0000145	0	3.14194e-292	4.20164e-269	8.20417e-251	4.2687e-233	4.94559e-210	
OG0000146	3.43684e-60	2.87271e-48	2.5675e-42	4.82654e-38	2.11438e-34	1.39339e-30	
OG0000147	2.55242e-54	5.99357e-43	2.41304e-37	2.45373e-33	6.62578e-30	3.03986e-26	
OG0000153	1.13851e-132	2.35393e-105	4.4917e-91	3.17277e-80	3.07964e-70	3.18172e-58	
OG0000154	4.3353e-47	4.36344e-37	2.26744e-32	3.52877e-29	1.22705e-26	3.243e-24	
OG0000155	2.24356e-57	1.63295e-45	1.28044e-39	2.16096e-35	8.57657e-32	5.45016e-28	
OG0000156	2.62156e-40	4.69585e-32	3.58318e-28	1.60492e-25	2.18663e-23	2.39705e-21	
OG0000158	6.7395e-73	6.84708e-57	8.94072e-49	8.12648e-43	1.46821e-37	1.24482e-31	
OG0000159	2.68019e-78	1.22318e-59	3.90832e-50	3.84717e-43	5.5979e-37	4.25569e-30	
OG0000160	1.11224e-83	1.08668e-63	2.51947e-53	1.38397e-45	1.12657e-38	6.87089e-31	
OG0000161	2.02109e-75	1.56682e-59	1.4246e-51	9.22977e-46	1.24638e-40	9.03422e-35	
OG0000162	5.08596e-106	8.11286e-84	5.37443e-72	6.50502e-63	1.58117e-54	1.271e-44	
OG0000163	4.97174e-80	2.45928e-62	2.47966e-53	1.10215e-46	8.97526e-41	4.85227e-34	
OG0000164	1.03706e-94	1.63506e-73	1.28186e-62	1.65739e-54	2.85943e-47	3.60014e-39	
OG0000165	1.95985e-56	4.77994e-45	1.63188e-39	1.199e-35	1.89734e-32	3.4178e-29	
OG0000166	8.89309e-62	2.34847e-47	3.23011e-40	4.36876e-35	1.146e-30	7.09732e-26	
OG0000167	3.37827e-68	1.60017e-54	1.2062e-47	1.41534e-42	4.67628e-38	7.38419e-33	
OG0000172	2.50248e-41	1.7104e-32	3.0387e-28	2.76981e-25	7.49396e-23	1.88404e-20	
OG0000173	6.9787e-61	4.02331e-47	3.83009e-40	4.90429e-35	1.44613e-30	1.22991e-25	
OG0000176	1.5215e-107	1.1869e-85	3.53645e-74	1.91334e-65	1.94254e-57	5.45172e-48	
OG0000177	2.02912e-59	2.16446e-47	1.7599e-41	2.86762e-37	1.10876e-33	7.45063e-30	
OG0000179	1.56301e-49	2.55708e-38	7.48854e-33	5.13177e-29	7.84973e-26	1.28928e-22	
OG0000180	2.4064e-30	3.02359e-25	6.26027e-23	1.94574e-21	2.90342e-20	2.52965e-19	
OG0000181	6.03658e-58	1.25366e-44	7.54427e-38	7.1465e-33	1.57046e-28	7.54582e-24	
OG0000182	6.79573e-73	6.57065e-56	2.44101e-47	4.40319e-41	1.3267e-35	1.43692e-29	
OG0000183	8.05278e-71	3.44119e-55	3.56852e-47	3.17037e-41	6.09301e-36	5.11157e-30	
OG0000184	1.50103e-53	2.38259e-41	2.88548e-35	7.18474e-31	4.47452e-27	5.48053e-23	
OG0000189	1.93777e-70	1.24134e-54	1.56278e-46	1.53148e-40	3.05088e-35	2.49869e-29	
OG0000190	3.96301e-36	3.63043e-28	2.05068e-24	7.18779e-22	7.38397e-20	5.15881e-18	
OG0000191	7.88616e-100	3.01283e-77	1.66162e-65	1.20572e-56	1.38904e-48	3.58275e-39	
OG0000192	3.1102e-132	3.97299e-104	3.03435e-89	7.20552e-78	2.15885e-67	6.37471e-55	
OG0000193	2.30013e-34	6.20153e-27	1.66193e-23	3.17471e-21	1.83582e-19	6.44534e-18	
OG0000194	5.28691e-85	2.73089e-66	1.09296e-56	1.55676e-49	4.12667e-43	1.06156e-35	
OG0000197	9.67574e-53	7.5659e-41	4.92025e-35	6.58188e-31	2.05076e-27	9.51375e-24	
OG0000198	4.20776e-42	2.73694e-32	1.55287e-27	3.24635e-24	1.78576e-21	9.77711e-19	
OG0000199	3.63889e-68	3.13876e-52	3.07028e-44	2.05804e-38	2.61157e-33	1.20949e-27	
OG0000200	2.0503e-86	1.0105e-67	3.73427e-58	4.90862e-51	1.22871e-44	3.30168e-37	
OG0000202	1.06376e-113	5.30773e-89	3.78594e-76	1.80418e-66	1.09382e-57	2.07929e-47	
OG0000203	1.7443e-43	1.60719e-34	3.58746e-30	3.69221e-27	1.1914e-24	3.33001e-22	
OG0000207	3.92756e-54	4.04637e-42	4.53517e-36	1.1836e-31	8.50153e-28	1.42574e-23	
OG0000209	6.27306e-57	4.55138e-45	4.67209e-39	1.04275e-34	5.50773e-31	4.86431e-27	
OG0000210	1.26645e-168	1.88703e-134	9.75592e-116	5.68011e-101	6.60935e-87	1.94519e-69	
OG0000211	3.51458e-68	1.40808e-52	9.49024e-45	5.09751e-39	5.60085e-34	2.37096e-28	
OG0000214	4.73514e-95	1.02085e-74	3.44946e-64	2.88715e-56	4.62792e-49	1.41724e-40	
OG0000215	1.22488e-58	6.0408e-47	4.66299e-41	9.26765e-37	5.27447e-33	7.28876e-29	
OG0000216	1.32412e-123	1.835e-98	2.32816e-85	2.10344e-75	3.25343e-66	4.30219e-55	
OG0000217	5.70191e-109	5.80221e-87	1.72994e-75	9.07278e-67	9.85593e-59	4.5105e-49	
OG0000219	6.40787e-37	1.86921e-28	1.85753e-24	9.44604e-22	1.2843e-19	1.1283e-17	
OG0000220	7.10229e-67	3.10082e-53	2.64881e-46	3.34295e-41	9.88573e-37	8.74979e-32	
OG0000221	3.84579e-68	1.05864e-52	9.53978e-45	8.00474e-39	1.51318e-33	1.24055e-27	
OG0000225	1.24191e-25	2.62633e-20	5.75813e-18	1.58397e-16	1.48676e-15	5.97444e-15	
OG0000228	3.49637e-72	5.0782e-57	2.60811e-49	1.28905e-43	1.49909e-38	8.88716e-33	
OG0000229	3.39339e-69	2.97433e-53	4.791e-45	5.71863e-39	1.34011e-33	1.23175e-27	
OG0000232	1.0681e-72	1.24209e-56	2.06713e-48	2.55395e-42	6.77006e-37	1.00182e-30	
OG0000236	6.57688e-125	2.68064e-98	4.88517e-84	5.06477e-73	8.87698e-63	1.73547e-50	
OG0000237	1.36553e-39	1.61915e-30	3.78153e-26	3.73743e-23	9.17745e-21	1.5751e-18	
OG0000238	4.03726e-152	2.8175e-121	1.03987e-104	9.24595e-92	1.85981e-79	4.3429e-64	
OG0000239	2.13706e-33	4.1076e-26	1.06332e-22	2.15967e-20	1.45668e-18	7.21099e-17	
OG0000240	4.71858e-79	6.81049e-63	1.68045e-54	3.32642e-48	1.59408e-42	6.4017e-36	
OG0000244	2.56025e-84	5.18185e-65	4.54679e-55	1.17324e-47	5.09722e-41	1.99038e-33	
OG0000249	7.19333e-35	6.7499e-28	1.29783e-24	1.90164e-22	8.02234e-21	2.00016e-19	
OG0000250	1.8357e-26	4.77969e-21	1.01681e-18	2.66858e-17	2.4592e-16	1.06292e-15	
OG0000251	4.09702e-63	6.54484e-49	1.17286e-41	2.54876e-36	1.23701e-31	1.79429e-26	
OG0000252	2.19103e-38	6.83214e-30	9.86305e-26	8.1495e-23	2.05458e-20	4.61837e-18	
OG0000253	3.13736e-107	1.4718e-84	1.07643e-72	1.14341e-63	2.38464e-55	2.33121e-45	
OG0000254	6.66368e-126	2.21883e-99	3.64498e-85	3.87651e-74	8.21433e-64	2.89214e-51	
OG0000255	9.64589e-74	1.03559e-57	1.59123e-49	1.86065e-43	4.88766e-38	7.8359e-32	
OG0000261	1.96761e-48	1.50934e-37	3.88905e-32	3.06959e-28	6.91402e-25	2.76476e-21	
OG0000262	9.42101e-54	1.31792e-42	5.31506e-37	6.01283e-33	1.86451e-29	1.25303e-25	
OG0000263	1.32869e-80	1.51825e-64	2.98615e-56	4.68225e-50	1.75379e-44	4.81624e-38	
OG0000266	3.07753e-66	2.34564e-51	8.47304e-44	3.04248e-38	2.53568e-33	8.52611e-28	
OG0000267	2.44037e-35	2.52826e-27	2.21062e-23	1.25616e-20	2.20261e-18	3.12461e-16	
OG0000268	6.68029e-67	2.23802e-51	1.77648e-43	1.17893e-37	1.62983e-32	8.89895e-27	
OG0000269	2.34016e-89	2.05898e-71	5.1335e-62	7.36678e-55	2.94708e-48	2.42377e-40	
OG0000270	1.17432e-75	9.48762e-59	7.09511e-50	3.59819e-43	4.2292e-37	4.03039e-30	
OG0000271	1.90927e-52	3.9767e-41	2.04876e-35	3.07432e-31	1.40923e-27	1.60666e-23	
OG0000275	2.76085e-66	3.71965e-54	6.13058e-48	2.37563e-43	2.66324e-39	9.09648e-35	
OG0000276	5.46465e-42	2.27881e-33	3.80626e-29	3.92593e-26	1.30986e-23	4.47801e-21	
OG0000277	8.42731e-76	1.17919e-59	2.81267e-51	5.81421e-45	3.21286e-39	1.69517e-32	
OG0000278	9.7505e-46	5.89495e-36	3.60831e-31	9.56379e-28	8.11323e-25	1.12592e-21	
OG0000279	7.40742e-97	8.76226e-77	3.15499e-66	3.70514e-58	1.06397e-50	8.84305e-42	
OG0000280	2.49631e-62	2.6623e-49	1.12384e-42	8.80328e-38	1.99442e-33	1.85088e-28	
OG0000281	3.48634e-78	1.89752e-61	1.06014e-52	4.45268e-46	4.76626e-40	4.86964e-33	
OG0000285	2.35917e-22	2.48008e-18	1.2674e-16	1.38207e-15	6.84486e-15	1.74385e-14	
OG0000286	2.3153e-50	5.41918e-39	3.30464e-33	5.9198e-29	3.18232e-25	3.87863e-21	
OG0000291	1.85049e-40	1.5628e-31	3.18496e-27	3.27904e-24	1.04911e-21	3.9682e-19	
OG0000292	9.70285e-52	9.83295e-40	1.11799e-33	2.89315e-29	1.94733e-25	2.54e-21	
OG0000293	1.0486e-80	3.50681e-65	3.82946e-57	4.18682e-51	1.31401e-45	3.65735e-39	
OG0000294	2.10798e-143	1.32956e-115	9.32015e-101	3.32656e-89	2.96864e-78	1.64232e-64	
OG0000295	1.80909e-69	1.77789e-55	2.60685e-48	5.82347e-43	3.9336e-38	1.72835e-32	
OG0000297	2.856e-35	2.37852e-28	6.03891e-25	1.34312e-22	1.03304e-20	6.32876e-19	
OG0000298	2.37845e-40	7.9725e-33	3.77583e-29	1.58113e-26	2.91362e-24	9.79079e-22	
OG0000299	8.7609e-42	1.99616e-32	8.29892e-28	1.55798e-24	8.71408e-22	5.8417e-19	
OG0000300	1.4733e-35	1.96596e-29	1.86065e-26	2.33363e-24	1.39468e-22	9.16342e-21	
OG0000301	6.1725e-95	2.56837e-74	2.02323e-63	4.39907e-55	2.19133e-47	3.28203e-38	
OG0000302	1.32328e-86	7.33768e-69	1.19749e-59	1.08257e-52	2.41543e-46	7.70934e-39	
OG0000303	1.27042e-38	3.09363e-30	3.56547e-26	2.43834e-23	5.32022e-21	1.18213e-18	
OG0000304	4.41858e-70	4.02891e-54	5.74077e-46	6.30238e-40	1.49222e-34	1.79446e-28	
OG0000305	3.80668e-83	1.41242e-65	1.93102e-56	1.45403e-49	2.51213e-43	4.89006e-36	
OG0000310	2.33162e-40	2.72951e-31	8.27797e-27	1.31385e-23	6.55912e-21	3.71327e-18	
OG0000311	1.04274e-119	2.37282e-93	2.01481e-79	1.00681e-68	8.94887e-59	9.58399e-47	
OG0000312	8.14138e-63	1.19606e-48	2.29864e-41	6.14305e-36	4.38714e-31	1.40286e-25	
OG0000318	4.45039e-46	2.3177e-35	5.60162e-30	4.33744e-26	9.28989e-23	2.95418e-19	
OG0000319	3.40477e-66	1.11812e-50	1.08006e-42	9.16851e-37	1.68456e-31	1.30036e-25	
OG0000320	3.69821e-39	3.73995e-30	8.20777e-26	8.47823e-23	2.50041e-20	6.9935e-18	
OG0000321	6.81301e-63	3.01205e-48	7.61381e-41	2.02808e-35	1.19549e-30	2.53868e-25	
OG0000323	2.39637e-40	5.02227e-32	6.76278e-28	5.24809e-25	1.1847e-22	2.16189e-20	
OG0000324	2.48601e-109	1.09455e-85	3.17333e-73	1.06273e-63	7.04399e-55	2.63993e-44	
OG0000325	7.94069e-113	9.26489e-93	2.68317e-82	2.42751e-74	5.43934e-67	4.26259e-58	
OG0000326	1.04004e-45	5.59456e-35	1.42927e-29	1.13503e-25	2.40171e-22	7.08686e-19	
OG0000328	1.23369e-39	1.28678e-30	3.88953e-26	6.14697e-23	3.06056e-20	1.7495e-17	
OG0000329	7.24665e-67	1.37825e-52	2.51272e-45	6.01646e-40	3.8697e-35	1.2324e-29	
OG0000330	2.85151e-46	2.60427e-36	2.12392e-31	6.61897e-28	5.99891e-25	7.97689e-22	
OG0000331	1.59187e-37	1.1362e-29	6.71341e-26	2.81096e-23	4.15665e-21	6.96104e-19	
OG0000332	1.59695e-30	3.61563e-24	3.92206e-21	4.79833e-19	2.31487e-17	9.2972e-16	
OG0000333	5.14883e-43	2.49239e-35	1.37595e-31	6.47843e-29	1.07973e-26	1.94099e-24	
OG0000334	4.72517e-50	2.65628e-39	6.71909e-34	5.88337e-30	1.65586e-26	1.0715e-22	
OG0000335	7.03989e-67	6.08322e-52	3.91861e-44	3.0411e-38	6.33711e-33	7.5949e-27	
OG0000336	1.44104e-54	8.96271e-42	3.11926e-35	1.9432e-30	2.88728e-26	9.25751e-22	
OG0000337	1.74108e-59	4.17772e-47	8.00462e-41	3.50062e-36	4.77604e-32	2.56471e-27	
OG0000342	1.94242e-51	1.56126e-40	4.85926e-35	4.99736e-31	1.63138e-27	1.26694e-23	
OG0000343	5.26199e-49	8.32735e-39	1.2867e-33	7.96576e-30	1.54669e-26	5.13537e-23	
OG0000344	1.08286e-115	4.58539e-90	1.73814e-76	5.07635e-66	3.06807e-56	2.66642e-44	
OG0000348	8.18264e-35	3.37682e-27	1.72804e-23	6.95684e-21	9.90154e-19	1.30407e-16	
OG0000349	2.0705e-56	8.36728e-45	6.26718e-39	1.32963e-34	9.18845e-31	2.13033e-26	
OG0000356	1.51233e-46	5.09729e-37	2.77621e-32	7.37971e-29	6.87487e-26	1.21041e-22	
OG0000357	2.38382e-40	5.62037e-32	7.18972e-28	5.89852e-25	1.7664e-22	6.65062e-20	
OG0000358	1.99845e-28	2.44539e-22	1.75845e-19	1.35295e-17	3.47928e-16	4.55133e-15	
OG0000359	5.85953e-51	3.18821e-40	1.12532e-34	1.50554e-30	6.68999e-27	6.76856e-23	
OG0000360	4.70213e-71	4.29079e-57	5.80819e-50	1.21201e-44	7.98575e-40	4.04525e-34	
OG0000361	1.28283e-85	6.51664e-67	3.96579e-57	1.06042e-49	6.77563e-43	7.58532e-35	
OG0000362	5.84396e-34	3.5234e-27	6.42458e-24	1.25544e-21	1.06495e-19	1.05789e-17	
OG0000363	4.33629e-82	6.0679e-64	2.63874e-54	6.11524e-47	3.54817e-40	3.30609e-32	
OG0000364	1.06112e-52	4.62096e-41	3.50383e-35	7.04211e-31	4.13274e-27	5.92425e-23	
OG0000369	1.47509e-32	1.94287e-25	4.9089e-22	1.08477e-19	8.63695e-18	5.90594e-16	
OG0000370	6.68421e-48	9.6792e-38	1.05639e-32	4.36631e-29	5.52235e-26	1.16748e-22	
OG0000371	4.89297e-73	1.5358e-57	2.09909e-49	3.11645e-43	1.33355e-37	5.14197e-31	
OG0000372	7.14511e-54	7.41511e-42	8.16897e-36	2.03984e-31	1.37255e-27	2.13641e-23	
OG0000376	3.59236e-23	5.70443e-19	4.47401e-17	7.98627e-16	7.44682e-15	5.47792e-14	
OG0000377	3.04715e-34	1.87742e-26	9.94771e-23	3.67878e-20	4.42305e-18	4.31895e-16	
OG0000378	3.38742e-65	1.437e-51	1.43973e-44	2.39919e-39	1.19958e-34	3.32239e-29	
OG0000379	2.58435e-26	1.25442e-20	4.85722e-18	2.29884e-16	3.93554e-15	3.60701e-14	
OG0000380	1.57749e-64	1.35917e-51	5.71178e-45	4.95026e-40	1.41722e-35	2.33105e-30	
OG0000381	4.05927e-41	2.41339e-32	5.62393e-28	7.55985e-25	3.48572e-22	2.23865e-19	
OG0000382	3.21504e-34	2.43835e-27	5.05146e-24	1.11683e-21	8.52212e-20	4.86579e-18	
OG0000383	7.36786e-33	1.10653e-25	3.48311e-22	1.00463e-19	1.08741e-17	1.09681e-15	
OG0000384	7.00955e-32	4.26892e-25	8.26057e-22	1.67616e-19	1.37708e-17	1.08893e-15	
OG0000385	7.8265e-126	1.77449e-100	7.57817e-87	3.38229e-76	4.36069e-66	1.83137e-53	
OG0000393	2.77009e-88	3.15424e-69	4.95444e-59	3.61564e-51	7.11385e-44	3.55905e-35	
OG0000395	4.28922e-44	7.14657e-34	9.40603e-29	4.72311e-25	7.29435e-22	1.87871e-18	
OG0000396	3.54698e-29	1.29394e-22	1.38206e-19	1.38118e-17	4.63606e-16	9.40022e-15	
OG0000397	8.62068e-34	7.74843e-27	1.98975e-23	5.26555e-21	6.02486e-19	8.79953e-17	
OG0000398	9.92459e-68	9.97783e-55	8.55599e-48	1.69954e-42	1.2072e-37	5.59957e-32	
OG0000399	4.45725e-27	3.9886e-21	2.42898e-18	1.76424e-16	4.80955e-15	8.28978e-14	
OG0000400	1.07827e-26	4.79217e-21	1.7932e-18	9.20569e-17	2.00591e-15	3.29239e-14	
OG0000401	1.82846e-66	2.4105e-53	1.72008e-46	2.66932e-41	1.45772e-36	5.78469e-31	
OG0000402	2.27976e-34	9.54911e-27	4.95569e-23	2.03196e-20	3.01645e-18	4.52208e-16	
OG0000403	3.73578e-45	4.73904e-37	5.52396e-33	4.93044e-30	1.80226e-27	1.10962e-24	
OG0000406	1.40415e-55	7.31081e-43	2.27405e-36	1.35054e-31	2.06856e-27	8.12968e-23	
OG0000407	1.18058e-26	4.62964e-21	1.99482e-18	1.21237e-16	3.07462e-15	5.50301e-14	
OG0000408	9.61692e-38	1.7693e-29	1.81273e-25	1.18536e-22	2.61306e-20	6.22431e-18	
OG0000409	3.59757e-37	3.17372e-29	2.48817e-25	1.48872e-22	3.45449e-20	1.07367e-17	
OG0000410	4.72004e-39	3.00848e-32	6.09936e-29	1.41523e-26	1.59763e-24	2.5929e-22	
OG0000411	1.16817e-32	5.4062e-26	7.99658e-23	1.20985e-20	6.97468e-19	3.33689e-17	
OG0000412	7.47161e-193	2.92658e-168	6.40279e-155	2.38731e-144	4.44329e-134	1.22637e-120	
OG0000413	1.10272e-31	2.55208e-25	2.913e-22	3.93724e-20	2.28202e-18	1.38445e-16	
OG0000414	3.05402e-41	1.62035e-32	3.44437e-28	4.56832e-25	2.26507e-22	1.82787e-19	
OG0000415	6.00715e-34	3.40436e-26	2.07015e-22	9.02481e-20	1.2754e-17	1.4473e-15	
OG0000416	2.88324e-24	7.52899e-20	7.56938e-18	1.41916e-16	1.12499e-15	4.73142e-15	
OG0000417	6.49789e-38	2.31861e-29	3.92386e-25	3.98537e-22	1.33464e-19	4.88571e-17	
OG0000418	6.66945e-46	1.31206e-35	1.72643e-30	8.5648e-27	1.32405e-23	3.59289e-20	
OG0000419	2.16352e-46	9.03876e-36	2.17836e-30	1.86594e-26	4.90093e-23	2.36824e-19	
OG0000420	3.93168e-54	4.45918e-42	5.42295e-36	1.50989e-31	1.15874e-27	2.21857e-23	
OG0000421	2.49275e-25	8.10185e-20	2.89719e-17	1.35446e-15	2.344e-14	2.22049e-13	
OG0000422	5.73469e-60	1.00255e-47	1.97546e-41	9.85185e-37	1.63329e-32	1.13353e-27	
OG0000428	9.72905e-29	2.70036e-23	8.31704e-21	3.58175e-19	6.41202e-18	9.35815e-17	
OG0000429	6.26939e-57	4.11848e-45	4.48283e-39	1.33234e-34	1.29493e-30	4.53378e-26	
OG0000430	1.181e-25	2.02125e-20	5.66048e-18	2.29927e-16	3.63349e-15	3.27508e-14	
OG0000431	2.96664e-30	2.97768e-24	2.04809e-21	1.69448e-19	5.41944e-18	1.3105e-16	
OG0000432	7.32685e-37	1.04225e-28	1.10166e-24	8.06453e-22	2.09722e-19	6.31588e-17	
OG0000433	1.60609e-21	2.18993e-17	1.40032e-15	1.91776e-14	1.25604e-13	5.11535e-13	
OG0000434	4.81462e-39	2.02898e-30	3.93358e-26	4.51902e-23	1.73221e-20	8.07772e-18	
OG0000435	9.58407e-60	1.11402e-46	6.08318e-40	6.59783e-35	2.1887e-30	3.18656e-25	
OG0000436	8.395e-56	1.76056e-42	1.02713e-35	9.49549e-31	2.13081e-26	1.23094e-21	
