#FamilyID	pvalue	Significant at 0.05
OG0003580	0.002	y
OG0003581	0.052	n
OG0003582	0.103	n
OG0003583	0.263	n
OG0003584	0	y
OG0003585	0.006	y
OG0003586	0.004	y
OG0003587	0.002	y
OG0003588	0.155	n
OG0003589	0	y
OG0003590	0.194	n
OG0003591	0.092	n
OG0003592	0.003	y
OG0003593	0.005	y
OG0003594	0.006	y
OG0003595	0.006	y
OG0003596	0.011	y
OG0003597	0.049	y
OG0003598	0	y
OG0003599	0.006	y
OG0003600	0.006	y
OG0003601	0.004	y
OG0003602	0	y
OG0003603	0	y
OG0003604	0.026	y
OG0003605	0	y
OG0003606	0.004	y
OG0003607	0.024	y
OG0003608	0.018	y
OG0003609	0.277	n
OG0003610	0	y
OG0003611	0.032	y
OG0003612	0.003	y
OG0003613	0	y
OG0003614	0	y
OG0003615	0	y
OG0003616	0.329	n
OG0003617	0.035	y
OG0003618	0.001	y
OG0003619	0	y
OG0003620	0.217	n
OG0003621	0	y
OG0003622	0.002	y
OG0003623	0.016	y
OG0003624	0	y
OG0003625	0	y
OG0003626	0	y
OG0003627	0	y
OG0003671	0	y
OG0003672	0	y
OG0003674	0	y
OG0003675	0.044	y
OG0003676	0.002	y
OG0003677	0.155	n
OG0003678	0.055	n
OG0003679	0.027	y
OG0003680	0.033	y
OG0003681	0.48	n
OG0003682	0	y
OG0003683	0	y
OG0003684	0	y
OG0003685	0.006	y
OG0003686	0.018	y
OG0003688	0.039	y
OG0003689	0.086	n
OG0003690	0.02	y
OG0003691	0.002	y
OG0003692	0.018	y
OG0003693	0.505	n
OG0003694	0.281	n
OG0003695	0	y
OG0003696	0.104	n
OG0003697	0.038	y
OG0003698	0.071	n
OG0003699	0.018	y
OG0003700	0.001	y
OG0003701	0	y
OG0003702	0.039	y
OG0003703	0.003	y
OG0003704	0	y
OG0003705	0.026	y
OG0003706	0.004	y
OG0003707	0.019	y
OG0003708	0.001	y
OG0003709	0.129	n
OG0003710	0.001	y
OG0003711	0.152	n
OG0003712	0.021	y
OG0003713	0.298	n
OG0003714	0.091	n
OG0003715	0.051	n
OG0003716	0.014	y
OG0003717	0.022	y
OG0003718	0.023	y
OG0003719	0.003	y
OG0003720	0	y
OG0003721	0.55	n
OG0003722	0.007	y
OG0003723	0	y
OG0003724	0	y
OG0003725	0.002	y
OG0003726	0.001	y
OG0003727	0.001	y
OG0003728	0.025	y
OG0003729	0.022	y
OG0003730	0.156	n
OG0003731	0	y
OG0003732	0.067	n
OG0003733	0.254	n
OG0003734	0.087	n
OG0003735	0.138	n
OG0003736	0.002	y
OG0003737	0.002	y
OG0003738	0.027	y
OG0003739	0.007	y
OG0003740	0.152	n
OG0003741	0.033	y
OG0003742	0	y
OG0003743	0.174	n
OG0003744	0.112	n
OG0003745	0.016	y
OG0003746	0.081	n
OG0003747	0.006	y
OG0003748	0.03	y
OG0003749	0.013	y
OG0003750	0.031	y
OG0003751	0.026	y
OG0003752	0.017	y
OG0003753	0.022	y
OG0003754	0	y
OG0003755	0.704	n
OG0003756	0	y
OG0003757	0.008	y
OG0003758	0.001	y
OG0003759	0.004	y
OG0003760	0	y
OG0003761	0.019	y
OG0003763	0.039	y
OG0003764	0.013	y
OG0003765	0.026	y
OG0003766	0.017	y
OG0003767	0.525	n
OG0003768	0	y
OG0003769	0.027	y
OG0003770	0.002	y
OG0003771	0	y
OG0003772	0	y
OG0003773	0.473	n
OG0003774	0.017	y
OG0003775	0.091	n
OG0003776	0.002	y
OG0003777	0.008	y
OG0003778	0	y
OG0003779	0.027	y
OG0003780	0	y
OG0003781	0.039	y
OG0003782	0.124	n
OG0003783	0.42	n
OG0003784	0	y
OG0003785	0	y
OG0003786	0.007	y
OG0003787	0.097	n
OG0003788	0.019	y
OG0003789	0.473	n
OG0003790	0.283	n
OG0003791	0.02	y
OG0003792	0.986	n
OG0003793	0.03	y
OG0003794	0.137	n
OG0003795	0.083	n
OG0003796	0.033	y
OG0003797	0	y
OG0003798	0.091	n
OG0003799	0.002	y
OG0003800	0.005	y
OG0003801	0	y
OG0003802	0.155	n
OG0003803	0	y
OG0003804	0.188	n
OG0003805	0	y
OG0003806	0	y
OG0003807	0.003	y
OG0003808	0.08	n
OG0003809	0.129	n
OG0003810	0.15	n
OG0003811	0.102	n
OG0003812	0	y
OG0003813	0	y
OG0003814	0.023	y
OG0003815	0.002	y
OG0003816	0.013	y
OG0003817	0.105	n
OG0003818	0	y
OG0003819	0.056	n
OG0003820	0.002	y
OG0003821	0.022	y
OG0003822	0.085	n
OG0003823	0	y
OG0003824	0	y
OG0003825	0	y
OG0003826	0.003	y
OG0003827	0	y
OG0003828	0.027	y
OG0003829	0.434	n
OG0003830	0.163	n
OG0003831	0	y
OG0003832	0	y
OG0003833	0.002	y
OG0003834	0	y
OG0003835	0	y
OG0003836	0.005	y
OG0003837	0.018	y
OG0003838	0.001	y
OG0003839	0.037	y
OG0003840	0.006	y
OG0003841	0.039	y
OG0003842	0	y
OG0003843	0.161	n
OG0003844	0.003	y
OG0003845	0.017	y
OG0003846	0.027	y
OG0003847	0	y
OG0003848	0.252	n
OG0003849	0.071	n
OG0003850	0	y
OG0003851	0.001	y
OG0003852	0	y
OG0003853	0.026	y
OG0003854	0.022	y
OG0003855	0.007	y
OG0003856	0.035	y
OG0003857	0	y
OG0003858	0.014	y
OG0003859	0.393	n
OG0003860	0	y
OG0003861	0.002	y
OG0003862	0.003	y
OG0003863	0.156	n
OG0003864	0.044	y
OG0003865	0.026	y
OG0003866	0.005	y
OG0003867	0.027	y
OG0003868	0.427	n
OG0003869	0.131	n
OG0003870	0.354	n
OG0003871	0	y
OG0003872	0.108	n
OG0003873	0.021	y
OG0003874	0.152	n
OG0003875	0.027	y
OG0003876	0.039	y
OG0003877	0.022	y
OG0003878	0.004	y
OG0003879	0.001	y
OG0003880	0.012	y
OG0003881	0	y
OG0003882	0.129	n
OG0003883	0	y
OG0003884	0.214	n
OG0003885	0.031	y
OG0003886	0.211	n
OG0003887	0.012	y
OG0003888	0.002	y
OG0003889	0.035	y
OG0003890	0	y
OG0003891	0.013	y
OG0003892	0.014	y
OG0003893	0	y
OG0003894	0.006	y
OG0003895	0.318	n
OG0003896	0.031	y
OG0003897	0.001	y
OG0003898	0.034	y
OG0003899	0.011	y
OG0003900	0.004	y
OG0003901	0.09	n
OG0003902	0.421	n
OG0003903	0	y
OG0003904	0.006	y
OG0003905	0.017	y
OG0003906	0	y
OG0003907	0.134	n
OG0003908	0	y
OG0003909	0	y
OG0003910	0	y
OG0003911	0	y
OG0003912	0.473	n
OG0003913	0	y
OG0003914	0.034	y
OG0003915	0.019	y
OG0003916	0.001	y
OG0003917	0	y
OG0003918	0.576	n
OG0003919	0.182	n
OG0003920	0.131	n
OG0003921	0.023	y
OG0003922	0	y
OG0003923	0.429	n
OG0003924	0.003	y
OG0003925	0.026	y
OG0003926	0.474	n
OG0003927	0.039	y
OG0003928	0.051	n
OG0003929	0	y
OG0003930	0.129	n
OG0003931	0.074	n
OG0003932	0.045	y
OG0003933	0.125	n
OG0003934	0.006	y
OG0003935	0	y
OG0003936	0.018	y
OG0003937	0	y
OG0003938	0.002	y
OG0003939	0.084	n
OG0003940	0	y
OG0003941	0.033	y
OG0003942	0.045	y
OG0003943	0	y
OG0003944	0.016	y
OG0003945	0	y
OG0003946	0	y
OG0003947	0.103	n
OG0003948	0.13	n
OG0003949	0.003	y
OG0003950	0.206	n
OG0003951	0.006	y
OG0003952	0	y
OG0003953	0.003	y
OG0003954	0.009	y
OG0003955	0.023	y
OG0003956	0.252	n
OG0003957	0	y
OG0003958	0.001	y
OG0003959	0.006	y
OG0003960	0	y
OG0003961	0.008	y
OG0003962	0.02	y
OG0003963	0	y
OG0003964	0	y
OG0003965	0.3	n
OG0003966	0.169	n
OG0003967	0.004	y
OG0003968	0.129	n
OG0003969	0.026	y
OG0003970	0	y
OG0003971	0.005	y
OG0003972	0.134	n
OG0003973	0.027	y
OG0003974	0	y
OG0003975	0	y
OG0003976	0	y
OG0003977	0.001	y
OG0003978	0.006	y
OG0003979	0.008	y
OG0003980	0.302	n
OG0003981	0	y
OG0003982	0.129	n
OG0003983	0	y
OG0003984	0.023	y
OG0003985	0	y
OG0003986	0.002	y
OG0003987	0.099	n
OG0003988	0	y
OG0003989	0.014	y
OG0003990	0	y
OG0003991	0.032	y
OG0003992	0	y
OG0003993	0.006	y
OG0003994	0.255	n
OG0003995	0	y
OG0004033	0	y
OG0004034	0.002	y
OG0004035	0.201	n
OG0004036	0.137	n
OG0004037	0.006	y
OG0004038	0.011	y
OG0004039	0.003	y
OG0004040	0	y
OG0004042	0.004	y
OG0004043	0.256	n
OG0004044	0.041	y
OG0004045	0.042	y
OG0004046	0	y
OG0004047	0.08	n
OG0004048	0.001	y
OG0004049	0.109	n
OG0004050	0.166	n
OG0004051	0.776	n
OG0004052	0.004	y
OG0004053	0	y
OG0004054	0	y
OG0004055	0	y
OG0004056	0.018	y
OG0004057	0.001	y
OG0004058	0.04	y
OG0004059	0.013	y
OG0004060	0.07	n
OG0004061	0.068	n
OG0004062	0	y
OG0004063	0.101	n
OG0004064	0.073	n
OG0004065	0	y
OG0004066	0	y
OG0004067	0.073	n
OG0004068	0.026	y
OG0004069	0.256	n
OG0004070	0	y
OG0004071	0.008	y
OG0004072	0.069	n
OG0004073	0.101	n
OG0004074	0.034	y
OG0004075	0.121	n
OG0004076	0.01	y
OG0004077	0.256	n
OG0004078	0.059	n
OG0004079	0.012	y
OG0004080	0.268	n
OG0004081	0.069	n
OG0004082	0	y
OG0004083	0.027	y
OG0004084	0.039	y
OG0004085	0.048	y
OG0004086	0	y
OG0004087	0.256	n
OG0004088	0.003	y
OG0004089	0	y
OG0004090	0	y
OG0004091	0.003	y
OG0004092	0.003	y
OG0004093	0.061	n
OG0004094	0.256	n
OG0004095	0	y
OG0004096	0.004	y
OG0004097	0.019	y
OG0004098	0.03	y
OG0004099	0	y
OG0004100	0.003	y
OG0004101	0.975	n
OG0004102	0	y
OG0004103	0.047	y
OG0004104	0	y
OG0004105	0.027	y
OG0004106	0	y
OG0004107	0.004	y
OG0004108	0.163	n
OG0004109	0	y
OG0004110	0.031	y
OG0004111	0.037	y
OG0004112	0.002	y
OG0004113	0.116	n
OG0004114	0.036	y
OG0004115	0	y
OG0004116	0.005	y
OG0004117	0.059	n
OG0004118	0.032	y
OG0004119	0.039	y
OG0004120	0.256	n
OG0004121	0.001	y
OG0004122	0.069	n
OG0004123	0.006	y
OG0004124	0.163	n
OG0004125	0.048	y
OG0004126	0.282	n
OG0004127	0.069	n
OG0004128	0.038	y
OG0004129	0.206	n
OG0004130	0.01	y
OG0004131	0	y
OG0004132	0.001	y
OG0004134	0.059	n
OG0004135	0.099	n
OG0004136	0.011	y
OG0004137	0.052	n
OG0004138	0.04	y
OG0004139	0.379	n
OG0004140	0	y
OG0004141	0.031	y
OG0004142	0	y
OG0004143	0	y
OG0004144	0.028	y
OG0004145	0.096	n
OG0004146	0.11	n
OG0004147	0.012	y
OG0004148	0.203	n
OG0004149	0.156	n
OG0004150	0.003	y
OG0004151	0.559	n
OG0004152	0.005	y
OG0004153	0	y
OG0004154	0.026	y
OG0004155	0.294	n
OG0004156	0.011	y
OG0004157	0	y
OG0004158	0.008	y
OG0004159	0.012	y
OG0004160	0.009	y
OG0004161	0.003	y
OG0004162	0.178	n
OG0004163	0.018	y
OG0004164	0.006	y
OG0004165	0.006	y
OG0004166	0.001	y
OG0004167	0.012	y
OG0004168	0	y
OG0004169	0.034	y
OG0004170	0	y
OG0004171	0.09	n
OG0004172	0.006	y
OG0004173	0.005	y
OG0004174	0.275	n
OG0004175	0.029	y
OG0004176	0	y
OG0004178	0.069	n
OG0004179	0.256	n
OG0004180	0	y
OG0004181	0.069	n
OG0004182	0	y
OG0004183	0	y
OG0004184	0	y
OG0004185	0.034	y
OG0004186	0	y
OG0004187	0.136	n
OG0004188	0	y
OG0004189	0.19	n
OG0004190	0.006	y
OG0004191	0.29	n
OG0004192	0.001	y
OG0004193	0.05	n
OG0004194	0.017	y
OG0004195	0	y
OG0004196	0.108	n
OG0004197	0.632	n
OG0004198	0	y
OG0004199	0.026	y
OG0004200	0.003	y
OG0004201	0.109	n
OG0004202	0.004	y
OG0004203	0.126	n
OG0004204	0.052	n
OG0004205	0.02	y
OG0004206	0	y
OG0004207	0	y
OG0004208	0.029	y
OG0004209	0.034	y
OG0004210	0	y
OG0004211	0.012	y
OG0004212	0.01	y
OG0004213	0.049	y
OG0004214	0.066	n
OG0004215	0.026	y
OG0004216	0.001	y
OG0004217	0.078	n
OG0004218	0	y
OG0004219	0.045	y
OG0004220	0.008	y
OG0004221	0.461	n
OG0004222	0.005	y
OG0004223	0.011	y
OG0004224	0.206	n
OG0004225	0	y
OG0004226	0	y
OG0004227	0	y
OG0004228	0.066	n
OG0004229	0	y
OG0004230	0.033	y
OG0004231	0.004	y
OG0004232	0.001	y
OG0004233	0.087	n
OG0004234	0.034	y
OG0004235	0.21	n
OG0004236	0	y
OG0004237	0.011	y
OG0004238	0	y
OG0004239	0.005	y
OG0004240	0.003	y
OG0004241	0	y
OG0004242	0.226	n
OG0004243	0	y
OG0004244	0.026	y
OG0004245	0.001	y
OG0004246	0.206	n
OG0004247	0.001	y
OG0004248	0.164	n
OG0004249	0.176	n
OG0004250	0.242	n
OG0004251	0.195	n
OG0004252	0.006	y
OG0004253	0	y
OG0004254	0.001	y
OG0004255	0.238	n
OG0004256	0.161	n
OG0004257	0.007	y
OG0004258	0.049	y
OG0004259	0.018	y
OG0004260	0	y
OG0004261	0	y
OG0004262	0	y
OG0004263	0.005	y
OG0004264	0.144	n
OG0004265	0.134	n
OG0004266	0.006	y
OG0004267	0.081	n
OG0004268	0.011	y
OG0004269	0.002	y
OG0004270	0.239	n
OG0004271	0.011	y
OG0004272	0.002	y
OG0004273	0	y
OG0004274	0.065	n
OG0004275	0	y
OG0004276	0.006	y
OG0004277	0.204	n
OG0004278	0.16	n
OG0004279	0.027	y
OG0004280	0.024	y
OG0004281	0	y
OG0004282	0.005	y
OG0004283	0	y
OG0004284	0.011	y
OG0004285	0.014	y
OG0004286	0.026	y
OG0004287	0.004	y
OG0004288	0.026	y
OG0004289	0.046	y
OG0004290	0.227	n
OG0004291	0.035	y
OG0004292	0	y
OG0004293	0.133	n
OG0004294	0.055	n
OG0004295	0.239	n
OG0004296	0.014	y
OG0004297	0	y
OG0004298	0.108	n
OG0004299	0	y
OG0004300	0.011	y
OG0004301	0	y
OG0004302	0.42	n
OG0004303	0	y
OG0004304	0	y
OG0004305	0.004	y
OG0004306	0.211	n
OG0004307	0.066	n
OG0004308	0.167	n
OG0004309	0	y
OG0004310	0.013	y
OG0004311	0.001	y
OG0004312	0.055	n
OG0004313	0	y
OG0004314	0.163	n
OG0004315	0.36	n
OG0004316	0.256	n
OG0004317	0.256	n
OG0004318	0.219	n
OG0004319	0	y
OG0004320	0.226	n
OG0004321	0.002	y
OG0004322	0.136	n
OG0004323	0.049	y
OG0004324	0	y
OG0004325	0.071	n
OG0004326	0	y
OG0004327	0	y
OG0004328	0.123	n
OG0004329	0.159	n
OG0004330	0.003	y
OG0004331	0.101	n
OG0004332	0.001	y
OG0004333	0.005	y
OG0004334	0.011	y
OG0004335	0.182	n
OG0004336	0.006	y
OG0004337	0.11	n
OG0004338	0.001	y
OG0004339	0.012	y
OG0004340	0.028	y
OG0004341	0.016	y
OG0004342	0.152	n
OG0004343	0	y
OG0004344	0.071	n
OG0004345	0.054	n
OG0004346	0	y
OG0004347	0.373	n
OG0004348	0.056	n
OG0004349	0.069	n
OG0004350	0.092	n
OG0004351	0.206	n
OG0004352	0	y
OG0004353	0	y
OG0004354	0.005	y
OG0004355	0.092	n
OG0004356	0.006	y
OG0004357	0.01	y
OG0004358	0.048	y
OG0004359	0.346	n
OG0004360	0.052	n
OG0004361	0.066	n
OG0004362	0	y
OG0004363	0.049	y
OG0004364	0.034	y
OG0004365	0	y
OG0004366	0	y
OG0004367	0.069	n
OG0004368	0	y
OG0004369	0	y
OG0004370	0.11	n
OG0004371	0.004	y
OG0004372	0.064	n
OG0004373	0.025	y
OG0004374	0.064	n
OG0004375	0	y
OG0004376	0	y
OG0004377	0	y
OG0004378	0	y
OG0004379	0.428	n
OG0004380	0.001	y
OG0004381	0.005	y
OG0004382	0	y
OG0004383	0	y
OG0004384	0	y
OG0004385	0	y
OG0004386	0.05	n
OG0004387	0.103	n
OG0004388	0	y
OG0004389	0	y
OG0004390	0	y
OG0004391	0.018	y
OG0004392	0.005	y
OG0004393	0	y
OG0004394	0	y
OG0004395	0	y
OG0004396	0	y
OG0004397	0.101	n
OG0004398	0.006	y
OG0004399	0.253	n
OG0004400	0.013	y
OG0004401	0.008	y
OG0004402	0	y
OG0004403	0	y
OG0004404	0.018	y
OG0004405	0	y
OG0004406	0.041	y
OG0004407	0.054	n
OG0004408	0.039	y
OG0004409	0.677	n
OG0004410	0.05	n
OG0004411	0	y
OG0004412	0.331	n
OG0004413	0.049	y
OG0004414	0.277	n
OG0004415	0.011	y
OG0004416	0.006	y
OG0004417	0.131	n
OG0004418	0.039	y
OG0004419	0	y
OG0004420	0	y
OG0004421	0.011	y
OG0004422	0.005	y
OG0004423	0.048	y
OG0004424	0	y
OG0004425	0.256	n
OG0004426	0	y
OG0004427	0	y
OG0004428	0.002	y
OG0004429	0	y
OG0004430	0.001	y
OG0004431	0.053	n
OG0004432	0.223	n
OG0004433	0	y
OG0004434	0.001	y
OG0004486	0	y
OG0004487	0	y
OG0004488	0	y
OG0004489	0	y
OG0004490	0	y
OG0004491	0.324	n
OG0004492	0.032	y
OG0004493	0	y
OG0004494	0.229	n
OG0004495	0.3	n
OG0004496	0.159	n
OG0004497	0.165	n
OG0004498	0.005	y
OG0004499	0.24	n
OG0004500	0.004	y
OG0004501	0.108	n
OG0004502	0.134	n
OG0004503	0.001	y
OG0004504	0.035	y
OG0004505	0.003	y
OG0004506	0	y
OG0004507	0.055	n
OG0004508	0.51	n
OG0004509	0.56	n
OG0004510	0.021	y
OG0004511	0.423	n
OG0004512	0.142	n
OG0004513	0.123	n
OG0004514	0.029	y
OG0004515	0.001	y
OG0004516	0.053	n
OG0004517	0.141	n
OG0004518	0.029	y
OG0004519	0.175	n
OG0004520	0.004	y
OG0004521	0.609	n
OG0004522	0.021	y
OG0004523	0.007	y
OG0004524	0.002	y
OG0004525	0.005	y
OG0004526	0.11	n
OG0004527	0.098	n
OG0004528	0.091	n
OG0004529	0	y
OG0004530	0.034	y
OG0004531	0.002	y
OG0004532	0.107	n
OG0004533	0.142	n
OG0004534	0.64	n
OG0004535	0.2	n
OG0004536	0.114	n
OG0004537	0.063	n
OG0004538	0.039	y
OG0004539	0.001	y
OG0004540	0.001	y
OG0004541	0.163	n
OG0004542	0.167	n
OG0004543	0.61	n
OG0004544	0.012	y
OG0004545	0.018	y
OG0004546	0.004	y
OG0004547	0.001	y
OG0004548	0.005	y
OG0004549	0.006	y
OG0004550	0.463	n
OG0004551	0.006	y
OG0004552	0.002	y
OG0004553	0.082	n
OG0004554	0.004	y
OG0004555	0.001	y
OG0004556	0.005	y
OG0004557	0.03	y
OG0004558	0.142	n
OG0004559	0	y
OG0004560	0.001	y
OG0004561	0.005	y
OG0004562	0.027	y
OG0004563	0.018	y
OG0004564	0.001	y
OG0004565	0.001	y
OG0004566	0.134	n
OG0004567	0.021	y
OG0004568	0.012	y
OG0004569	0.64	n
OG0004570	0	y
OG0004571	0.001	y
OG0004572	0.001	y
OG0004573	0.003	y
OG0004574	0.137	n
OG0004575	0.03	y
OG0004576	0.101	n
OG0004577	0.001	y
OG0004578	0.879	n
OG0004579	0.069	n
OG0004580	0.03	y
OG0004581	0	y
OG0004582	0	y
OG0004583	0.009	y
OG0004584	0.016	y
OG0004585	0.031	y
OG0004586	0.004	y
OG0004587	0.022	y
OG0004588	0	y
OG0004589	0.029	y
OG0004590	0.107	n
OG0004591	0.056	n
OG0004592	0.935	n
OG0004593	0.143	n
OG0004594	0	y
OG0004595	0.098	n
OG0004596	0	y
OG0004597	0.003	y
OG0004598	0.002	y
OG0004599	0	y
OG0004600	0.176	n
OG0004601	0.142	n
OG0004602	0	y
OG0004603	0.002	y
OG0004604	0.142	n
OG0004605	0.022	y
OG0004606	0.002	y
OG0004607	0.018	y
OG0004608	0.074	n
OG0004609	0.142	n
OG0004610	0.034	y
OG0004611	0.048	y
OG0004612	0.059	n
OG0004613	0.025	y
OG0004614	0.027	y
OG0004615	0	y
OG0004616	0.107	n
OG0004617	0.013	y
OG0004618	0	y
OG0004619	0.006	y
OG0004620	0.045	y
OG0004621	0.022	y
OG0004622	0	y
OG0004623	0.175	n
OG0004624	0	y
OG0004625	0.134	n
OG0004626	0.005	y
OG0004627	0.142	n
OG0004628	0.223	n
OG0004629	0.114	n
OG0004630	0.068	n
OG0004631	0.126	n
OG0004632	0.032	y
OG0004633	0.107	n
OG0004634	0.104	n
OG0004635	0.019	y
OG0004636	0	y
OG0004637	0.029	y
OG0004638	0.005	y
OG0004639	0.149	n
OG0004640	0.131	n
OG0004641	0	y
OG0004642	0	y
OG0004643	0.025	y
OG0004644	0	y
OG0004645	0.002	y
OG0004646	0.531	n
OG0004647	0.226	n
OG0004649	0.002	y
OG0004650	0.128	n
OG0004651	0.133	n
OG0004652	0	y
OG0004653	0	y
OG0004654	0.078	n
OG0004655	0.277	n
OG0004656	0	y
OG0004657	0	y
OG0004658	0	y
OG0004659	0.001	y
OG0004660	0	y
OG0004661	0.032	y
OG0004662	0	y
OG0004663	0	y
OG0004664	0.069	n
OG0004665	0.06	n
OG0004666	0.069	n
OG0004667	0	y
OG0004668	0.026	y
OG0004669	0.137	n
OG0004670	0.51	n
OG0004671	0.001	y
OG0004672	0	y
OG0004673	0	y
OG0004674	0.177	n
OG0004675	0.095	n
OG0004676	0.06	n
OG0004677	0	y
OG0004678	0.159	n
OG0004679	0.018	y
OG0004680	0.083	n
OG0004681	0.001	y
OG0004682	0.08	n
OG0004683	0.003	y
OG0004684	0.457	n
OG0004685	0.002	y
OG0004686	0.003	y
OG0004687	0.018	y
OG0004688	0.004	y
OG0004689	0.108	n
OG0004690	0.496	n
OG0004691	0.025	y
OG0004692	0.006	y
OG0004693	0.132	n
OG0004694	0	y
OG0004695	0.135	n
OG0004696	0.136	n
OG0004697	0.018	y
OG0004698	0.084	n
OG0004699	0.217	n
OG0004700	0	y
OG0004701	0.06	n
OG0004702	0.278	n
OG0004703	0.025	y
OG0004704	0.006	y
OG0004705	0	y
OG0004706	0.097	n
OG0004707	0.038	y
OG0004708	0.074	n
OG0004709	0.56	n
OG0004710	0.004	y
OG0004711	0	y
OG0004712	0.217	n
OG0004713	0.005	y
OG0004714	0.494	n
OG0004715	0.257	n
OG0004716	0.534	n
OG0004717	0.032	y
OG0004718	0	y
OG0004719	0.039	y
OG0004720	0	y
OG0004721	0.018	y
OG0004722	0	y
OG0004723	0.141	n
OG0004724	0	y
OG0004725	0.004	y
OG0004726	0.027	y
OG0004727	0	y
OG0004728	0.134	n
OG0004729	0.131	n
OG0004730	0	y
OG0004731	0.108	n
OG0004732	0.492	n
OG0004733	0.005	y
OG0004734	0.163	n
OG0004735	0.001	y
OG0004736	0.03	y
OG0004737	0.502	n
OG0004738	0.029	y
OG0004739	0.001	y
OG0004740	0.201	n
OG0004741	0.034	y
OG0004742	0.027	y
OG0004743	0.365	n
OG0004744	0	y
OG0004745	0.32	n
OG0004746	0.034	y
OG0004747	0.005	y
OG0004748	0.422	n
OG0004749	0.002	y
OG0004750	0.005	y
OG0004751	0.098	n
OG0004752	0	y
OG0004753	0.185	n
OG0004754	0.047	y
OG0004755	0.165	n
OG0004756	0	y
OG0004757	0.053	n
OG0004758	0.13	n
OG0004759	0.041	y
OG0004760	0.021	y
OG0004761	0.005	y
OG0004762	0.167	n
OG0004763	0.108	n
OG0004764	0.058	n
OG0004765	0.134	n
OG0004766	0.001	y
OG0004767	0.059	n
OG0004768	0.026	y
OG0004769	0.001	y
OG0004770	0.001	y
OG0004771	0.004	y
OG0004772	0.074	n
OG0004773	0	y
OG0004774	0.012	y
OG0004775	0.059	n
OG0004776	0	y
OG0004777	0.008	y
OG0004778	0.004	y
OG0004779	0.047	y
OG0004780	0.025	y
OG0004781	0	y
OG0004782	0.041	y
OG0004783	0.037	y
OG0004784	0.017	y
OG0004785	0	y
OG0004786	0.042	y
OG0004787	0.13	n
OG0004788	0	y
OG0004789	0.004	y
OG0004790	0.001	y
OG0004791	0	y
OG0004792	0.097	n
OG0004793	0.001	y
OG0004794	0.002	y
OG0004795	0.039	y
OG0004796	0	y
OG0004797	0.003	y
OG0004798	0	y
OG0004799	0.046	y
OG0004800	0.109	n
OG0004801	0.558	n
OG0004802	0.035	y
OG0004803	0	y
OG0004804	0.001	y
OG0004805	0.107	n
OG0004806	0.001	y
OG0004807	0.098	n
OG0004808	0.014	y
OG0004809	0.066	n
OG0004810	0	y
OG0004811	0.007	y
OG0004812	0.023	y
OG0004813	0.004	y
OG0004814	0.001	y
OG0004815	0.009	y
OG0004816	0.002	y
OG0004817	0.046	y
OG0004818	0	y
OG0004819	0.932	n
OG0004820	0	y
OG0004821	0.005	y
OG0004822	0.034	y
OG0004823	0.026	y
OG0004824	0.227	n
OG0004825	0	y
OG0004826	0	y
OG0004827	0	y
OG0004828	0.09	n
OG0004829	0.009	y
OG0004830	0.027	y
OG0004831	0.059	n
OG0004832	0.034	y
OG0004833	0.365	n
OG0004834	0.02	y
OG0004835	0.005	y
OG0004836	0.491	n
OG0004837	0	y
OG0004838	0.005	y
OG0004839	0.006	y
OG0004840	0.029	y
OG0004841	0.004	y
OG0004842	0.001	y
OG0004843	0.002	y
OG0004844	0.005	y
OG0004845	0.134	n
OG0004846	0	y
OG0004847	0.174	n
OG0004848	0.001	y
OG0004849	0	y
OG0004850	0.001	y
OG0004851	0.001	y
OG0004852	0.004	y
OG0004853	0.009	y
OG0004854	0.003	y
OG0004855	0.136	n
OG0004856	0.089	n
OG0004857	0	y
OG0004858	0.026	y
OG0004859	0.006	y
OG0004860	0.758	n
OG0004861	0.134	n
OG0004862	0.001	y
OG0004863	0.001	y
OG0004864	0.494	n
OG0004865	0.237	n
OG0004866	0.004	y
OG0004867	0.001	y
OG0004868	0.034	y
OG0004869	0.204	n
OG0004870	0.149	n
OG0004871	0	y
OG0004872	0.531	n
OG0004873	0.001	y
OG0004874	0.045	y
OG0004875	0.033	y
OG0004876	0.023	y
OG0004877	0.022	y
OG0004878	0.216	n
OG0004879	0.026	y
OG0004880	0.034	y
OG0004881	0.029	y
OG0004882	0.63	n
OG0004883	0.108	n
OG0004884	0.127	n
OG0004885	0.264	n
OG0004886	0.017	y
OG0004887	0.146	n
OG0004888	0	y
OG0004889	0.001	y
OG0004890	0.226	n
OG0004891	0	y
OG0004892	0.013	y
OG0004893	0.277	n
OG0004894	0.035	y
OG0004895	0.327	n
OG0004896	0.126	n
OG0004897	0.066	n
OG0004898	0.001	y
OG0004899	0.023	y
OG0004900	0.231	n
OG0004901	0.016	y
OG0004902	0	y
OG0004903	0.027	y
OG0004904	0.009	y
OG0004905	0.004	y
OG0004906	0.106	n
OG0004907	0.107	n
OG0004908	0.034	y
OG0004909	0	y
OG0004910	0.001	y
OG0004911	0	y
OG0004912	0.038	y
OG0004913	0.133	n
OG0004914	0.001	y
OG0004915	0.039	y
OG0004916	0.022	y
OG0004917	0.158	n
OG0004918	0.204	n
OG0004919	0.382	n
OG0004920	0.142	n
OG0004921	0	y
OG0004922	0.107	n
OG0004923	0.102	n
OG0004924	0.001	y
OG0004925	0.001	y
OG0004926	0	y
OG0004927	0	y
OG0004928	0	y
OG0004929	0	y
