OG0000166	2.61595e-54	9.90034e-38	5.63157e-30	3.10735e-24	
OG0000167	6.64785e-57	1.05839e-40	9.96931e-33	2.63644e-26	
OG0000172	2.84033e-37	3.08413e-27	7.78618e-23	8.25959e-20	
OG0000173	6.69025e-56	2.48025e-39	4.03555e-31	9.81956e-25	
OG0000176	7.37031e-89	4.86492e-62	6.28623e-48	8.53035e-36	
OG0000177	8.60798e-52	1.56328e-37	6.12289e-31	5.53995e-26	
OG0000179	3.574e-44	2.10964e-31	2.10306e-25	4.1772e-21	
OG0000180	1.29153e-24	1.42422e-19	7.34933e-18	6.34916e-17	
OG0000181	3.43055e-51	2.26963e-35	1.25599e-27	6.77635e-22	
OG0000182	3.60212e-62	5.38474e-42	3.47959e-32	9.52041e-25	
OG0000183	1.3877e-65	9.01241e-47	3.53666e-37	5.18429e-29	
OG0000184	1.63489e-46	4.93306e-32	3.16044e-25	2.41362e-20	
OG0000189	1.23393e-65	1.73629e-46	8.3714e-37	5.60128e-29	
OG0000190	1.2012e-31	7.98814e-23	2.57695e-19	2.25413e-17	
OG0000191	1.24972e-88	4.45381e-61	1.28881e-46	2.52485e-34	
OG0000192	6.00991e-112	2.36061e-77	1.65694e-58	5.29363e-42	
OG0000193	4.2787e-30	5.79454e-22	1.40236e-18	7.55491e-17	
OG0000194	8.35901e-79	2.99997e-56	1.15909e-44	7.12467e-35	
OG0000197	1.06067e-47	6.28069e-34	1.33269e-27	6.01188e-23	
OG0000198	2.07327e-35	1.95536e-24	8.13269e-20	5.07175e-17	
OG0000199	1.96011e-59	1.4147e-40	2.00635e-31	2.30959e-24	
OG0000200	3.26562e-77	1.25648e-54	6.84111e-43	7.1692e-33	
OG0000202	5.87486e-100	1.65615e-69	1.59222e-53	9.25272e-40	
OG0000203	1.58862e-35	1.23085e-25	1.93388e-21	1.21063e-18	
OG0000207	3.29759e-48	4.3421e-34	2.73045e-27	3.58699e-22	
OG0000209	2.97357e-53	9.9392e-39	1.01652e-31	2.96027e-26	
OG0000210	1.99128e-150	4.41198e-107	5.63721e-82	2.24421e-58	
OG0000211	3.12277e-58	1.21342e-39	1.24529e-30	1.03645e-23	
OG0000214	2.08524e-84	1.84792e-59	2.5214e-46	4.70831e-35	
OG0000215	3.98726e-48	2.39014e-34	1.21812e-27	2.02633e-22	
OG0000216	2.45213e-108	1.39565e-77	5.00307e-61	5.50013e-46	
OG0000217	8.59162e-95	9.56092e-68	3.81393e-53	4.12407e-40	
OG0000219	5.47138e-33	1.71337e-23	1.18566e-19	3.1189e-17	
OG0000220	4.70152e-51	4.20741e-35	1.69279e-27	6.07865e-22	
OG0000221	1.74032e-60	6.35251e-42	1.58846e-32	4.45361e-25	
OG0000225	3.70611e-23	1.50476e-17	7.95574e-16	3.43868e-15	
OG0000228	5.82616e-64	2.03477e-45	4.61392e-36	2.43272e-28	
OG0000229	2.09685e-60	3.17662e-41	1.18323e-31	2.88976e-24	
OG0000232	2.67928e-63	1.30563e-43	1.14815e-33	8.85651e-26	
OG0000236	9.43296e-105	9.77213e-72	1.37588e-53	1.16733e-37	
OG0000237	1.68132e-34	2.17725e-24	3.38798e-20	1.83345e-17	
OG0000238	1.7557e-136	9.62546e-98	1.09119e-75	9.05884e-55	
OG0000239	1.86871e-29	2.45155e-21	4.26204e-18	2.35316e-16	
OG0000240	7.34301e-69	1.62783e-48	5.99834e-38	3.57229e-29	
OG0000244	1.04974e-74	2.88421e-51	2.98334e-39	2.18555e-29	
OG0000249	6.17732e-27	1.13756e-19	6.17692e-17	7.04855e-16	
OG0000250	6.19222e-24	4.35663e-18	5.35069e-16	3.61347e-15	
OG0000251	3.84056e-54	2.9654e-37	6.15985e-29	1.65108e-22	
OG0000252	7.84073e-34	3.28638e-24	4.93081e-20	1.80279e-17	
OG0000253	1.13252e-94	1.0197e-66	1.08634e-51	2.53609e-38	
OG0000254	3.28884e-117	8.56493e-83	2.51048e-63	1.77024e-45	
OG0000255	7.53858e-62	7.36239e-43	2.40679e-33	1.09675e-25	
OG0000261	6.15335e-43	2.40871e-30	1.95506e-24	3.46881e-20	
OG0000262	1.60033e-48	1.9e-34	1.70146e-27	3.23848e-22	
OG0000263	1.66066e-67	1.71498e-47	3.19729e-37	7.95015e-29	
OG0000266	1.9839e-56	8.80153e-39	4.01567e-30	1.94926e-23	
OG0000267	1.50894e-31	3.22734e-22	3.92351e-18	1.10249e-15	
OG0000268	1.59753e-61	1.43598e-42	6.1282e-33	3.15392e-25	
OG0000269	1.98976e-79	2.82958e-57	2.04319e-45	6.74822e-35	
OG0000270	1.35317e-69	8.00805e-49	1.02136e-37	3.01891e-28	
OG0000271	9.4261e-47	4.48704e-33	2.68013e-26	5.67178e-21	
OG0000275	9.21673e-50	9.95495e-35	1.88102e-27	3.70331e-22	
OG0000276	2.81787e-35	3.78694e-25	9.43192e-21	7.95736e-18	
OG0000277	1.84727e-67	6.14036e-48	1.00106e-37	5.44131e-29	
OG0000278	1.58078e-38	3.09472e-27	4.43128e-22	1.70711e-18	
OG0000279	1.61274e-88	1.56366e-63	7.22628e-50	9.57714e-38	
OG0000280	1.33674e-53	3.40373e-38	1.40927e-30	2.43588e-24	
OG0000281	7.54695e-69	2.38287e-48	2.44037e-37	3.98043e-28	
OG0000285	7.81035e-21	2.90717e-16	7.76782e-15	1.7676e-14	
OG0000286	2.20739e-44	9.23368e-31	4.45012e-24	4.39716e-19	
OG0000291	7.61481e-35	1.39967e-24	3.79029e-20	3.50111e-17	
OG0000292	1.1522e-46	2.81842e-32	2.86801e-25	4.96737e-20	
OG0000293	4.07554e-65	1.48298e-46	5.78607e-37	4.38717e-29	
OG0000294	8.43684e-128	4.59124e-93	3.81933e-73	4.86689e-54	
OG0000295	7.33396e-60	6.02207e-43	3.29057e-34	8.1822e-27	
OG0000297	3.89044e-28	9.01932e-21	9.6773e-18	4.59218e-16	
OG0000298	1.87739e-35	2.0352e-26	2.54563e-22	2.80723e-19	
OG0000299	2.3431e-36	1.63462e-25	1.30192e-20	2.1895e-17	
OG0000300	9.90273e-27	2.80344e-20	1.14345e-17	3.48618e-16	
OG0000301	1.13731e-83	3.33003e-58	1.81732e-44	1.60436e-32	
OG0000302	4.77846e-75	2.22465e-53	6.2906e-42	5.7976e-32	
OG0000303	2.13026e-36	1.06588e-26	2.36763e-22	2.11107e-19	
OG0000304	1.81887e-62	2.8651e-43	1.28444e-33	6.84702e-26	
OG0000305	1.22082e-72	5.24041e-51	1.04307e-39	3.64368e-30	
OG0000310	3.67694e-35	9.33943e-25	4.33553e-20	4.37284e-17	
OG0000311	1.49441e-108	6.84834e-76	5.90028e-58	1.08302e-41	
OG0000312	6.06748e-57	6.95977e-40	3.42943e-31	3.94279e-24	
OG0000318	5.91642e-40	1.9912e-27	1.51812e-21	1.60659e-17	
OG0000319	1.81e-57	9.59167e-39	2.49439e-29	5.09869e-22	
OG0000320	2.08719e-35	3.55432e-25	9.31135e-21	6.71767e-18	
OG0000321	8.86411e-56	3.91429e-38	1.91876e-29	1.18529e-22	
OG0000323	4.11046e-30	3.1346e-21	1.66038e-17	1.85741e-15	
OG0000324	1.6258e-97	3.62279e-68	2.83801e-52	3.09496e-38	
OG0000325	6.05526e-82	5.24869e-58	1.35797e-45	6.41836e-35	
OG0000326	8.44904e-40	3.49659e-27	3.34036e-21	4.46259e-17	
OG0000328	2.23007e-34	6.58443e-24	3.33771e-19	5.03544e-16	
OG0000329	9.55484e-60	1.04118e-42	6.86812e-34	1.18905e-26	
OG0000330	2.32953e-44	1.31604e-32	4.00038e-27	5.21272e-23	
OG0000331	1.79954e-31	1.7443e-22	1.2497e-18	3.20253e-16	
OG0000332	1.15712e-26	1.3189e-19	9.67297e-17	3.28095e-15	
OG0000333	9.23309e-31	1.83016e-22	3.72375e-19	3.77009e-17	
OG0000334	9.96154e-43	4.33508e-30	5.22873e-24	2.06709e-19	
OG0000335	1.42674e-62	2.13896e-44	1.26085e-34	2.84875e-26	
OG0000336	8.18902e-48	1.09142e-32	2.3474e-25	5.5175e-20	
OG0000337	3.65163e-52	2.26913e-37	6.61416e-30	8.77561e-24	
OG0000342	5.89052e-46	4.68464e-33	1.09512e-26	1.16635e-21	
OG0000343	3.09858e-42	5.45437e-30	4.01728e-24	6.45267e-20	
OG0000344	6.16629e-104	2.83879e-72	7.48581e-55	6.46184e-39	
OG0000348	5.43468e-31	2.15471e-22	1.35838e-18	3.00923e-16	
OG0000349	3.29048e-49	3.11635e-35	3.36357e-28	1.51141e-22	
OG0000356	3.47332e-39	5.19196e-28	1.07726e-22	9.49223e-19	
OG0000357	1.56739e-35	1.05428e-25	5.70326e-21	1.10125e-17	
OG0000358	2.64627e-25	1.50761e-18	9.72872e-16	1.78541e-14	
OG0000359	3.49533e-45	6.34466e-32	2.62958e-25	3.61879e-20	
OG0000360	7.3271e-61	4.77637e-44	2.28243e-35	7.00921e-28	
OG0000361	1.51942e-77	1.47834e-54	3.01385e-42	1.95572e-31	
OG0000362	1.08317e-28	6.07096e-21	1.42529e-17	1.87536e-15	
OG0000363	1.11955e-73	3.26296e-51	5.01522e-39	1.95112e-28	
OG0000364	9.13234e-46	5.19558e-32	2.23699e-25	2.00458e-20	
OG0000369	4.24838e-28	4.06655e-20	7.59623e-17	4.63396e-15	
OG0000370	5.76698e-41	2.44489e-29	5.77696e-24	4.0128e-20	
OG0000371	4.63855e-71	3.80532e-52	7.03003e-42	1.14112e-32	
OG0000372	8.48538e-45	1.11509e-30	5.15487e-24	3.72558e-19	
OG0000376	3.58208e-21	1.01592e-16	4.47441e-15	2.50159e-14	
OG0000377	1.33211e-30	8.43007e-22	4.20485e-18	6.62755e-16	
OG0000378	4.11075e-58	9.82928e-42	2.47116e-33	2.48207e-26	
OG0000379	2.65758e-23	3.06544e-17	4.00992e-15	4.29694e-14	
OG0000380	5.43999e-57	3.06174e-41	4.40546e-33	4.17188e-26	
OG0000381	5.07955e-36	1.02716e-25	5.97399e-21	1.26752e-17	
OG0000382	4.21954e-27	1.47278e-19	1.85123e-16	8.11051e-15	
OG0000383	9.1132e-29	1.32265e-20	4.73102e-17	8.8281e-15	
OG0000384	4.65217e-28	1.74088e-20	2.67426e-17	3.19012e-15	
OG0000385	6.97458e-113	5.64447e-81	8.61072e-63	1.54261e-45	
OG0000393	1.30517e-84	8.13766e-61	1.58653e-47	2.04796e-35	
OG0000395	2.90458e-38	2.11808e-26	8.89517e-21	9.98268e-17	
OG0000396	2.03616e-26	3.01934e-19	1.63067e-16	4.80054e-15	
OG0000397	7.585e-30	5.5597e-22	2.08686e-18	5.90144e-16	
OG0000398	2.58037e-59	1.20746e-42	8.09095e-34	1.35316e-26	
OG0000399	2.55453e-23	6.85166e-17	1.50116e-14	1.81817e-13	
OG0000400	2.70916e-22	3.20081e-16	4.29985e-14	2.3006e-13	
OG0000401	8.24327e-61	2.59387e-44	1.45221e-35	4.95467e-28	
OG0000402	1.1442e-29	6.08069e-21	3.3243e-17	5.18213e-15	
OG0000403	1.65986e-32	2.38634e-23	2.71743e-19	1.20743e-16	
OG0000406	1.58686e-49	3.18168e-34	9.8177e-27	3.82593e-21	
OG0000407	1.03377e-23	1.6051e-17	4.33685e-15	6.67766e-14	
OG0000408	1.21151e-33	3.39165e-24	4.97104e-20	4.42891e-17	
OG0000409	5.82746e-31	6.50808e-22	6.1461e-18	2.3114e-15	
OG0000410	1.21501e-27	3.8271e-20	5.21479e-17	3.41995e-15	
OG0000411	2.61742e-27	1.13186e-19	1.57884e-16	1.52813e-14	
OG0000412	1.12296e-106	1.18786e-76	7.94098e-60	6.66373e-44	
OG0000413	4.79982e-27	8.39832e-20	1.06941e-16	8.54736e-15	
OG0000414	9.5543e-35	1.29088e-24	5.76524e-20	9.17034e-17	
OG0000415	2.69272e-30	3.0847e-21	2.31137e-17	4.27198e-15	
OG0000416	3.52096e-19	8.63907e-15	1.98439e-13	3.50972e-13	
OG0000417	1.8466e-33	1.61881e-23	4.73907e-19	3.66904e-16	
OG0000418	3.56525e-40	3.75031e-28	1.50299e-22	1.46605e-18	
OG0000419	1.36128e-41	8.00458e-29	1.40775e-22	5.98913e-18	
OG0000420	1.4973e-46	2.54304e-32	2.08017e-25	3.98014e-20	
OG0000421	3.98887e-23	9.4001e-17	2.05922e-14	1.56908e-13	
OG0000422	6.15018e-51	3.72541e-36	1.38396e-28	1.97757e-22	
OG0000428	1.33271e-25	1.75524e-19	4.34656e-17	9.28616e-16	
OG0000429	2.67056e-50	3.09526e-36	3.41789e-29	1.58739e-23	
OG0000430	3.385e-23	1.41934e-17	3.40034e-15	4.46785e-14	
OG0000431	1.36197e-24	2.61038e-18	6.20717e-16	1.1314e-14	
OG0000432	7.5853e-32	2.05809e-22	3.47178e-18	1.78829e-15	
OG0000433	9.3559e-19	1.6561e-14	3.14842e-13	4.89362e-13	
OG0000434	1.14158e-34	1.8065e-24	7.97295e-20	1.00864e-16	
OG0000435	2.63177e-52	1.68892e-36	1.90892e-28	5.46332e-22	
OG0000436	3.95164e-49	2.91147e-33	1.73835e-25	1.3515e-19	
OG0000437	1.30712e-101	4.41661e-73	7.88116e-57	1.54053e-41	
OG0000438	1.16441e-56	1.32882e-41	1.57003e-33	1.85086e-26	
OG0000439	1.73448e-83	5.18836e-60	7.8189e-47	2.25041e-34	
OG0000445	1.43546e-21	4.41468e-16	3.70312e-14	1.38993e-13	
OG0000446	2.07498e-27	3.83887e-20	7.18458e-17	7.67952e-15	
OG0000447	4.43813e-22	2.21194e-16	2.97215e-14	2.84668e-13	
OG0000448	1.41088e-47	5.25099e-33	6.91941e-26	1.60334e-20	
OG0000449	2.92437e-35	4.25498e-25	2.13086e-20	3.3173e-17	
OG0000450	1.49302e-26	1.0783e-19	6.036e-17	2.11978e-15	
OG0000451	2.11405e-41	3.02819e-29	2.2219e-23	6.25491e-19	
OG0000452	4.55417e-29	1.71158e-22	1.32577e-19	1.77351e-17	
OG0000453	5.43307e-40	2.43471e-28	9.48493e-23	1.24341e-18	
OG0000454	1.74293e-25	1.72518e-18	9.19068e-16	2.05392e-14	
OG0000455	7.54886e-24	1.97824e-17	5.24972e-15	5.52911e-14	
OG0000456	5.11646e-28	2.08626e-20	3.99649e-17	3.20411e-15	
OG0000457	1.01832e-24	9.81205e-18	6.51229e-15	1.5081e-13	
OG0000464	8.83451e-28	1.21485e-19	3.41133e-16	3.26597e-14	
OG0000465	3.71861e-28	2.63969e-20	6.76055e-17	9.51202e-15	
OG0000466	8.57103e-22	1.08816e-16	8.25539e-15	5.56329e-14	
OG0000467	3.64319e-23	6.69321e-17	1.72148e-14	1.98542e-13	
OG0000468	3.85829e-89	1.00927e-64	8.50964e-51	9.868e-38	
OG0000469	5.75319e-31	7.88466e-23	4.53442e-19	2.22774e-16	
OG0000470	8.63939e-38	6.21766e-27	1.25672e-21	6.25435e-18	
OG0000471	2.42881e-80	8.40888e-57	1.03321e-43	5.24753e-32	
OG0000472	1.04031e-39	3.84804e-28	1.50692e-22	2.11086e-18	
OG0000484	8.88806e-34	3.11993e-24	8.50105e-20	9.98122e-17	
OG0000485	1.1203e-19	7.6272e-15	3.17513e-13	8.28372e-13	
OG0000486	4.85816e-41	2.81359e-29	1.90041e-23	4.37944e-19	
OG0000487	4.26452e-24	2.79217e-18	5.67313e-16	9.76053e-15	
OG0000488	7.63964e-24	3.50086e-18	6.97225e-16	1.35042e-14	
OG0000489	5.77014e-29	1.92693e-21	2.87669e-18	2.98947e-16	
OG0000491	1.82705e-15	6.6003e-13	2.50417e-12	1.61842e-12	
OG0000492	3.22106e-24	1.17571e-17	3.29947e-15	4.94241e-14	
OG0000493	7.10064e-24	9.96893e-18	4.22408e-15	1.15263e-13	
OG0000494	2.51395e-25	8.93644e-19	4.85712e-16	1.86017e-14	
OG0000507	1.66316e-23	2.051e-17	5.51111e-15	7.47192e-14	
OG0000508	2.09615e-46	4.12777e-33	1.21794e-26	1.18746e-21	
OG0000509	1.09523e-23	3.01067e-18	2.94267e-16	4.22093e-15	
OG0000510	1.30509e-20	2.26623e-15	1.55929e-13	5.37993e-13	
OG0000511	1.43759e-27	7.22986e-20	1.24134e-16	7.86206e-15	
OG0000512	2.86573e-29	1.00983e-21	1.89028e-18	3.1713e-16	
OG0000513	1.87245e-26	5.26757e-19	6.15327e-16	3.40583e-14	
OG0000514	1.41317e-41	3.95851e-30	1.91179e-24	4.81523e-20	
OG0000515	4.59553e-69	3.34867e-49	2.98525e-38	2.24116e-28	
OG0000516	6.37771e-33	8.73456e-24	1.47185e-19	1.27043e-16	
OG0000517	5.09578e-34	1.3793e-24	2.9152e-20	3.4488e-17	
OG0000523	3.32629e-19	1.13716e-14	3.62857e-13	7.86623e-13	
OG0000524	4.01594e-31	2.7685e-22	2.47986e-18	8.80341e-16	
OG0000525	3.5294e-28	5.61894e-20	2.04629e-16	2.90518e-14	
OG0000526	1.07717e-32	4.75803e-24	5.07938e-20	4.16659e-17	
OG0000527	6.32198e-28	2.81659e-20	5.45442e-17	6.50278e-15	
OG0000528	1.26081e-33	2.32434e-24	4.54638e-20	4.54839e-17	
OG0000529	3.81021e-40	1.97612e-29	3.51839e-24	5.18854e-20	
OG0000530	2.77445e-23	6.26486e-17	1.9599e-14	2.74503e-13	
OG0000531	2.94719e-25	1.47675e-18	9.69037e-16	3.63578e-14	
OG0000532	7.23813e-32	2.87751e-23	2.78195e-19	1.49703e-16	
OG0000533	5.6892e-27	9.37256e-20	1.05527e-16	1.07393e-14	
OG0000534	1.68393e-28	2.77981e-20	1.1059e-16	1.59673e-14	
OG0000545	1.88153e-69	4.49017e-49	5.47859e-38	3.62599e-28	
OG0000546	1.92639e-21	3.11164e-16	2.57612e-14	1.80209e-13	
OG0000547	7.62261e-26	8.95865e-19	9.3985e-16	4.71387e-14	
OG0000548	2.0312e-25	2.8098e-18	2.34677e-15	8.55388e-14	
OG0000549	2.38857e-18	4.79063e-14	1.34322e-12	2.53287e-12	
OG0000550	3.25404e-24	1.3321e-17	6.7241e-15	1.41846e-13	
OG0000551	3.58635e-27	3.31504e-19	7.57367e-16	5.62254e-14	
OG0000552	4.47134e-35	1.04743e-24	6.78642e-20	1.44618e-16	
OG0000553	7.3218e-19	1.80126e-14	4.49705e-13	1.06171e-12	
OG0000554	1.49852e-26	5.4873e-20	3.20603e-17	1.57334e-15	
OG0000555	1.1322e-23	6.62411e-17	3.21316e-14	5.60646e-13	
OG0000556	1.43527e-34	4.94798e-25	1.1475e-20	1.1581e-17	
OG0000557	2.59581e-107	4.54472e-77	1.40014e-59	4.08647e-43	
OG0000558	2.02892e-49	8.92984e-35	2.97851e-27	3.28876e-21	
OG0000559	2.97758e-74	1.66165e-55	4.95139e-45	3.19328e-35	
OG0000560	2.04357e-39	2.92421e-28	5.68572e-23	6.10831e-19	
OG0000561	8.54718e-34	8.03836e-25	1.62417e-20	1.9427e-17	
OG0000562	1.05188e-58	1.93023e-41	1.89701e-32	6.11078e-25	
OG0000563	6.29179e-27	1.45897e-19	2.01918e-16	1.54732e-14	
OG0000570	6.35567e-20	2.68356e-15	1.58795e-13	5.80896e-13	
OG0000571	4.25185e-30	1.15811e-21	6.84583e-18	2.07587e-15	
OG0000572	2.72105e-28	4.04528e-20	1.257e-16	1.47159e-14	
OG0000573	5.81201e-25	5.33179e-18	4.44967e-15	1.51156e-13	
OG0000574	5.5547e-21	1.33953e-15	9.14773e-14	4.58958e-13	
OG0000575	1.25379e-18	2.38089e-14	4.36659e-13	9.22713e-13	
OG0000576	8.14579e-19	6.14447e-15	1.18851e-13	3.61145e-13	
OG0000577	1.97321e-33	7.71503e-25	9.64594e-21	9.56057e-18	
OG0000578	2.70113e-18	7.21306e-14	2.04452e-12	4.22558e-12	
OG0000579	3.21025e-17	5.19613e-13	6.12916e-12	4.25559e-12	
OG0000580	1.30194e-19	1.04285e-14	6.62167e-13	3.39023e-12	
OG0000581	4.86822e-25	9.25442e-18	8.16319e-15	2.37973e-13	
OG0000582	2.83568e-41	2.50698e-31	2.61024e-26	4.34893e-22	
OG0000585	2.94742e-25	2.26216e-18	1.8557e-15	8.96519e-14	
OG0000586	1.21789e-24	9.2393e-18	5.49155e-15	1.53533e-13	
OG0000587	1.71046e-33	2.81879e-24	8.64374e-20	1.37164e-16	
OG0000588	1.46186e-38	7.53563e-28	1.04041e-22	6.0314e-19	
OG0000589	3.21012e-25	2.59887e-18	2.06514e-15	8.58143e-14	
OG0000590	3.94009e-20	4.50556e-15	3.20693e-13	1.448e-12	
OG0000591	1.8447e-27	2.81982e-20	4.69047e-17	5.76065e-15	
OG0000592	2.17486e-20	3.95429e-15	3.13207e-13	1.39286e-12	
OG0000593	2.27223e-13	4.74574e-11	9.44547e-11	2.37927e-11	
OG0000594	3.28404e-75	4.06127e-53	7.77772e-41	1.17839e-29	
OG0000595	1.40248e-17	8.0243e-14	1.1518e-12	1.74142e-12	
OG0000596	1.07898e-30	8.7274e-23	3.26358e-19	9.3703e-17	
OG0000597	2.05203e-23	3.2877e-17	9.36343e-15	1.66446e-13	
OG0000598	4.65011e-23	1.12762e-16	4.09616e-14	7.11602e-13	
