OG0000147	6.42518e-60	2.97688e-50	3.44061e-45	2.80334e-41	6.72092e-38	1.8458e-34	0	
OG0000153	3.83036e-85	2.67674e-63	1.09162e-52	2.66052e-45	2.53609e-39	7.179e-34	0	
OG0000154	4.62233e-48	1.20488e-39	2.05974e-35	2.37524e-32	1.02178e-29	3.75906e-27	0	
OG0000155	7.45583e-49	2.26286e-39	7.82777e-35	1.13978e-31	6.16544e-29	2.0338e-26	0	
OG0000156	1.3656e-45	3.10861e-38	1.99768e-34	1.07551e-31	2.85834e-29	5.77897e-27	0	
OG0000158	2.19967e-68	8.38517e-55	5.50138e-48	4.38092e-43	5.69245e-39	4.7968e-35	0	
OG0000159	2.85862e-70	4.25018e-55	1.57879e-47	4.1616e-42	1.41859e-37	2.85927e-33	0	
OG0000160	1.05104e-83	3.41228e-67	1.10632e-58	2.09162e-52	5.4368e-47	1.17774e-41	0	
OG0000161	3.68501e-52	2.26231e-39	2.47914e-33	3.33269e-29	6.03509e-26	4.49906e-23	0	
OG0000162	9.08023e-112	1.14835e-91	3.54008e-81	2.52711e-73	1.67109e-66	1.34774e-59	0	
OG0000163	5.95966e-78	1.61565e-63	2.53628e-56	3.75663e-51	1.03872e-46	2.22354e-42	0	
OG0000164	1.54622e-88	2.07317e-70	3.63692e-61	1.89316e-54	1.23441e-48	5.40236e-43	0	
OG0000165	3.77127e-48	3.85881e-39	8.31292e-35	9.38545e-32	3.56525e-29	9.73603e-27	0	
OG0000166	4.14011e-57	5.03677e-45	4.06167e-39	5.55046e-35	1.34001e-31	2.06567e-28	0	
OG0000167	1.20462e-45	7.95667e-35	9.48567e-30	2.72442e-26	1.4718e-23	3.73784e-21	0	
OG0000172	1.97915e-39	6.30013e-32	1.75671e-28	4.13803e-26	3.99422e-24	2.31396e-22	0	
OG0000173	7.43397e-64	3.08623e-52	2.30256e-46	4.2276e-42	1.79301e-38	7.49259e-35	0	
OG0000176	6.47277e-108	1.1587e-88	1.29469e-78	3.75753e-71	1.20496e-64	4.86252e-58	0	
OG0000177	4.49001e-58	4.57031e-47	1.30943e-41	1.02519e-37	2.06723e-34	2.5e-31	0	
OG0000179	3.92322e-50	4.36119e-41	1.77741e-36	3.60508e-33	2.57621e-30	1.3516e-27	0	
OG0000180	7.88158e-27	4.97649e-23	2.6313e-21	5.30373e-20	5.04274e-19	4.9924e-18	0	
OG0000181	3.51919e-64	2.71835e-52	3.56612e-46	1.30839e-41	9.99769e-38	6.01807e-34	0	
OG0000182	1.37339e-63	1.55893e-49	1.27404e-42	9.49664e-38	9.46919e-34	5.54026e-30	0	
OG0000183	2.24392e-79	2.62019e-65	5.19057e-58	1.5475e-52	1.08184e-47	6.8047e-43	0	
OG0000184	4.95927e-50	6.02966e-40	4.88569e-35	1.36357e-31	1.07914e-28	5.66973e-26	0	
OG0000189	4.70705e-75	3.94603e-61	5.84649e-54	1.28625e-48	4.6944e-44	1.35659e-39	0	
OG0000190	1.81223e-42	2.16911e-35	8.81372e-32	3.62694e-29	5.66464e-27	8.14433e-25	0	
OG0000191	7.75298e-95	4.96942e-76	1.63161e-66	1.86054e-59	1.9513e-53	1.50389e-47	0	
OG0000192	4.18506e-136	7.34866e-113	1.13331e-100	1.58989e-91	1.78975e-83	2.51486e-75	0	
OG0000193	2.44875e-38	2.57128e-31	6.05379e-28	1.95624e-25	2.16992e-23	1.55443e-21	0	
OG0000194	1.28597e-87	5.79734e-72	5.21427e-64	3.50458e-58	3.66847e-53	4.29199e-48	0	
OG0000197	1.55251e-47	4.30467e-38	1.30516e-33	1.68131e-30	7.17244e-28	1.94287e-25	0	
OG0000198	1.01058e-47	5.72058e-39	1.51406e-34	2.43285e-31	1.26605e-28	5.65039e-26	0	
OG0000199	2.19241e-60	2.62299e-47	6.04073e-41	1.76589e-36	8.24378e-33	2.25796e-29	0	
OG0000200	5.86873e-60	3.60097e-45	4.39846e-38	3.31186e-33	2.6246e-29	8.28386e-26	0	
OG0000202	5.91873e-106	4.70096e-85	2.10996e-74	1.21538e-66	5.25144e-60	1.53211e-53	0	
OG0000203	1.45992e-42	2.11682e-35	7.11573e-32	2.81548e-29	4.48958e-27	6.20221e-25	0	
OG0000207	1.55213e-50	7.24508e-41	4.23925e-36	1.01376e-32	6.54894e-30	3.02343e-27	0	
OG0000209	2.0132e-52	2.96315e-42	3.15472e-37	1.00046e-33	9.18595e-31	5.49214e-28	0	
OG0000210	8.39472e-191	3.33914e-162	8.45505e-147	6.02226e-135	3.14194e-124	4.9963e-113	0	
OG0000211	1.21362e-61	1.49132e-48	4.35802e-42	1.68679e-37	1.06197e-33	4.0901e-30	0	
OG0000214	5.3619e-73	8.95968e-57	8.34079e-49	3.52778e-43	1.51762e-38	3.18435e-34	0	
OG0000215	5.78375e-49	5.00657e-39	3.82232e-34	1.06452e-30	7.24834e-28	3.5422e-25	0	
OG0000216	7.95097e-83	9.08655e-63	5.92172e-53	4.70783e-46	2.14782e-40	3.87465e-35	0	
OG0000217	1.24536e-71	4.50612e-54	1.77191e-45	1.96393e-39	1.76835e-34	6.85332e-30	0	
OG0000219	6.2606e-42	1.34568e-34	6.03516e-31	2.49374e-28	5.0442e-26	7.34642e-24	0	
OG0000220	5.00677e-61	1.70113e-49	1.21922e-43	2.45187e-39	1.01398e-35	2.88645e-32	0	
OG0000221	1.11822e-69	1.67962e-56	7.07719e-50	5.64312e-45	9.10237e-41	1.16e-36	0	
OG0000225	1.35208e-28	6.00263e-24	9.81364e-22	3.1712e-20	6.31075e-19	8.49774e-18	0	
OG0000228	1.70098e-60	1.12246e-47	2.26754e-41	6.3194e-37	2.96381e-33	7.31571e-30	0	
OG0000229	5.17682e-70	2.11432e-56	1.90599e-49	2.44674e-44	5.8224e-40	9.18065e-36	0	
OG0000232	4.04131e-60	7.29708e-47	2.467e-40	9.94145e-36	6.06664e-32	2.21642e-28	0	
OG0000236	1.67825e-130	3.69231e-108	2.37579e-96	2.00746e-87	1.68547e-79	2.21878e-71	0	
OG0000237	1.3089e-45	9.58895e-38	9.60043e-34	7.528e-31	2.36722e-28	6.11337e-26	0	
OG0000238	2.66688e-173	6.67761e-147	7.64785e-133	4.20172e-122	1.95543e-112	2.37425e-102	0	
OG0000239	8.49214e-35	9.15339e-29	9.92722e-26	1.11884e-23	4.73576e-22	1.49349e-20	0	
OG0000240	2.55978e-56	2.1274e-43	4.43331e-37	1.16969e-32	4.55312e-29	8.6259e-26	0	
OG0000244	3.0643e-87	4.42314e-71	7.18848e-63	7.16711e-57	9.87768e-52	1.53645e-46	0	
OG0000249	2.46712e-33	5.38315e-28	2.57234e-25	1.97444e-23	6.87765e-22	2.32664e-20	0	
OG0000250	1.11656e-31	8.63372e-27	2.45085e-24	1.24912e-22	3.82137e-21	9.02594e-20	0	
OG0000251	1.73232e-68	1.09071e-56	1.38127e-50	4.68856e-46	4.90324e-42	5.20854e-38	0	
OG0000252	2.45228e-44	4.66259e-37	2.81229e-33	1.78534e-30	4.45958e-28	9.19425e-26	0	
OG0000253	4.09461e-93	2.36543e-74	7.09632e-65	5.35049e-58	3.77891e-52	1.86878e-46	0	
OG0000254	2.00044e-138	8.26595e-116	8.22569e-104	1.05124e-94	1.35659e-86	2.80541e-78	0	
OG0000255	2.15062e-61	1.36748e-48	3.11532e-42	1.09668e-37	6.98627e-34	2.91204e-30	0	
OG0000261	4.10922e-46	3.72225e-37	9.13076e-33	1.12281e-29	4.07055e-27	1.11689e-24	0	
OG0000262	1.12192e-55	3.78544e-46	3.02704e-41	1.50367e-37	2.30499e-34	3.54951e-31	0	
OG0000263	1.00111e-76	2.64627e-62	5.47939e-55	1.20508e-49	4.25765e-45	1.04802e-40	0	
OG0000266	7.43525e-56	3.1515e-44	1.70794e-38	1.97633e-34	4.6142e-31	6.85951e-28	0	
OG0000267	8.34245e-39	5.76574e-32	1.5997e-28	4.8587e-26	5.88278e-24	5.52084e-22	0	
OG0000268	1.46698e-67	6.93024e-54	6.49137e-47	8.01617e-42	1.77304e-37	2.9585e-33	0	
OG0000269	2.27847e-60	5.51174e-46	6.17601e-39	5.28156e-34	5.92132e-30	2.84627e-26	0	
OG0000270	1.19181e-77	2.5227e-63	7.38254e-56	2.68708e-50	1.89149e-45	1.29149e-40	0	
OG0000271	6.39809e-50	2.37038e-40	1.43095e-35	4.33038e-32	3.6119e-29	2.16122e-26	0	
OG0000275	1.09065e-47	2.43869e-37	2.7141e-32	1.05012e-28	7.93277e-26	2.97379e-23	0	
OG0000276	1.54712e-39	2.38073e-32	5.952e-29	1.33585e-26	1.11472e-24	1.00814e-22	0	
OG0000277	3.80757e-74	1.10327e-60	1.13631e-53	1.52094e-48	3.78397e-44	9.95022e-40	0	
OG0000278	1.56915e-36	1.05243e-28	4.66958e-25	1.3786e-22	1.29547e-20	7.01374e-19	0	
OG0000279	3.28943e-84	7.54874e-68	1.50043e-59	1.71456e-53	2.62595e-48	3.13665e-43	0	
OG0000280	6.07382e-57	5.39706e-46	1.72173e-40	1.56368e-36	3.32519e-33	5.06774e-30	0	
OG0000281	6.88906e-87	2.54972e-72	8.95776e-65	4.49206e-59	4.11044e-54	3.90097e-49	0	
OG0000285	3.24478e-24	9.15907e-21	4.78846e-19	6.88054e-18	5.15956e-17	3.49954e-16	0	
OG0000286	5.33552e-54	5.61696e-44	6.92269e-39	3.57799e-35	5.29791e-32	6.47711e-29	0	
OG0000291	2.23919e-34	4.11842e-27	1.02071e-23	1.94431e-21	1.15167e-19	3.91572e-18	0	
OG0000292	4.63743e-58	9.62264e-48	2.06323e-42	1.83778e-38	5.72923e-35	1.74531e-31	0	
OG0000293	3.20038e-69	6.48844e-56	3.83557e-49	3.44845e-44	5.27028e-40	6.49371e-36	0	
OG0000294	2.65952e-84	1.08664e-62	5.58692e-52	1.99345e-44	3.30537e-38	2.14863e-32	0	
OG0000295	2.73298e-53	4.34403e-42	1.15376e-36	7.01753e-33	8.46856e-30	5.88569e-27	0	
OG0000297	3.32115e-35	7.92061e-30	3.40632e-27	3.33744e-25	1.48261e-23	5.40222e-22	0	
OG0000298	2.20209e-25	9.51318e-20	2.61626e-17	8.38821e-16	9.45915e-15	5.62562e-14	0	
OG0000299	8.58387e-50	7.85082e-42	1.35067e-37	1.59453e-34	6.82467e-32	3.83979e-29	0	
OG0000300	8.50739e-29	3.62127e-24	4.82655e-22	1.27108e-20	1.64217e-19	2.20861e-18	0	
OG0000301	8.24532e-110	9.36837e-92	4.5384e-82	1.2225e-74	6.09752e-68	5.54733e-61	0	
OG0000302	4.00412e-63	7.47068e-49	8.12041e-42	7.84729e-37	1.0299e-32	7.27259e-29	0	
OG0000303	4.84151e-40	3.29256e-33	9.80497e-30	3.82314e-27	5.01018e-25	4.66787e-23	0	
OG0000304	1.78404e-69	4.36816e-56	2.4192e-49	1.85735e-44	2.6025e-40	2.73174e-36	0	
OG0000305	3.50998e-62	3.63292e-48	2.89622e-41	2.18589e-36	2.28578e-32	1.28774e-28	0	
OG0000310	2.91749e-52	4.83509e-44	1.27675e-39	3.09076e-36	3.32264e-33	4.04041e-30	0	
OG0000311	2.94659e-122	1.45435e-99	1.16353e-87	9.91865e-79	7.04634e-71	5.88308e-63	0	
OG0000312	5.53806e-71	1.05414e-58	2.79237e-52	2.27713e-47	4.51519e-43	9.28402e-39	0	
OG0000318	1.57785e-48	1.08166e-39	2.82847e-35	4.31403e-32	2.11536e-29	8.36108e-27	0	
OG0000319	1.3659e-67	1.41174e-54	5.88338e-48	3.96204e-43	5.24468e-39	5.50117e-35	0	
OG0000320	1.1605e-43	8.47694e-36	7.43529e-32	5.16896e-29	1.27294e-26	2.42945e-24	0	
OG0000321	2.42313e-57	2.94638e-45	2.62197e-39	4.29137e-35	1.32242e-31	2.53973e-28	0	
OG0000323	4.70554e-37	1.96333e-30	3.73872e-27	8.19246e-25	7.18761e-23	4.65521e-21	0	
OG0000324	2.85563e-115	3.43938e-95	1.03357e-84	7.11608e-77	5.40313e-70	4.74637e-63	0	
OG0000325	3.24353e-85	2.04109e-68	7.66355e-60	1.20092e-53	2.18607e-48	3.28764e-43	0	
OG0000326	1.30589e-46	5.9213e-38	1.3133e-33	1.76527e-30	7.49689e-28	2.40254e-25	0	
OG0000328	1.76461e-40	7.54979e-33	4.65258e-29	2.33014e-26	4.07848e-24	5.25022e-22	0	
OG0000329	7.62781e-68	1.78859e-55	4.13198e-49	1.52982e-44	1.29726e-40	1.00533e-36	0	
OG0000330	4.46207e-48	9.91389e-40	1.43211e-35	1.41039e-32	4.65679e-30	1.19268e-27	0	
OG0000331	5.65732e-30	1.05613e-23	7.89595e-21	6.12813e-19	1.66141e-17	2.6196e-16	0	
OG0000332	1.4899e-28	2.34451e-23	6.22719e-21	2.67107e-19	5.03795e-18	6.43361e-17	0	
OG0000333	2.33973e-32	1.90073e-26	1.14933e-23	8.99579e-22	2.83632e-20	8.05758e-19	0	
OG0000334	5.87215e-42	2.39478e-33	3.34519e-29	2.52313e-26	5.44624e-24	7.54202e-22	0	
OG0000335	5.21817e-69	2.44688e-56	9.48871e-50	7.54086e-45	1.37669e-40	2.35571e-36	0	
OG0000336	8.69887e-52	6.9205e-42	6.33116e-37	2.34515e-33	2.40324e-30	1.89816e-27	0	
OG0000337	1.16673e-44	9.41087e-35	5.23836e-30	9.62942e-27	3.90197e-24	9.51845e-22	0	
OG0000342	5.13384e-46	8.33225e-37	3.0852e-32	5.3907e-29	2.95597e-26	9.62683e-24	0	
OG0000343	1.16442e-47	5.30568e-39	1.00806e-34	1.36874e-31	6.10317e-29	2.0766e-26	0	
OG0000344	1.60398e-115	1.40113e-93	4.55653e-82	2.03747e-73	8.58875e-66	4.56071e-58	0	
OG0000348	1.46802e-39	3.86664e-33	7.20169e-30	1.90745e-27	2.26722e-25	2.31297e-23	0	
OG0000349	3.05682e-41	5.44305e-32	1.36594e-27	1.36513e-24	3.26618e-22	4.40232e-20	0	
OG0000356	1.16984e-36	5.93829e-29	2.73571e-25	8.78754e-23	9.04456e-21	6.23235e-19	0	
OG0000357	7.26457e-41	4.95924e-34	1.89934e-30	7.51069e-28	1.08679e-25	1.72535e-23	0	
OG0000358	3.95463e-29	1.85688e-24	5.249e-22	2.47093e-20	5.75588e-19	1.20619e-17	0	
OG0000359	4.26706e-55	1.30087e-45	9.76731e-41	3.27154e-37	3.28729e-34	2.88635e-31	0	
OG0000360	8.15996e-52	1.16888e-40	2.69453e-35	1.36012e-31	1.2804e-28	6.26176e-26	0	
OG0000361	4.41559e-91	4.58017e-75	1.05231e-66	1.90218e-60	5.94118e-55	2.08133e-49	0	
OG0000362	7.40354e-28	1.85929e-22	5.66039e-20	2.50381e-18	4.56473e-17	5.31278e-16	0	
OG0000363	9.48498e-88	1.94935e-72	2.30446e-64	2.82823e-58	6.86335e-53	2.03295e-47	0	
OG0000364	7.67001e-47	2.72249e-37	1.26636e-32	2.46666e-29	1.27046e-26	4.3679e-24	0	
OG0000369	8.74602e-31	4.64413e-25	2.23446e-22	1.46712e-20	3.98943e-19	7.35169e-18	0	
OG0000370	1.4768e-46	6.81251e-38	1.52949e-33	1.89172e-30	7.08575e-28	1.99984e-25	0	
OG0000371	3.35426e-75	4.48414e-62	2.71954e-55	3.22275e-50	9.78345e-46	3.08319e-41	0	
OG0000372	4.18939e-60	2.23409e-49	8.70428e-44	1.31675e-39	6.00268e-36	2.73676e-32	0	
OG0000376	7.33536e-21	1.07506e-17	2.11921e-16	1.25664e-15	4.47399e-15	1.45956e-14	0	
OG0000377	2.23226e-39	1.14463e-32	2.63251e-29	7.22514e-27	8.44016e-25	8.16685e-23	0	
OG0000378	6.21275e-47	2.52048e-36	2.93454e-31	8.75375e-28	5.16153e-25	1.56861e-22	0	
OG0000379	2.05119e-31	1.08441e-26	2.49561e-24	1.34618e-22	4.80729e-21	1.4178e-19	0	
OG0000380	3.10434e-49	8.19216e-39	9.58964e-34	3.33286e-30	2.55126e-27	1.16176e-24	0	
OG0000381	7.15305e-45	1.64915e-37	8.83735e-34	4.15057e-31	7.29343e-29	1.49727e-26	0	
OG0000382	5.2067e-33	1.90956e-27	1.01479e-24	8.63417e-23	3.36582e-21	1.07882e-19	0	
OG0000383	1.38397e-36	3.31707e-30	6.36149e-27	1.55195e-24	1.55814e-22	1.17455e-20	0	
OG0000384	1.49379e-36	9.76103e-31	8.44275e-28	1.16761e-25	7.65409e-24	4.75826e-22	0	
OG0000385	3.50366e-142	2.03707e-120	8.40457e-109	6.28398e-100	5.86966e-92	1.10576e-83	0	
OG0000393	2.36539e-95	1.55525e-78	2.45446e-69	2.47143e-62	4.05644e-56	8.11855e-50	0	
OG0000395	1.91676e-42	2.32679e-34	2.27971e-30	1.55866e-27	3.52363e-25	5.88647e-23	0	
OG0000396	2.71976e-31	7.31318e-26	2.78441e-23	1.72381e-21	6.06632e-20	1.68594e-18	0	
OG0000397	7.56599e-34	2.9145e-28	1.56314e-25	1.24989e-23	4.50729e-22	1.27289e-20	0	
OG0000398	2.42742e-65	5.04367e-54	2.77962e-48	4.78934e-44	1.94714e-40	6.69825e-37	0	
OG0000399	1.59694e-32	3.82064e-27	1.8518e-24	1.57591e-22	6.53843e-21	2.20362e-19	0	
OG0000400	8.11141e-32	4.75884e-27	9.69067e-25	4.5123e-23	1.21263e-21	3.02036e-20	0	
OG0000401	8.71063e-48	2.06428e-37	2.32645e-32	7.94754e-29	5.94834e-26	2.53736e-23	0	
OG0000402	1.8232e-38	9.78313e-32	2.39041e-28	6.69188e-26	7.71078e-24	7.11983e-22	0	
OG0000403	1.25864e-32	3.26512e-26	3.31383e-23	3.55617e-21	1.39885e-19	3.54155e-18	0	
OG0000406	7.47324e-59	6.99163e-48	2.51984e-42	2.94511e-38	9.4409e-35	2.76838e-31	0	
OG0000407	3.98469e-31	3.04751e-26	8.93904e-24	5.17113e-22	1.60884e-20	4.31883e-19	0	
OG0000408	3.64301e-38	5.22684e-31	2.05372e-27	7.02225e-25	7.9494e-23	6.29817e-21	0	
OG0000409	8.80099e-43	1.11842e-35	5.45536e-32	3.08832e-29	7.71757e-27	1.80889e-24	0	
OG0000410	1.33959e-31	3.92781e-26	1.56448e-23	9.96196e-22	2.90091e-20	6.31701e-19	0	
OG0000411	8.07223e-32	2.6532e-26	1.62095e-23	1.43909e-21	5.52477e-20	1.53015e-18	0	
OG0000412	3.5515e-79	7.91026e-60	3.75085e-50	3.29831e-43	2.18053e-37	7.65333e-32	0	
OG0000413	1.71904e-26	2.25782e-21	4.98651e-19	1.73545e-17	2.54746e-16	2.38213e-15	0	
OG0000414	1.87245e-42	6.63661e-35	4.24047e-31	2.48007e-28	5.61643e-26	1.06508e-23	0	
OG0000415	1.5858e-33	2.99237e-27	3.11459e-24	4.5023e-22	2.98854e-20	1.27629e-18	0	
OG0000416	9.36713e-23	2.15584e-19	7.34887e-18	7.7177e-17	4.84271e-16	2.88353e-15	0	
OG0000417	5.08515e-44	2.41713e-36	1.85931e-32	1.1702e-29	2.7006e-27	5.90378e-25	0	
OG0000418	3.90155e-46	9.53222e-38	1.21089e-33	9.77112e-31	2.57522e-28	5.16617e-26	0	
OG0000419	3.38472e-50	4.19707e-41	1.92148e-36	4.57769e-33	3.37656e-30	2.05667e-27	0	
OG0000420	9.27355e-48	8.38149e-38	6.60772e-33	1.85126e-29	1.23788e-26	5.11266e-24	0	
OG0000421	2.70967e-23	4.14818e-19	3.06998e-17	4.82312e-16	3.79531e-15	2.37596e-14	0	
OG0000422	4.17897e-48	3.2488e-38	2.35084e-33	6.3918e-30	4.36953e-27	1.97356e-24	0	
