OG0000177	8.14833e-67	3.27109e-48	9.80867e-40	5.21842e-34	7.17618e-29	
OG0000179	5.58614e-55	7.73773e-38	5.00199e-30	6.73191e-25	1.37943e-20	
OG0000180	1.61267e-31	2.74114e-24	2.09868e-21	1.14561e-19	2.98648e-18	
OG0000181	5.75287e-66	6.1995e-46	2.52131e-36	1.36382e-29	2.17437e-23	
OG0000182	4.4646e-74	8.74242e-49	3.84391e-37	2.31816e-29	7.9179e-23	
OG0000183	1.24575e-86	3.58399e-63	1.01856e-51	5.35671e-43	2.40776e-34	
OG0000184	6.63601e-57	1.42652e-38	3.63883e-30	1.58204e-24	6.49376e-20	
OG0000189	3.15201e-86	3.28082e-62	1.6916e-50	5.04555e-42	1.02393e-33	
OG0000190	1.96749e-40	2.39652e-28	2.72105e-23	2.83488e-20	6.0103e-18	
OG0000191	7.46692e-105	3.09599e-71	6.24112e-55	3.92817e-43	4.53809e-32	
OG0000192	2.99732e-144	1.9705e-101	2.07238e-79	1.00032e-62	3.88189e-46	
OG0000193	1.65302e-37	3.47671e-26	2.42477e-21	1.35244e-18	1.08443e-16	
OG0000194	1.10666e-102	3.72507e-74	2.51499e-60	3.11865e-50	2.08849e-40	
OG0000197	1.9624e-56	1.36737e-38	7.5917e-31	9.72249e-26	1.13165e-21	
OG0000198	7.98758e-46	4.60646e-31	1.35457e-24	1.74807e-20	1.75832e-17	
OG0000199	2.43052e-71	2.40433e-47	2.44476e-36	5.88553e-29	8.46467e-23	
OG0000200	2.73413e-79	1.01014e-51	5.4373e-39	1.92324e-30	2.71074e-23	
OG0000202	1.14848e-112	4.02105e-76	1.95008e-58	6.75785e-46	2.64568e-34	
OG0000203	3.09182e-47	1.39119e-33	1.42065e-27	1.27231e-23	2.5645e-20	
OG0000207	3.28786e-59	2.70754e-41	5.20384e-33	2.4339e-27	1.80257e-22	
OG0000209	1.08155e-65	1.02484e-47	2.23524e-39	9.46185e-34	1.06853e-28	
OG0000210	2.57759e-194	1.03083e-142	7.67351e-115	2.03046e-92	3.55433e-68	
OG0000211	1.79223e-70	7.25638e-47	6.52736e-36	1.84378e-28	4.80385e-22	
OG0000214	2.01892e-89	2.99598e-59	4.69277e-45	2.61926e-35	8.23003e-27	
OG0000215	6.63051e-60	2.279e-42	4.22984e-34	2.24941e-28	2.07189e-23	
OG0000216	2.46807e-109	3.16941e-72	1.29915e-54	2.7455e-42	3.3573e-31	
OG0000217	1.62392e-93	5.57325e-61	1.6283e-45	9.76696e-35	2.3492e-25	
OG0000219	8.7348e-43	5.01881e-30	1.33156e-24	5.49764e-21	3.49472e-18	
OG0000220	2.58101e-67	9.99911e-47	5.16495e-37	2.67295e-30	2.28506e-24	
OG0000221	1.98694e-74	3.41479e-51	3.96479e-40	2.54229e-32	3.276e-25	
OG0000225	5.56525e-29	6.12389e-21	5.30948e-18	1.96938e-16	1.40827e-15	
OG0000228	1.6932e-69	5.71467e-47	1.92793e-36	2.68261e-29	3.60584e-23	
OG0000229	3.80016e-72	3.09907e-48	7.9659e-37	4.70936e-29	2.80656e-22	
OG0000232	5.26893e-72	2.54767e-47	1.48659e-35	1.5832e-27	7.41547e-21	
OG0000236	6.69014e-136	1.09779e-95	1.03115e-74	1.59712e-58	4.26454e-42	
OG0000237	9.54867e-46	1.1211e-31	1.40657e-25	1.65066e-21	1.84468e-18	
OG0000238	1.08383e-174	7.42e-128	2.68639e-103	8.77832e-84	1.42632e-62	
OG0000239	6.82736e-36	6.00967e-25	1.76617e-20	6.13438e-18	3.78112e-16	
OG0000240	1.02392e-73	5.04644e-49	4.49199e-37	7.38264e-29	6.1419e-22	
OG0000244	1.39249e-92	1.17026e-63	9.81394e-50	8.66416e-40	1.61911e-30	
OG0000249	1.96246e-35	6.09351e-25	1.59014e-20	5.13887e-18	1.93298e-16	
OG0000250	9.62244e-32	5.55874e-23	1.94024e-19	2.29387e-17	5.67861e-16	
OG0000251	4.57482e-72	1.68681e-50	5.0711e-40	1.52364e-32	1.03696e-25	
OG0000252	1.16145e-43	4.7498e-31	2.02195e-25	8.09398e-22	9.42687e-19	
OG0000253	5.64758e-106	9.99776e-72	5.22757e-55	5.61274e-43	9.36902e-32	
OG0000254	2.90341e-140	1.91619e-100	8.0285e-80	7.38417e-64	2.09663e-47	
OG0000255	3.45382e-73	7.33293e-49	1.70965e-37	1.04238e-29	5.37173e-23	
OG0000261	1.00658e-53	2.04432e-37	5.6092e-30	4.77521e-25	5.1478e-21	
OG0000262	6.59992e-62	4.19635e-43	3.13701e-34	2.90065e-28	3.89933e-23	
OG0000263	6.07952e-83	1.90323e-58	1.80193e-46	6.36503e-38	5.89953e-30	
OG0000266	8.34535e-69	3.62562e-46	1.35279e-35	2.50715e-28	4.01778e-22	
OG0000267	1.71286e-40	3.5804e-28	1.97833e-22	9.92983e-19	4.84547e-16	
OG0000268	5.05351e-79	4.5567e-55	2.86247e-43	7.30479e-35	3.87896e-27	
OG0000269	4.51812e-77	4.56918e-51	8.05677e-39	2.37922e-30	4.05029e-23	
OG0000270	5.00295e-95	1.11022e-68	2.7423e-55	4.20039e-45	8.72513e-35	
OG0000271	1.39806e-61	1.15326e-43	6.00506e-35	9.46873e-29	4.46155e-23	
OG0000275	7.29294e-61	2.22462e-42	1.11954e-33	8.665e-28	7.95416e-23	
OG0000276	1.93365e-45	2.31587e-32	1.68612e-26	1.4394e-22	2.68788e-19	
OG0000277	1.35733e-78	1.83639e-54	7.79399e-43	1.43705e-34	7.40848e-27	
OG0000278	2.60117e-44	1.00275e-29	2.44099e-23	2.83625e-19	2.95313e-16	
OG0000279	9.45757e-105	1.63327e-74	1.66152e-59	2.43791e-48	1.69565e-37	
OG0000280	9.98062e-67	4.50539e-47	8.9097e-38	2.96066e-31	2.53959e-25	
OG0000281	2.21698e-86	4.06169e-61	2.57812e-48	6.1945e-39	1.05509e-29	
OG0000285	1.01134e-25	1.1644e-19	2.57863e-17	4.99702e-16	2.58195e-15	
OG0000286	1.95114e-56	4.09371e-39	8.72176e-31	6.47573e-25	8.84001e-20	
OG0000291	1.19608e-42	3.76207e-29	2.68576e-23	1.0804e-19	4.69702e-17	
OG0000292	3.0347e-61	6.00614e-43	2.99238e-34	4.13727e-28	2.26742e-22	
OG0000293	1.86278e-85	3.14532e-62	7.52509e-51	1.83363e-42	2.79424e-34	
OG0000294	6.45196e-116	2.75443e-75	1.62581e-55	2.73553e-41	5.08305e-28	
OG0000295	2.09021e-67	2.49724e-46	2.11971e-36	1.70233e-29	2.4442e-23	
OG0000297	2.70215e-37	2.96659e-27	9.51441e-23	9.77458e-20	2.18751e-17	
OG0000298	9.52206e-35	1.40933e-23	7.02164e-19	3.50389e-16	1.38668e-14	
OG0000299	3.89114e-47	4.61655e-33	1.55848e-26	3.71138e-22	1.68353e-18	
OG0000300	7.1888e-35	5.65865e-26	3.99608e-22	1.09474e-19	1.01151e-17	
OG0000301	3.17321e-106	9.24425e-75	1.25868e-58	2.24134e-46	3.57764e-34	
OG0000302	2.53616e-78	5.22808e-52	1.67287e-39	8.07592e-31	2.84281e-23	
OG0000303	4.28728e-46	2.95187e-33	1.17702e-27	3.76275e-24	2.43827e-21	
OG0000304	7.58352e-77	9.2291e-53	2.37597e-41	1.94921e-33	2.30544e-26	
OG0000305	1.2499e-76	1.30457e-50	3.33272e-38	1.26396e-29	2.77269e-22	
OG0000310	1.53385e-46	8.5994e-33	1.74174e-26	2.77751e-22	8.1372e-19	
OG0000311	2.24443e-126	7.97728e-87	5.26776e-67	3.60313e-52	1.45248e-37	
OG0000312	3.75263e-75	1.66447e-53	8.07666e-43	5.69758e-35	1.71301e-27	
OG0000318	9.48493e-53	2.84456e-36	1.60849e-28	3.45508e-23	9.71599e-19	
OG0000319	4.84476e-74	3.0597e-50	1.01717e-38	1.49341e-30	3.11371e-23	
OG0000320	1.9397e-45	7.02294e-32	5.59943e-26	2.75661e-22	2.42114e-19	
OG0000321	6.94426e-69	9.26653e-47	1.9461e-36	2.1414e-29	2.91525e-23	
OG0000323	8.69965e-39	1.32333e-26	2.29374e-21	3.00183e-18	3.18831e-16	
OG0000324	1.8793e-120	1.1259e-84	1.08988e-66	3.1159e-53	6.36979e-40	
OG0000325	1.36675e-105	1.91643e-75	1.12257e-60	7.94354e-50	4.26279e-39	
OG0000326	2.85785e-53	3.66656e-36	3.523e-28	8.29905e-23	2.14374e-18	
OG0000328	2.53461e-45	2.33608e-31	6.61778e-25	1.30396e-20	3.40355e-17	
OG0000329	2.90445e-72	7.43551e-51	1.40255e-40	2.51348e-33	1.13868e-26	
OG0000330	1.63306e-57	2.54563e-42	2.15112e-35	9.14184e-31	1.17613e-26	
OG0000331	9.86987e-36	6.65533e-24	6.81774e-19	5.77599e-16	3.59192e-14	
OG0000332	1.56679e-31	3.73156e-22	3.10527e-18	5.04379e-16	8.62589e-15	
OG0000333	6.2594e-40	1.819e-28	1.44109e-23	1.28845e-20	1.79929e-18	
OG0000334	3.30421e-50	5.57095e-34	1.67013e-26	1.45876e-21	1.20425e-17	
OG0000335	4.50918e-83	1.55241e-60	4.34219e-49	2.3128e-40	1.48425e-31	
OG0000336	6.84294e-62	9.61798e-42	2.95986e-32	7.81645e-26	1.63157e-20	
OG0000337	3.721e-57	9.55468e-39	2.7766e-30	1.28337e-24	6.12797e-20	
OG0000342	2.05004e-51	1.72047e-35	4.14505e-28	2.62279e-23	2.8714e-19	
OG0000343	1.25301e-54	3.61539e-39	8.98022e-32	1.07461e-26	3.21111e-22	
OG0000344	1.71107e-117	3.46793e-79	4.33867e-60	6.36649e-46	4.09876e-32	
OG0000348	7.39754e-40	2.18458e-28	2.4609e-23	3.91782e-20	1.31224e-17	
OG0000349	1.75746e-52	3.9712e-35	3.5236e-27	6.21952e-22	9.3693e-18	
OG0000356	3.81248e-45	7.22625e-31	1.82451e-24	2.70051e-20	5.07095e-17	
OG0000357	4.86552e-44	3.3838e-31	3.90716e-25	3.85076e-21	7.84107e-18	
OG0000358	5.34114e-33	6.89316e-23	1.31189e-18	3.10199e-16	1.09199e-14	
OG0000359	5.83596e-58	2.53992e-41	3.18514e-33	2.28851e-27	4.11695e-22	
OG0000360	8.16831e-64	4.16674e-43	1.37367e-33	3.47981e-27	1.01792e-21	
OG0000361	5.55525e-95	1.55501e-66	3.08804e-52	1.57155e-41	5.02268e-31	
OG0000362	2.38228e-33	4.21337e-23	1.08814e-18	5.06332e-16	2.69329e-14	
OG0000363	1.22508e-95	1.28684e-67	4.7575e-53	5.96651e-42	7.3452e-31	
OG0000364	7.42136e-53	1.78686e-35	1.41536e-27	1.89032e-22	1.86567e-18	
OG0000369	1.11325e-33	5.46476e-23	1.71085e-18	6.67688e-16	2.12552e-14	
OG0000370	7.57965e-54	1.28262e-38	1.02156e-31	4.35813e-27	5.55347e-23	
OG0000371	3.44325e-92	3.63153e-69	1.3474e-57	8.17435e-49	1.13041e-39	
OG0000372	2.9505e-58	7.13596e-40	2.8436e-31	1.98342e-25	2.02632e-20	
OG0000376	1.26861e-25	2.83283e-19	7.21498e-17	1.39933e-15	7.48284e-15	
OG0000377	1.11342e-39	6.73739e-28	7.80878e-23	1.10338e-19	3.62635e-17	
OG0000378	1.28258e-60	2.42643e-40	4.49962e-31	5.20674e-25	3.31634e-20	
OG0000379	2.39515e-30	8.30548e-22	1.96437e-18	2.58407e-16	5.403e-15	
OG0000380	3.18076e-64	5.85995e-45	6.62028e-36	1.38853e-29	7.43527e-24	
OG0000381	1.59879e-43	2.53707e-30	2.11913e-24	1.2798e-20	1.52346e-17	
OG0000382	2.6466e-35	3.56845e-25	8.08903e-21	3.75087e-18	3.5282e-16	
OG0000383	4.1318e-36	3.77148e-25	2.99904e-20	3.60049e-17	4.82597e-15	
OG0000384	8.8445e-37	1.76553e-26	6.7504e-22	6.38735e-19	1.29473e-16	
OG0000385	2.8811e-143	9.62185e-105	1.87953e-84	2.63052e-68	8.71917e-51	
OG0000393	9.84067e-111	8.57642e-82	1.11028e-66	6.55471e-55	1.30223e-42	
OG0000395	1.69266e-51	4.63789e-34	5.19753e-26	1.07784e-20	1.55535e-16	
OG0000396	1.7365e-33	1.07018e-23	8.96089e-20	2.58863e-17	1.16945e-15	
OG0000397	1.23642e-38	4.08261e-28	2.20238e-23	3.32581e-20	1.7877e-17	
OG0000398	3.8168e-74	5.67032e-54	8.29081e-44	1.9974e-36	2.31081e-29	
OG0000399	4.13803e-30	4.45475e-21	2.39005e-17	2.95258e-15	4.14117e-14	
OG0000400	3.03157e-28	1.87473e-19	6.14094e-16	4.50859e-14	3.08642e-13	
OG0000401	4.86528e-63	1.46289e-43	3.23374e-34	7.94222e-28	2.23667e-22	
OG0000402	9.55922e-39	3.33108e-27	4.91545e-22	1.07533e-18	3.7057e-16	
OG0000403	2.69152e-41	3.22851e-29	7.47169e-24	1.94401e-20	8.10609e-18	
OG0000406	6.87296e-60	6.96026e-41	6.41339e-32	6.75377e-26	5.71129e-21	
OG0000407	6.79636e-31	2.07566e-22	8.49075e-19	1.33846e-16	4.02136e-15	
OG0000408	6.28535e-40	1.2337e-27	2.03661e-22	5.21869e-19	1.29292e-16	
OG0000409	2.68173e-40	3.14964e-28	9.01684e-23	3.67693e-19	2.58623e-16	
OG0000410	1.82171e-35	2.95296e-25	7.57327e-21	4.02164e-18	3.82503e-16	
OG0000411	4.61208e-34	8.33426e-24	2.19583e-19	1.08925e-16	6.75464e-15	
OG0000412	3.16127e-131	2.0644e-94	2.57471e-75	2.11759e-60	1.22075e-44	
OG0000413	6.90552e-32	2.27991e-22	2.5053e-18	7.1585e-16	3.15952e-14	
OG0000414	1.32889e-43	2.26413e-30	2.44733e-24	2.352e-20	3.49085e-17	
OG0000415	7.28515e-37	3.19765e-25	3.61185e-20	3.84919e-17	3.69678e-15	
OG0000416	9.65325e-25	3.48068e-18	9.20837e-16	1.32205e-14	4.98138e-14	
OG0000417	1.01662e-43	8.30609e-31	6.80743e-25	5.78605e-21	8.65988e-18	
OG0000418	8.8654e-50	2.88972e-34	2.97061e-27	1.17109e-22	6.05028e-19	
OG0000419	2.19247e-54	6.90771e-38	6.21791e-30	2.40525e-24	1.969e-19	
OG0000420	6.52395e-54	6.78282e-36	1.36002e-27	4.39062e-22	1.11473e-17	
OG0000421	1.0353e-27	3.38457e-19	9.37169e-16	5.99061e-14	3.58583e-13	
OG0000422	3.69912e-56	5.89682e-38	2.15789e-29	1.6096e-23	1.45243e-18	
OG0000428	2.45583e-32	7.19547e-24	2.51046e-20	2.70079e-18	8.31065e-17	
OG0000429	4.33e-59	1.55984e-41	2.515e-33	9.89782e-28	6.30861e-23	
OG0000430	7.91479e-31	2.28074e-22	1.22949e-18	1.77817e-16	3.99983e-15	
OG0000431	1.27088e-32	8.58936e-24	4.64081e-20	9.17638e-18	6.07458e-16	
OG0000432	4.68831e-41	1.01632e-28	4.29916e-23	2.15104e-19	1.66335e-16	
OG0000433	4.5824e-22	8.15301e-16	1.17328e-13	8.63767e-13	8.99767e-13	
OG0000434	1.44349e-43	2.1005e-30	1.78846e-24	1.35688e-20	1.52514e-17	
OG0000435	4.74455e-60	1.87161e-40	4.12583e-31	1.13541e-24	2.87378e-19	
OG0000436	2.44937e-60	3.45444e-40	1.06662e-30	2.94735e-24	6.86483e-19	
OG0000437	5.32877e-129	1.10375e-94	1.45621e-76	3.94417e-62	1.69506e-46	
OG0000438	1.69597e-77	1.16785e-57	2.57177e-47	2.37665e-39	4.19703e-31	
OG0000439	2.796e-106	8.27775e-78	5.59419e-63	2.48498e-51	6.01402e-39	
OG0000445	8.6724e-27	2.45779e-19	2.54102e-16	1.01083e-14	7.87215e-14	
OG0000446	1.12725e-32	5.88488e-23	8.46444e-19	2.70441e-16	1.10829e-14	
OG0000447	2.5562e-26	2.67964e-18	3.93685e-15	1.86785e-13	1.1275e-12	
OG0000448	1.11132e-60	1.94914e-42	8.44396e-34	8.61874e-28	1.73521e-22	
OG0000449	4.77982e-46	5.99652e-33	1.00383e-26	2.00476e-22	7.63359e-19	
OG0000450	3.15077e-35	1.61447e-25	2.6611e-21	1.1157e-18	1.23199e-16	
OG0000451	1.20348e-48	2.42875e-33	2.8319e-26	1.49128e-21	1.26041e-17	
OG0000452	2.94211e-34	1.64758e-25	5.87378e-22	8.96084e-20	5.02091e-18	
OG0000453	2.22215e-45	2.56754e-30	1.57319e-23	3.42291e-19	5.48835e-16	
OG0000454	4.40104e-32	1.12591e-22	7.45176e-19	1.11996e-16	4.52755e-15	
OG0000455	8.57766e-31	4.45146e-22	2.09307e-18	2.9029e-16	5.24313e-15	
OG0000456	1.06153e-36	4.16281e-26	2.09909e-21	1.81248e-18	2.63761e-16	
OG0000457	2.09988e-31	7.86512e-22	8.47696e-18	2.36945e-15	7.51823e-14	
OG0000464	1.37495e-35	9.26895e-25	5.66384e-20	5.26178e-17	6.19623e-15	
OG0000465	5.9265e-35	2.16995e-24	6.71224e-20	3.54279e-17	2.43653e-15	
OG0000466	1.15937e-27	1.30133e-20	7.30367e-18	2.75054e-16	5.17599e-15	
OG0000467	3.50292e-30	1.24251e-21	5.27568e-18	7.44274e-16	1.66226e-14	
OG0000468	7.59201e-116	1.74664e-86	7.61973e-71	2.82285e-58	1.22096e-44	
OG0000469	3.56168e-38	1.18053e-27	8.13227e-23	1.30318e-19	5.94467e-17	
OG0000470	5.23226e-48	5.95131e-34	2.52549e-27	7.18154e-23	2.78114e-19	
OG0000471	1.03216e-103	2.26659e-75	1.81681e-60	8.17629e-49	1.15027e-36	
OG0000472	7.71863e-45	2.59655e-30	1.22942e-23	3.02392e-19	7.38282e-16	
OG0000484	3.54837e-37	3.80265e-25	6.66775e-20	1.08602e-16	1.69008e-14	
OG0000485	5.46117e-25	4.26375e-18	2.45298e-15	6.65361e-14	2.52481e-13	
OG0000486	5.7122e-46	1.86426e-31	1.06488e-24	2.69396e-20	6.90749e-17	
OG0000487	3.09916e-31	2.25342e-23	6.16389e-20	7.17638e-18	2.82486e-16	
OG0000488	7.47241e-30	3.52499e-22	4.64815e-19	3.6037e-17	1.41778e-15	
OG0000489	4.58419e-38	5.64266e-28	1.13413e-23	6.3451e-21	1.19605e-18	
OG0000491	2.12536e-18	2.06119e-14	3.14183e-13	8.1316e-13	9.8499e-13	
OG0000492	6.40058e-29	3.05117e-20	7.80127e-17	6.45568e-15	5.76891e-14	
OG0000493	1.95494e-30	2.7014e-22	1.0206e-18	1.91179e-16	8.22864e-15	
OG0000494	3.3365e-31	2.28468e-22	1.2305e-18	2.15218e-16	7.1281e-15	
OG0000507	1.0994e-29	1.36588e-21	3.67852e-18	3.98157e-16	1.01841e-14	
OG0000508	1.09465e-56	6.77279e-40	3.26072e-32	4.25186e-27	1.56057e-22	
OG0000509	2.88275e-30	2.16649e-22	2.34961e-19	1.51351e-17	2.69309e-16	
OG0000510	2.8297e-26	5.10442e-19	4.64418e-16	2.07378e-14	1.3093e-13	
OG0000511	8.36727e-36	1.73819e-25	5.79028e-21	3.60325e-18	3.88678e-16	
OG0000512	2.21652e-31	1.93816e-21	1.9841e-17	3.07248e-15	4.87335e-14	
OG0000513	1.05288e-33	1.53479e-23	3.45289e-19	1.63414e-16	1.24671e-14	
OG0000514	9.73367e-49	7.36902e-34	4.32295e-27	1.54025e-22	5.97642e-19	
