OG0000049	2.06376e-276	9.12604e-211	3.62662e-178	5.26288e-155	5.57103e-136	1.05506e-118	3.29063e-101	4.70984e-79	
OG0000050	1.07221e-147	3.82415e-110	8.37423e-92	4.83086e-79	8.01187e-69	7.9001e-60	4.26771e-51	8.98416e-41	
OG0000051	1.58791e-136	3.37927e-105	8.73056e-90	5.67145e-79	3.19564e-70	1.92473e-62	9.41826e-55	2.13792e-45	
OG0000053	2.66916e-134	2.30668e-106	9.48421e-93	2.72833e-83	1.01722e-75	4.82796e-69	2.65919e-62	6.08591e-54	
OG0000055	2.36737e-138	5.50517e-105	6.83414e-89	8.78952e-78	6.1496e-69	3.45236e-61	1.08863e-53	9.95192e-45	
OG0000056	4.61873e-57	4.34491e-43	8.88311e-37	9.73975e-33	8.54881e-30	1.74842e-27	2.55413e-25	4.65302e-23	
OG0000059	5.59704e-146	1.10434e-111	7.61747e-95	4.30171e-83	1.15969e-73	2.3677e-65	2.79091e-57	1.16021e-47	
OG0000060	4.21468e-76	4.03434e-58	1.09976e-49	5.03422e-44	1.1584e-39	5.36612e-36	1.54404e-32	1.37177e-28	
OG0000061	2.8803e-126	2.52963e-97	4.13714e-83	3.5138e-73	3.34814e-65	3.73623e-58	2.8065e-51	6.67787e-43	
OG0000062	9.87707e-300	1.23252e-237	5.344e-206	6.05814e-183	1.74533e-163	4.67318e-145	8.90684e-126	3.03818e-100	
OG0000064	1.76447e-114	2.54072e-86	1.37666e-72	4.5556e-63	1.76715e-55	7.76195e-49	1.9799e-42	7.16228e-35	
OG0000066	3.45109e-125	7.51785e-95	4.11801e-80	6.87248e-70	9.94855e-62	1.84056e-54	2.10797e-47	6.54144e-39	
OG0000068	1.1545e-168	8.4477e-130	1.49806e-110	6.5432e-97	9.48722e-86	1.13726e-75	1.47279e-65	5.50031e-53	
OG0000073	1.22571e-59	3.06613e-45	1.18073e-38	2.51664e-34	5.19942e-31	2.90508e-28	8.65863e-26	3.49224e-23	
OG0000077	2.03667e-121	1.58078e-91	4.84285e-77	4.94368e-67	4.45562e-59	4.06581e-52	2.75321e-45	2.78365e-37	
OG0000078	1.10484e-304	4.41457e-246	5.76551e-216	5.8844e-194	2.19527e-175	5.22673e-158	8.83373e-140	1.66628e-115	
OG0000079	3.73247e-124	4.75826e-94	3.2337e-79	7.64334e-69	1.68648e-60	3.99994e-53	6.29866e-46	2.65097e-37	
OG0000082	9.04229e-150	3.21974e-113	3.63609e-95	1.83067e-82	3.54705e-72	5.12034e-63	5.2287e-54	3.58754e-43	
OG0000084	1.95952e-128	4.17319e-99	9.4398e-85	8.88552e-75	1.03884e-66	1.46573e-59	1.72855e-52	7.44215e-44	
OG0000085	6.317e-76	2.65829e-59	1.35868e-51	2.09852e-46	2.36667e-42	7.2084e-39	1.79637e-35	2.70674e-31	
OG0000088	3.00437e-109	2.24684e-84	2.28601e-72	4.35705e-64	1.67177e-57	9.64759e-52	3.56839e-46	2.36254e-39	
OG0000090	2.39326e-109	1.1166e-85	2.75841e-74	1.98676e-66	3.54465e-60	1.06395e-54	2.212e-49	5.96977e-43	
OG0000091	2.79759e-93	2.06371e-70	1.9765e-59	6.80553e-52	6.11751e-46	8.76892e-41	7.44185e-36	4.40962e-30	
OG0000093	2.29094e-89	1.2757e-69	3.14712e-60	7.97101e-54	8.74843e-49	2.03519e-44	3.12525e-40	3.54531e-35	
OG0000095	5.92924e-190	4.80541e-151	1.01607e-131	5.95477e-118	1.3336e-106	3.02847e-96	1.0739e-85	3.52037e-72	
OG0000097	1.03096e-48	1.77238e-38	7.44952e-34	7.05136e-31	1.08969e-28	9.02336e-27	4.74491e-25	4.52244e-23	
OG0000098	1.12566e-82	7.58167e-63	2.14288e-53	5.70576e-47	5.8389e-42	1.53662e-37	2.26238e-33	1.48459e-28	
OG0000099	3.62645e-143	7.15109e-108	1.88684e-90	3.31584e-78	2.68591e-68	1.76568e-59	8.25443e-51	2.13254e-40	
OG0000101	1.48091e-97	3.04304e-74	4.91465e-63	2.52465e-55	3.3252e-49	7.40669e-44	1.09214e-38	1.73731e-32	
OG0000102	5.81326e-187	2.51551e-144	6.64127e-123	1.54538e-107	8.26915e-95	3.64521e-83	2.63922e-71	2.98256e-56	
OG0000105	6.58496e-186	1.70669e-145	6.39897e-125	4.62177e-110	1.0358e-97	2.11508e-86	6.77123e-75	2.41143e-60	
OG0000108	1.32016e-96	4.03448e-73	6.636e-62	3.16418e-54	3.75458e-48	7.62934e-43	9.57943e-38	8.37827e-32	
OG0000109	1.64562e-121	5.55022e-98	2.22318e-86	3.51512e-78	1.8058e-71	2.21309e-65	3.40116e-59	3.16575e-51	
OG0000110	2.80767e-92	1.03846e-70	2.07744e-60	2.26516e-53	7.9132e-48	4.9931e-43	1.90083e-38	3.7884e-33	
OG0000111	2.75711e-137	3.71354e-106	7.11038e-91	3.70856e-80	1.77002e-71	1.01712e-63	5.3149e-56	1.89681e-46	
OG0000115	3.17523e-104	1.3995e-79	1.24496e-67	2.34141e-59	9.24193e-53	5.47601e-47	1.97202e-41	7.41716e-35	
OG0000116	8.45445e-73	7.5335e-55	1.6871e-46	7.38877e-41	1.87354e-36	1.14206e-32	4.35593e-29	5.13966e-25	
OG0000122	3.55272e-76	1.39439e-57	9.25104e-49	8.85489e-43	4.08113e-38	3.92145e-34	2.08014e-30	2.93803e-26	
OG0000124	1.94048e-64	2.55008e-49	4.79134e-42	4.58438e-37	3.77508e-33	8.6751e-30	1.20354e-26	3.87779e-23	
OG0000125	2.97993e-66	1.7363e-52	5.24171e-46	1.31058e-41	3.81033e-38	4.0379e-35	3.9037e-32	1.25132e-28	
OG0000126	1.32228e-131	3.83711e-101	2.6926e-86	5.89476e-76	1.20524e-67	4.02736e-60	9.67016e-53	1.13725e-43	
OG0000129	2.51406e-32	4.40153e-26	1.60187e-23	6.94182e-22	1.12824e-20	8.23553e-20	5.30239e-19	2.87932e-18	
OG0000130	2.44639e-140	9.12257e-109	5.99043e-93	1.22724e-81	2.71064e-72	9.12799e-64	4.1772e-55	3.5315e-44	
OG0000134	4.08715e-134	5.97755e-106	3.7921e-92	1.73048e-82	1.10963e-74	1.03741e-67	1.17649e-60	6.50413e-52	
OG0000136	2.76725e-50	1.35931e-38	3.22101e-33	1.0909e-29	4.98222e-27	7.5351e-25	6.67925e-23	1.04481e-20	
OG0000137	5.54088e-72	1.35076e-55	7.91181e-48	1.8496e-42	2.48776e-38	9.17139e-35	2.02967e-31	1.38614e-27	
OG0000138	6.36811e-56	3.87233e-42	9.34819e-36	1.49812e-31	2.2113e-28	8.70215e-26	2.08343e-23	7.19003e-21	
OG0000139	1.7372e-86	2.25876e-64	9.64564e-54	1.77133e-46	8.86249e-41	6.97845e-36	2.94311e-31	4.99418e-26	
OG0000140	3.64932e-74	4.95169e-56	2.76754e-47	2.57371e-41	1.17243e-36	1.08103e-32	5.11752e-29	5.36406e-25	
OG0000141	8.41077e-113	5.00779e-87	2.51985e-74	2.12491e-65	3.67695e-58	1.09704e-51	2.9321e-45	2.12618e-37	
OG0000145	4.04424e-222	6.45553e-176	1.36952e-152	9.87861e-136	1.27662e-121	1.63146e-108	7.35224e-95	8.50926e-77	
OG0000146	9.58977e-58	7.82402e-45	1.00501e-38	1.32311e-34	2.0848e-31	1.09161e-28	3.66643e-26	2.35012e-23	
OG0000147	5.60887e-63	2.55212e-50	4.43579e-44	8.74618e-40	2.23149e-36	2.61799e-33	2.86925e-30	1.25025e-26	
OG0000153	3.91374e-125	3.90414e-95	2.26641e-80	5.37882e-70	1.37083e-61	4.351e-54	1.13623e-46	1.19779e-37	
OG0000154	2.85893e-50	6.64072e-39	1.00096e-33	3.09022e-30	1.32892e-27	1.8537e-25	1.60902e-23	2.14708e-21	
OG0000155	2.34683e-57	2.3499e-44	2.82296e-38	3.37071e-34	4.93087e-31	2.37072e-28	7.31306e-26	4.04634e-23	
OG0000156	4.35704e-46	3.46138e-36	1.08514e-31	9.32053e-29	1.6671e-26	1.7702e-24	1.10098e-22	1.23416e-20	
OG0000158	3.93276e-88	7.79909e-70	6.25635e-61	9.23646e-55	7.77226e-50	1.66472e-45	2.77153e-41	3.33993e-36	
OG0000159	1.28592e-90	1.80967e-69	4.4146e-59	7.25522e-52	4.2869e-46	5.10997e-41	4.3698e-36	3.10671e-30	
OG0000160	5.98992e-106	2.77275e-84	1.78984e-73	8.93633e-66	1.93813e-59	1.13673e-53	8.25044e-48	2.43136e-40	
OG0000161	2.75632e-72	2.03187e-54	7.31098e-46	4.96827e-40	1.83662e-35	1.53252e-31	7.62324e-28	1.16618e-23	
OG0000162	3.16845e-112	1.77016e-87	6.09062e-75	7.14005e-66	1.99246e-58	1.39422e-51	9.12807e-45	2.53285e-36	
OG0000163	4.76372e-85	1.16381e-65	2.62877e-56	7.24107e-50	9.32665e-45	2.70529e-40	5.52708e-36	6.97972e-31	
OG0000164	2.55685e-98	4.85977e-75	1.0991e-63	8.89017e-56	1.98193e-49	7.98592e-44	2.41491e-38	9.44032e-32	
OG0000165	6.8107e-55	3.97935e-42	4.14753e-36	3.95514e-32	3.85921e-29	1.30812e-26	2.50835e-24	6.84128e-22	
OG0000166	1.61151e-68	1.14903e-52	3.33411e-45	3.39527e-40	2.52537e-36	4.85073e-33	5.52424e-30	1.44956e-26	
OG0000167	1.24607e-61	1.76833e-46	2.38579e-39	1.50405e-34	7.89751e-31	1.14018e-27	9.82034e-25	1.68587e-21	
OG0000172	1.22469e-44	8.53753e-35	2.67777e-30	2.31503e-27	3.60177e-25	2.44401e-23	1.27621e-21	6.52683e-20	
OG0000173	2.25324e-74	1.43093e-58	7.41127e-51	1.62765e-45	2.90729e-41	1.52737e-37	6.08495e-34	1.16192e-29	
OG0000176	2.63786e-113	4.15033e-89	5.36559e-77	2.09374e-68	2.78052e-61	8.1111e-55	2.49337e-48	3.7351e-40	
OG0000177	1.04869e-67	5.48541e-54	2.08884e-47	5.04248e-43	1.31765e-39	1.20477e-36	6.74635e-34	1.23673e-30	
OG0000179	7.12207e-55	1.68464e-42	1.01845e-36	1.05131e-32	1.48291e-29	6.49182e-27	2.4322e-24	1.67126e-21	
OG0000180	2.04776e-31	5.43523e-26	1.04798e-23	2.66497e-22	2.72424e-21	1.70491e-20	1.00679e-19	6.75923e-19	
OG0000181	1.46575e-64	6.37521e-50	8.05704e-43	6.6946e-38	5.48529e-34	1.40185e-30	2.49717e-27	1.82618e-23	
OG0000182	1.79891e-76	7.78416e-58	6.67148e-49	8.64188e-43	5.63881e-38	8.21388e-34	7.5189e-30	2.67266e-25	
OG0000183	5.89164e-89	8.91875e-72	2.15947e-63	1.65297e-57	1.00398e-52	2.69816e-48	8.26033e-44	3.16476e-38	
OG0000184	1.69172e-56	4.9148e-43	1.1148e-36	2.21667e-32	5.1829e-29	3.96113e-26	1.97532e-23	1.85784e-20	
OG0000189	3.26908e-88	1.58582e-70	7.25348e-62	8.1014e-56	6.11153e-51	1.34831e-46	2.70776e-42	6.63611e-37	
OG0000190	1.48092e-40	1.57063e-31	1.98368e-27	9.07858e-25	8.4908e-23	3.22471e-21	7.29022e-20	2.63095e-18	
OG0000191	4.36729e-105	2.05416e-80	2.65983e-68	8.32724e-60	6.23111e-53	8.36041e-47	1.21439e-40	3.257e-33	
OG0000192	3.19071e-139	3.28293e-108	1.52202e-92	2.72441e-81	5.54209e-72	1.676e-63	6.20546e-55	3.08814e-44	
OG0000193	2.03254e-37	5.52179e-29	4.81819e-25	1.63146e-22	1.11634e-20	2.98918e-19	4.77035e-18	7.67042e-17	
OG0000194	1.1957e-103	6.79148e-83	9.14619e-73	1.0784e-65	5.48342e-60	6.74795e-55	7.77209e-50	1.6291e-43	
OG0000197	2.49475e-58	4.57574e-45	6.63102e-39	8.25945e-35	1.1083e-31	5.17115e-29	1.89041e-26	1.12282e-23	
OG0000198	1.7023e-46	1.37005e-35	1.61607e-30	3.76098e-27	1.37504e-24	1.82742e-22	1.44834e-20	1.24462e-18	
OG0000199	1.91388e-72	8.25276e-55	1.89237e-46	8.91911e-41	2.43575e-36	1.56465e-32	6.22969e-29	8.32229e-25	
OG0000200	1.60692e-85	4.10402e-65	2.76637e-55	1.66655e-48	4.21035e-43	2.34064e-38	9.4783e-34	2.63262e-28	
OG0000202	6.61976e-115	6.01635e-88	1.04461e-74	2.27077e-65	8.15023e-58	3.97228e-51	1.86364e-44	2.14009e-36	
OG0000203	1.88593e-45	1.06724e-35	3.73358e-31	3.79831e-28	7.23093e-26	6.16908e-24	4.04845e-22	3.04082e-20	
OG0000207	7.95059e-60	1.17863e-46	2.16016e-40	4.05944e-36	9.3814e-33	7.50885e-30	4.17447e-27	5.19454e-24	
OG0000209	1.65258e-69	2.97e-56	8.9209e-50	2.31881e-45	6.62666e-42	7.01096e-39	6.2459e-36	1.99459e-32	
OG0000210	2.19354e-178	2.63003e-141	4.28046e-122	5.5515e-108	4.75843e-96	6.34898e-85	2.2262e-73	2.11006e-58	
OG0000211	1.23842e-72	3.21753e-55	7.31789e-47	4.01352e-41	1.42277e-36	1.32752e-32	8.8344e-29	2.59852e-24	
OG0000214	3.36666e-94	8.21122e-72	6.73057e-61	2.66363e-53	3.31117e-47	7.91685e-42	1.3917e-36	2.44161e-30	
OG0000215	9.42298e-61	6.72635e-48	1.00359e-41	1.76082e-37	4.05711e-34	3.42674e-31	2.18479e-28	5.18944e-25	
OG0000216	5.21856e-118	1.34062e-90	3.23958e-77	7.3967e-68	2.71384e-60	1.53916e-53	7.78396e-47	1.40529e-38	
OG0000217	2.7227e-101	3.0665e-77	1.78179e-65	3.1092e-57	1.45032e-50	1.28545e-44	9.56959e-39	1.20635e-31	
OG0000219	1.0967e-42	3.75325e-33	8.33727e-29	5.6216e-26	7.26401e-24	4.22333e-22	2.21923e-20	1.07722e-18	
OG0000220	2.1204e-66	2.3971e-51	4.26771e-44	4.08938e-39	3.5372e-35	9.14239e-32	1.78557e-28	1.29301e-24	
OG0000221	1.14258e-73	1.15556e-56	2.08603e-48	1.08266e-42	3.85417e-38	3.77727e-34	3.2984e-30	1.18601e-25	
OG0000225	1.70756e-29	1.98642e-23	7.80363e-21	2.8191e-19	3.16362e-18	1.75806e-17	8.39241e-17	3.01961e-16	
OG0000228	7.66219e-74	4.5845e-57	6.01484e-49	2.96233e-43	1.0404e-38	9.65573e-35	8.55785e-31	3.63169e-26	
OG0000229	6.89172e-72	2.07129e-54	7.10318e-46	5.46979e-40	2.39873e-35	2.37e-31	1.47729e-27	3.7578e-23	
OG0000232	4.75973e-74	8.37948e-56	7.22516e-47	1.15823e-40	1.00446e-35	1.98423e-31	2.41811e-27	1.01343e-22	
OG0000236	4.65351e-128	5.02709e-99	2.86776e-84	1.20087e-73	7.40123e-65	7.35788e-57	8.2795e-49	8.41869e-39	
OG0000237	6.10454e-44	6.48501e-34	2.98644e-29	3.492e-26	6.99773e-24	7.65905e-22	4.95579e-20	2.98274e-18	
OG0000238	1.34123e-166	9.34307e-133	1.4659e-115	4.54946e-103	1.45757e-92	9.12951e-83	1.58665e-72	5.72638e-59	
OG0000239	2.23822e-35	3.54118e-27	1.70249e-23	3.85437e-21	1.99189e-19	4.31003e-18	5.25092e-17	5.52103e-16	
OG0000240	3.63902e-78	7.55717e-60	1.05987e-50	2.99491e-44	4.63124e-39	1.71342e-34	4.42744e-30	5.84816e-25	
OG0000244	3.04902e-93	4.80062e-72	1.07934e-61	1.78847e-54	1.14543e-48	1.60431e-43	1.83044e-38	2.84451e-32	
OG0000249	1.21646e-34	4.15299e-27	1.24534e-23	2.35151e-21	1.04814e-19	1.99758e-18	2.17387e-17	1.90672e-16	
OG0000250	1.93181e-31	3.80544e-25	3.37561e-22	2.50857e-20	5.34744e-19	5.53996e-18	4.61371e-17	3.46998e-16	
OG0000251	1.27283e-70	8.50943e-55	4.65249e-47	1.10104e-41	2.13445e-37	1.20872e-33	5.02954e-30	8.6828e-26	
OG0000252	1.84806e-43	4.00541e-34	9.59033e-30	8.09149e-27	1.39872e-24	1.0158e-22	4.80172e-21	3.53593e-19	
OG0000253	1.15867e-109	1.11179e-84	2.33764e-72	1.12552e-63	1.30763e-56	2.90928e-50	6.33605e-44	4.30182e-36	
OG0000254	6.09658e-135	5.65468e-106	2.62085e-91	1.0028e-80	6.4114e-72	7.792e-64	1.42294e-55	4.88039e-45	
OG0000255	1.08858e-74	3.74569e-57	1.15514e-48	8.42031e-43	3.89961e-38	4.71759e-34	4.09944e-30	1.68794e-25	
OG0000261	1.74715e-54	1.24611e-42	4.80177e-37	2.92703e-33	2.80379e-30	9.95099e-28	2.42709e-25	1.10316e-22	
OG0000262	5.34928e-61	6.97653e-48	1.78807e-41	4.9857e-37	1.80718e-33	1.94809e-30	1.65649e-27	3.74183e-24	
OG0000263	8.56058e-83	7.42801e-65	5.2244e-56	9.84577e-50	1.03887e-44	3.35619e-40	9.42265e-36	2.33045e-30	
OG0000266	1.12551e-69	3.20357e-53	2.85549e-45	8.40181e-40	1.77304e-35	9.95237e-32	3.70292e-28	4.531e-24	
OG0000267	3.62866e-39	3.14915e-30	5.81158e-26	4.27464e-23	6.64101e-21	4.2965e-19	1.71455e-17	6.39051e-16	
OG0000268	3.21701e-80	5.63719e-63	1.59581e-54	1.39891e-48	8.02858e-44	1.2748e-39	1.65712e-35	1.58898e-30	
OG0000269	1.93518e-84	3.82272e-65	1.42792e-55	6.31319e-49	1.38799e-43	9.31379e-39	4.74192e-34	2.34781e-28	
OG0000270	1.78666e-95	3.63255e-77	5.40988e-68	1.97645e-61	5.33169e-56	5.07382e-51	6.46086e-46	2.54918e-39	
OG0000271	3.83151e-63	6.60415e-50	2.07929e-43	7.16421e-39	3.20565e-35	5.49581e-32	8.09408e-29	4.98804e-25	
OG0000275	3.70719e-61	1.62372e-47	7.02969e-41	2.52733e-36	1.04626e-32	1.28481e-29	1.03525e-26	2.40308e-23	
OG0000276	6.46609e-45	3.49567e-35	1.19239e-30	1.23683e-27	2.49897e-25	2.56552e-23	1.80496e-21	1.62416e-19	
OG0000277	1.87379e-80	8.1502e-63	3.23484e-54	3.30663e-48	2.35304e-43	4.90798e-39	8.93817e-35	1.6118e-29	
OG0000278	1.07737e-45	6.56921e-35	6.56571e-30	1.40861e-26	5.10645e-24	7.22539e-22	6.66664e-20	8.0715e-18	
OG0000279	4.18595e-109	5.11353e-87	4.69339e-76	3.02159e-68	8.34792e-62	6.16047e-56	5.43207e-50	1.59387e-42	
OG0000280	1.23054e-67	3.14145e-53	2.60366e-46	1.48984e-41	9.01698e-38	1.87498e-34	3.16768e-31	2.77887e-27	
OG0000281	1.07616e-84	2.84061e-66	5.83893e-57	2.36665e-50	5.50638e-45	3.42877e-40	2.50722e-35	2.04482e-29	
OG0000285	2.65122e-26	1.12956e-21	1.0049e-19	2.13975e-18	1.71543e-17	7.64443e-17	2.24182e-16	5.87752e-16	
OG0000286	2.61913e-54	1.07418e-41	1.36998e-35	2.23784e-31	4.90892e-28	3.9131e-25	2.29313e-22	3.20304e-19	
OG0000291	9.08826e-44	8.92962e-34	3.54952e-29	3.72269e-26	6.99465e-24	5.13015e-22	2.35008e-20	1.28152e-18	
OG0000292	3.23873e-60	8.67327e-47	2.65631e-40	7.7465e-36	2.64054e-32	3.06489e-29	3.12241e-26	1.047e-22	
OG0000293	3.30852e-87	3.05229e-70	7.32408e-62	6.00787e-56	3.73887e-51	7.506e-47	1.53214e-42	4.31413e-37	
OG0000294	5.4361e-129	6.3874e-99	5.68139e-84	2.43454e-73	1.34096e-64	1.18019e-56	1.49859e-48	2.92736e-38	
OG0000295	1.14515e-69	4.25996e-54	1.49821e-46	2.56525e-41	3.98978e-37	2.00454e-33	8.29513e-30	1.86865e-25	
OG0000297	3.7867e-36	1.11566e-28	3.08478e-25	6.14901e-23	3.67103e-21	1.14425e-19	2.53966e-18	5.74389e-17	
OG0000298	4.01585e-38	1.39953e-29	1.34038e-25	5.64691e-23	5.35918e-21	2.23773e-19	6.12833e-18	1.75041e-16	
OG0000299	7.82716e-46	1.6042e-35	1.27965e-30	2.66809e-27	1.00196e-24	1.50331e-22	1.49191e-20	2.25436e-18	
OG0000300	3.93536e-34	1.47337e-27	1.28669e-24	1.03099e-22	2.78081e-21	4.25334e-20	4.98636e-19	6.28778e-18	
OG0000301	7.19205e-104	4.6007e-81	1.496e-69	2.75986e-61	1.90039e-54	3.26619e-48	6.70422e-42	5.39269e-34	
OG0000302	2.86471e-84	7.38343e-65	2.21109e-55	9.24414e-49	2.02865e-43	1.13715e-38	5.37425e-34	2.37422e-28	
OG0000303	2.34233e-48	7.677e-39	2.0309e-34	1.74835e-31	3.03502e-29	2.26602e-27	1.19635e-25	1.0073e-23	
OG0000304	1.23873e-77	5.7916e-60	2.14864e-51	1.85472e-45	1.01436e-40	1.45546e-36	1.5271e-32	8.05699e-28	
OG0000305	3.94368e-80	6.01801e-61	1.49302e-51	5.30105e-45	9.45441e-40	3.9388e-35	1.16748e-30	1.96622e-25	
OG0000310	7.04445e-48	9.65613e-38	6.25748e-33	1.20429e-29	4.57195e-27	7.49523e-25	8.92826e-23	1.79165e-20	
OG0000311	3.49183e-127	2.21574e-98	4.56887e-84	6.77327e-74	1.51815e-65	5.7078e-58	2.55785e-50	1.06913e-40	
OG0000312	5.36103e-74	2.23986e-58	9.60129e-51	2.098e-45	4.34688e-41	3.07465e-37	1.96814e-33	8.30818e-29	
OG0000318	1.24396e-50	6.42515e-39	2.76521e-33	2.00838e-29	2.19297e-26	8.99041e-24	2.52158e-21	1.20696e-18	
OG0000319	2.07118e-72	2.08563e-55	4.34842e-47	2.75529e-41	1.24673e-36	1.57539e-32	1.49703e-28	6.82234e-24	
OG0000320	8.00434e-46	7.93071e-36	3.17823e-31	3.37324e-28	6.46828e-26	4.91798e-24	2.40912e-22	1.48949e-20	
OG0000321	4.77526e-70	8.28444e-54	5.13934e-46	1.11725e-40	1.79815e-36	7.86427e-33	2.33725e-29	2.97645e-25	
OG0000323	9.97591e-39	8.83252e-30	1.28907e-25	7.0975e-23	7.94935e-21	3.53279e-19	8.91108e-18	1.8278e-16	
OG0000324	1.58745e-118	1.32408e-92	1.05583e-79	1.54068e-70	5.3616e-63	3.63801e-56	2.79168e-49	1.20142e-40	
OG0000325	3.07681e-106	2.73416e-84	1.54226e-73	5.54395e-66	7.81144e-60	2.71217e-54	1.01758e-48	1.0969e-41	
OG0000326	1.42525e-51	6.95133e-40	3.29326e-34	2.63115e-30	3.13114e-27	1.39965e-24	4.40477e-22	2.74017e-19	
OG0000328	1.27132e-44	1.42766e-34	8.59319e-30	1.47343e-26	4.78294e-24	6.44484e-22	5.92857e-20	7.56574e-18	
OG0000329	4.4533e-73	2.74094e-57	1.65742e-49	4.32339e-44	8.72026e-40	6.55068e-36	4.10282e-32	1.30956e-27	
OG0000330	1.24984e-59	1.57757e-48	2.73385e-43	9.28934e-40	5.17858e-37	1.18325e-34	2.15314e-32	1.12251e-29	
OG0000331	3.28573e-36	2.00085e-27	2.06609e-23	8.24682e-21	6.81032e-19	2.25744e-17	4.26864e-16	5.99187e-15	
OG0000332	1.1639e-32	1.22629e-25	1.82435e-22	2.02061e-20	6.3477e-19	9.45386e-18	8.62846e-17	7.03413e-16	
OG0000333	2.39685e-40	6.75846e-32	4.73547e-28	1.48872e-25	1.08353e-23	3.54807e-22	7.75736e-21	2.17322e-19	
OG0000334	4.07657e-51	4.04621e-39	2.14725e-33	1.67227e-29	1.81165e-26	6.95367e-24	1.72079e-21	7.4086e-19	
OG0000335	5.10329e-85	1.17259e-68	1.67669e-60	1.1087e-54	7.09632e-50	1.74832e-45	5.28049e-41	2.92312e-35	
OG0000336	2.7691e-59	2.61321e-45	1.54201e-38	6.76361e-34	3.30692e-30	4.93849e-27	4.53146e-24	8.16182e-21	
OG0000337	1.09757e-60	4.68922e-47	1.60672e-40	4.9898e-36	1.81616e-32	2.28874e-29	2.12907e-26	5.64964e-23	
OG0000342	8.50351e-55	5.69366e-43	2.38723e-37	2.0941e-33	2.59438e-30	1.20654e-27	4.36683e-25	5.61357e-22	
OG0000343	1.13906e-54	2.49289e-43	9.32187e-38	6.14258e-34	6.20265e-31	2.40323e-28	6.70237e-26	4.65274e-23	
OG0000344	9.77827e-118	6.77887e-90	4.25601e-76	2.56903e-66	2.63372e-58	4.6544e-51	9.2079e-44	1.26079e-34	
OG0000348	3.98785e-40	1.29779e-31	1.22538e-27	5.49483e-25	5.85268e-23	2.8383e-21	9.271e-20	3.38311e-18	
OG0000349	2.84123e-55	2.07877e-42	3.08613e-36	5.26977e-32	1.15556e-28	9.02275e-26	5.0461e-23	6.57248e-20	
OG0000356	2.53946e-46	9.18332e-36	8.5583e-31	1.90901e-27	7.5679e-25	1.22505e-22	1.38928e-20	2.51686e-18	
