FamilyID	Metru<1>	Glmax<2>	Setor<3>	Zeins<4>	Lyrho<5>	Cechi<6>	Poten<7>	Qumon<8>	Erjap<9>	Vivin<10>	Artha<11>	<12>	<13>	<14>	<15>	<16>	<17>	<18>	<19>	<20>	<21>
OG0000064	0.435414	0.00663554	0.0276294	0.736505	0.00031549	9.54729e-05	0.571644	4.40791e-09	1.34934e-05	2.26677e-11	0.00480456	N/A	1.90767e-05	0.671171	0.647822	0.573504	0.54767	0.599694	2.99235e-06	0.722044	0.356758
OG0000066	0.0804517	0.0123595	0.0153596	0.52891	0.0505493	0.533631	0.161323	8.3245e-08	0.00012862	9.31472e-13	0.00682901	N/A	0.671171	0.264813	0.209324	0.560205	0.538709	0.582414	1.5863e-12	2.82158e-06	0.587608
OG0000068	1.19184e-19	1.18002e-05	0.314653	0.721944	8.73068e-16	6.79291e-05	2.42876e-05	0.47699	0.0226827	3.0181e-21	0.002809	N/A	1.00832e-05	0.658768	0.636462	0.566935	0.543223	0.591201	0.276639	0.708293	0.587608
OG0000073	0.844027	0.844027	0.0698351	0.759883	0.000169818	0.0119303	0.00931186	0.0458761	0.18511	2.33969e-06	0.129231	N/A	0.00115709	0.123549	0.668787	0.586175	0.556363	0.615839	0.340624	0.746057	0.401744
OG0000077	2.43483e-09	0.0243601	0.00531108	7.47608e-06	3.56627e-07	0.000129266	0.00530499	0.0178638	7.92224e-05	4.62697e-12	0.823891	N/A	0.671171	0.671171	0.647822	0.573504	0.54767	0.0579532	0.320757	0.162685	0.757561
OG0000078	7.69935e-06	9.93163e-45	0.000593738	0.216481	2.37073e-71	7.0407e-08	5.26129e-05	0.0181902	0.00023743	4.47972e-23	0.0104368	N/A	0.0347181	0.582722	0.569249	0.531583	0.519947	0.544077	0.0418835	0.0680318	0.611899
OG0000079	0.856875	3.60758e-05	0.10076	0.0394085	8.86729e-06	0.554164	1.17151e-05	0.45259	0.0178638	4.64129e-21	0.002809	N/A	0.000304271	0.645524	0.624465	0.560205	0.0011455	0.0579532	0.00754616	0.00115912	0.563734
OG0000082	8.58115e-05	0.836268	0.0104829	0.148726	2.93811e-05	0.57332	0.805145	1.31749e-17	5.04083e-07	3.22423e-23	0.0287645	N/A	0.00834727	0.631373	0.611791	0.55331	0.534125	0.57332	0.000221863	0.676596	0.0712547
OG0000084	0.63799	2.98214e-07	0.00708106	0.410187	0.533631	1.06004e-06	0.00376254	2.36038e-07	1.07176e-10	8.14936e-06	0.00105608	N/A	0.671171	0.264813	0.636462	0.566935	0.543223	0.000232619	0.000254143	7.05905e-08	0.744124
OG0000085	0.827367	0.827367	0.889251	0.31656	0.0522371	2.58174e-10	4.84236e-06	0.82498	0.0902532	2.42271e-09	0.000156669	N/A	0.671171	0.671171	0.647822	0.573504	0.54767	0.599694	0.299463	0.348473	0.186193
OG0000088	2.63343e-14	0.00326972	0.223585	0.0661556	0.0522371	5.92259e-13	0.843019	0.0923368	0.000537134	1.96196e-05	5.33996e-07	N/A	0.671171	0.671171	0.647822	0.573504	0.54767	0.599694	0.299463	0.348473	0.473439
OG0000090	5.28015e-05	0.539959	0.889251	0.575872	0.000232619	3.22603e-15	0.028093	0.677483	0.677483	0.003144	4.06407e-20	N/A	0.671171	0.671171	0.647822	0.573504	0.54767	0.599694	0.299463	0.348473	0.0083404
OG0000091	0.069661	0.138392	3.91684e-05	0.554199	1.30242e-05	0.607903	0.00376254	7.22362e-05	0.00174366	1.34648e-14	0.812278	N/A	0.658768	0.658768	0.636462	0.566935	0.543223	0.591201	0.805085	0.047257	0.330424
OG0000093	0.558616	8.58115e-05	0.693552	0.457742	0.00852799	2.12673e-17	0.065825	0.00432689	0.00019817	3.62352e-05	0.482194	N/A	0.00115709	0.682795	0.658585	0.579916	0.552049	0.607903	0.320757	0.36999	0.922751
OG0000095	0.0122067	1.67993e-05	0.0591614	0.90007	4.62771e-41	1.87487e-16	0.820227	0.168586	2.93983e-06	8.0298e-22	0.00139569	N/A	4.80164e-06	0.645524	0.624465	0.560205	0.538709	0.582414	0.25219	0.693196	0.42086
OG0000097	0.57531	0.00218111	0.160304	0.915566	0.0636421	6.07794e-08	0.065825	0.0519863	0.108705	0.232586	0.823891	N/A	0.112935	0.682795	0.658585	0.579916	0.552049	0.607903	0.0928105	0.73459	0.495028
OG0000098	8.58115e-05	0.836268	0.640176	0.90007	0.533631	0.533631	0.161323	1.95018e-05	0.0127428	1.10486e-06	0.000156669	N/A	0.671171	0.264813	0.209324	0.560205	0.538709	0.582414	0.00287151	2.82158e-06	0.330424
OG0000099	5.93374e-11	0.437118	0.12413	0.87032	0.544077	0.000426084	0.000179148	1.84263e-08	0.022667	2.93672e-26	0.0104368	N/A	0.0030637	0.600053	0.584231	0.539003	0.524746	0.0291484	0.19812	0.211047	0.000136114
OG0000101	0.0820699	0.407851	0.00751795	7.47608e-06	2.1e-06	5.78478e-09	0.0552012	0.29901	0.518361	0.000121203	8.63815e-05	N/A	3.67289e-07	0.671171	0.647822	0.573504	0.54767	0.599694	0.00011736	0.722044	0.356758
OG0000102	2.30036e-49	0.30658	0.0199095	0.0124628	0.5	0.5	0.00605365	0.0338976	1.15497e-07	0.0178351	0.62812	N/A	0.544254	0.544254	0.53661	0.516182	0.510127	0.522813	1.38714e-20	0.00073166	0.00139779
OG0000105	2.99235e-06	0.518979	0.150525	0.00632138	4.12476e-05	0.000701469	3.54393e-06	1.89927e-47	2.44436e-14	0.090432	0.323394	N/A	0.0462154	0.600053	0.584231	0.539003	0.524746	0.00224691	0.0152601	0.638149	0.000411756
OG0000108	0.00236354	9.97957e-10	0.314653	0.132663	0.0070022	1.89735e-08	0.0449994	0.193342	0.0037841	2.34316e-10	0.415337	N/A	0.000513521	0.658768	0.636462	0.566935	0.543223	0.591201	0.276639	0.708293	0.448938
OG0000109	0.359168	0.359168	0.314653	0.554199	1.61852e-43	2.1e-06	0.0166612	0.168586	0.00240345	0.00402862	0.0287645	N/A	0.00834727	0.631373	0.0660037	0.0328259	0.543223	0.591201	0.00413849	0.147822	0.70887
OG0000110	9.11852e-06	0.558616	0.0153596	0.26189	0.0464961	1.54968e-13	0.523656	0.108705	0.45259	1.33213e-13	0.782206	N/A	0.0801565	0.645524	0.624465	0.560205	0.538709	0.582414	0.00287151	0.693196	0.563734
OG0000111	1.79967e-10	0.00326972	0.00385532	0.175474	3.40125e-19	1.29957e-06	4.97967e-09	0.239163	0.45259	4.31211e-07	0.00139569	N/A	4.80164e-06	0.645524	0.624465	0.560205	0.538709	0.00560317	0.299463	0.132566	0.563734
OG0000115	0.000362942	0.0582218	0.000940639	0.683815	0.57332	0.0407326	0.0119073	0.00230475	0.000840175	0.000121203	4.06407e-20	N/A	0.671171	0.0113965	0.190338	0.55331	0.534125	0.57332	0.226035	0.676596	0.563734
OG0000116	0.468173	0.0207948	0.176085	0.90007	0.554164	0.000701469	0.303829	0.333548	0.832699	2.48388e-14	0.0287645	N/A	0.000304271	0.645524	0.624465	0.560205	0.538709	0.582414	0.790995	0.00115912	0.0120033
OG0000122	0.0467254	0.226035	0.103104	0.52891	4.60907e-05	0.0464961	0.0166612	0.0615954	0.0226827	1.52078e-16	0.782206	N/A	0.0801565	0.645524	0.624465	0.560205	0.538709	0.582414	0.468173	0.693196	0.300963
OG0000124	0.191834	2.94456e-07	0.466615	0.132663	0.544077	0.544077	7.85797e-06	0.0519863	0.108705	0.165286	0.415337	N/A	0.0117525	0.0912291	0.636462	0.566935	0.543223	0.591201	0.0270212	5.17611e-06	0.914265
OG0000125	0.150966	0.150966	0.223585	0.721944	7.0407e-08	0.554164	0.832651	0.767111	0.767111	0.0182127	1.20115e-08	N/A	0.658768	0.658768	0.636462	0.566935	0.543223	0.0522371	0.00011736	0.000101566	0.744124
OG0000126	0.62193	0.62193	0.326058	0.000182727	0.00224691	1.17338e-10	3.54393e-06	0.0710062	0.49879	4.15291e-28	0.264552	N/A	0.0912291	0.244736	0.000200518	0.539003	0.524746	0.554164	0.00235537	0.638149	0.140294
OG0000129	0.817077	0.0338369	0.882552	0.721944	0.582414	0.00190435	0.00859875	0.140546	0.0710062	0.18887	0.289638	N/A	0.658768	0.658768	0.636462	0.566935	0.543223	0.591201	0.276639	0.32523	0.330424
OG0000130	5.00953e-35	0.00122311	0.882552	7.55482e-05	0.00011155	0.00144235	0.000949664	0.0846798	0.557029	0.324561	0.62812	N/A	0.544254	0.544254	0.0190078	3.34309e-08	0.00087839	0.591201	0.000563009	0.676596	0.458726
OG0000134	0.730385	0.359407	0.584734	0.0365666	7.09588e-26	1.66026e-12	0.00790814	3.02217e-05	0.000840175	8.38681e-16	0.237582	N/A	0.0801565	0.223495	0.170426	0.546244	0.529471	0.563908	0.401218	0.658314	0.267909
OG0000136	0.518979	0.00569534	0.874433	0.90007	0.0817343	0.554164	0.330534	0.0615954	0.0226827	3.34206e-06	0.798561	N/A	0.0912291	0.658768	0.636462	0.101376	0.538709	0.582414	0.11934	0.00115912	0.587608
OG0000137	0.0735349	0.856875	0.0053026	0.0182176	4.22321e-09	0.57332	0.0989052	0.00759363	0.0178638	0.00875261	0.00071642	N/A	0.658768	0.658768	0.636462	0.566935	0.543223	0.591201	7.5563e-05	0.0195662	0.914265
OG0000138	0.836268	0.000254143	0.640176	0.0018194	0.582414	0.00190435	0.303829	0.00230475	0.0519863	9.82257e-05	0.798561	N/A	0.645524	0.645524	0.624465	0.560205	0.538709	0.582414	0.00287151	0.693196	0.563734
OG0000139	0.790995	0.000362942	0.150525	0.65789	0.544077	0.0663812	0.00790814	0.00563469	0.518361	1.13324e-17	0.323394	N/A	0.00543002	0.616242	0.598395	0.546244	0.529471	0.0349491	0.226035	0.00896946	0.00810585
OG0000140	0.0906683	0.162184	0.0591614	0.70469	0.57332	3.94696e-07	0.000326117	0.272297	0.677483	5.39159e-06	0.415337	N/A	0.0117525	0.645524	0.624465	0.560205	0.538709	0.582414	1.54295e-07	0.300082	0.0583604
OG0000141	1.21029e-18	0.0158612	0.000940639	0.0916381	3.98012e-11	2.93811e-05	0.493569	0.729413	0.358845	5.9433e-07	0.0188236	N/A	0.000159879	0.631373	0.611791	0.55331	0.534125	0.57332	0.0152601	0.676596	0.70887
OG0000145	0.5	0.5	0.638392	0.269554	0.5	0.5	0.124721	0.5	0.5	0.193357	9.74648e-101	N/A	2.15323e-08	0.522908	0.518834	0.508191	0.505102	0.511608	0.100276	0.0501712	0.300222
OG0000146	0.156767	6.19877e-08	0.640176	0.175474	0.00104081	0.563908	0.303829	0.45259	0.108705	0.870162	1.26336e-06	N/A	0.645524	0.645524	0.624465	0.560205	0.538709	0.582414	0.11934	0.0156972	0.563734
OG0000147	0.156767	9.97957e-10	0.882552	0.906157	0.563908	1.82841e-07	0.0989052	0.000537134	0.0923368	0.453619	0.0762052	N/A	0.658768	0.658768	0.636462	0.566935	0.543223	0.591201	0.276639	0.00165192	0.744124
OG0000153	6.77613e-05	0.730385	0.220689	0.311001	7.07774e-05	0.0966258	0.242806	0.604494	0.604494	4.47081e-39	0.0188236	N/A	0.00543002	0.616242	0.598395	0.546244	0.529471	0.563908	0.401218	0.658314	0.0303688
OG0000154	0.0122067	1.67993e-05	0.0211153	0.906157	0.591201	6.79291e-05	0.0449994	0.358845	0.729413	0.18887	0.00498838	N/A	0.658768	0.658768	0.636462	0.566935	0.543223	0.591201	0.805085	0.708293	0.237607
OG0000155	0.139557	0.392687	0.61529	0.0916381	2.93811e-05	0.0407326	0.805145	0.0760478	0.000318585	0.242536	7.20809e-05	N/A	0.631373	0.631373	0.611791	0.55331	0.534125	0.57332	4.19801e-07	0.676596	0.902124
OG0000156	0.138392	1.61436e-06	0.123161	0.554199	0.591201	6.79291e-05	0.330534	0.0037841	0.0760478	0.453619	0.0641357	N/A	0.0912291	0.658768	0.636462	0.566935	0.543223	0.591201	0.805085	0.708293	0.448938
OG0000158	0.0148111	0.850844	0.20049	0.348794	4.87329e-13	3.22522e-14	0.137887	0.0923368	0.0427142	0.0181211	0.0188236	N/A	0.000159879	0.631373	0.611791	0.55331	0.534125	0.00433873	0.000563009	0.676596	0.535246
OG0000159	0.00968836	0.558616	8.43376e-08	0.290553	3.88758e-06	7.50041e-07	0.000179148	0.156935	0.604494	0.000376733	0.0188236	N/A	0.0462154	0.600053	0.584231	1.46751e-05	0.0204437	0.0070022	0.320757	0.693196	0.0686867
OG0000160	0.817077	0.00011736	0.000288653	0.26189	5.39049e-28	0.189244	0.00473178	0.0116948	0.0306443	0.803309	0.263998	N/A	0.0347181	0.582722	0.0379516	1.46751e-05	0.538709	0.582414	0.11934	1.46725e-05	0.866628
OG0000161	0.00413849	0.805085	0.640176	0.381565	0.0070022	0.591201	0.523656	0.677483	0.0116948	7.06773e-13	0.00139569	N/A	4.80164e-06	0.645524	0.624465	0.560205	0.538709	0.582414	0.25219	0.132566	0.0583604
OG0000162	8.93504e-24	0.0582218	0.0120583	0.580086	0.533631	0.0505493	0.0266073	2.93632e-06	0.00551539	0.00280179	0.00347956	N/A	0.645524	0.00738203	0.00277371	0.531583	0.519947	0.544077	0.000324	0.17599	0.230859
OG0000163	0.320757	0.0928105	0.045388	0.230337	1.82841e-07	0.563908	0.493569	3.55319e-10	1.27889e-08	5.9433e-07	0.762527	N/A	0.0689531	0.631373	0.611791	0.55331	0.534125	0.57332	0.00188237	0.272824	0.535246
OG0000164	3.39649e-07	0.0158612	1.02242e-10	0.88305	0.000426084	0.544077	0.000901159	0.0448079	8.11231e-05	0.356526	4.72933e-07	N/A	0.616242	0.616242	0.598395	0.546244	0.529471	7.07774e-05	0.276639	0.00896946	0.684817
OG0000165	0.00900066	0.000362942	0.0153596	0.70469	0.0464961	0.125089	0.0989052	0.168586	0.0256757	0.0337244	2.35416e-05	N/A	0.658768	0.658768	0.636462	0.101376	0.538709	0.582414	0.790995	0.693196	0.237607
OG0000166	0.000563009	0.495233	0.045388	0.0516007	2.35537e-06	4.22321e-09	0.137887	0.806368	0.806368	9.79874e-05	0.373205	N/A	0.00834727	0.631373	0.611791	0.55331	0.534125	0.57332	0.0995418	0.676596	0.0712547
OG0000167	0.0270212	0.805085	0.86433	0.0300256	0.57332	0.57332	0.805145	0.425142	0.0923368	1.31254e-12	0.00139569	N/A	0.000159879	0.631373	0.611791	0.55331	0.534125	0.57332	0.0995418	0.676596	0.535246
OG0000172	0.495233	0.069661	0.0153596	0.90007	0.00190435	0.00560317	0.523656	0.0135505	0.00551539	0.000491282	0.798561	N/A	0.645524	0.645524	0.624465	0.560205	0.538709	0.582414	0.25219	0.693196	0.908804
OG0000173	0.827367	0.0411428	0.176085	0.148726	4.87329e-13	2.93811e-05	0.493569	2.93632e-06	1.82397e-05	0.356526	0.373205	N/A	0.0576337	0.0689531	0.611791	0.55331	0.534125	0.0407326	0.0207948	0.676596	0.535246
OG0000176	1.21266e-17	0.156767	0.86433	0.195809	0.533631	1.06004e-06	2.71385e-05	5.76403e-05	2.9528e-08	0.140758	6.36839e-07	N/A	0.631373	0.201006	0.598395	0.546244	0.529471	0.0349491	0.0152601	0.000467292	0.893675
OG0000177	0.11934	0.0582218	0.0591614	0.112161	0.00560317	1.87487e-16	0.161323	0.00230475	0.0519863	0.094233	0.000464147	N/A	0.645524	0.645524	0.624465	0.560205	0.538709	0.582414	0.790995	0.693196	0.563734
OG0000179	0.340624	0.104557	0.000940639	0.892584	0.533631	0.533631	0.03539	0.00551539	0.0923368	0.00280179	0.264552	N/A	0.645524	0.645524	0.624465	0.0910598	0.534125	0.57332	0.000221863	3.48186e-05	0.908804
OG0000180	0.495233	0.00413849	0.640176	0.52891	0.582414	7.50041e-07	0.820227	0.425142	0.767111	0.870162	0.0238289	N/A	0.645524	0.645524	0.624465	0.560205	0.538709	0.582414	0.25219	0.693196	0.908804
OG0000181	8.11833e-11	0.57531	0.851355	0.88305	0.0032171	0.0966258	0.00790814	0.00136748	0.142626	0.0120248	0.762527	N/A	0.616242	0.616242	0.598395	0.546244	0.529471	0.563908	1.88889e-06	0.658314	0.684817
OG0000182	0.437118	0.0995418	0.045388	0.00825314	1.95751e-09	0.582414	0.0015789	0.00101804	0.0037841	3.94569e-06	0.0188236	N/A	0.000159879	0.631373	0.611791	0.55331	0.534125	0.57332	0.774305	0.116932	0.902124
OG0000183	4.0991e-07	0.495233	0.86433	0.683815	8.92284e-22	3.94696e-07	1.96949e-06	0.0600919	0.0256757	0.140758	0.782206	N/A	0.631373	0.631373	0.611791	0.55331	0.534125	0.57332	0.0995418	0.676596	0.70887
OG0000184	0.850844	8.03292e-05	0.851355	0.195809	0.563908	0.00104081	0.786585	0.00240345	0.0600919	0.000822521	0.323394	N/A	0.00543002	0.616242	0.598395	0.546244	0.529471	0.563908	3.18297e-07	0.658314	0.893675
OG0000189	5.33176e-06	0.827367	0.406815	0.683815	2.99068e-18	4.22321e-09	0.00790814	0.142626	8.11231e-05	0.0120248	0.762527	N/A	0.616242	0.616242	0.598395	0.0246474	0.534125	0.57332	0.00188237	0.676596	0.684817
OG0000190	0.817077	0.081146	0.0591614	0.90007	0.57332	0.00144235	0.000955219	0.0037841	0.00979681	0.425673	0.782206	N/A	0.0801565	0.645524	0.624465	0.560205	0.538709	0.582414	0.11934	0.300082	0.728185
OG0000191	7.26635e-16	0.558616	0.141732	0.119571	0.0342209	0.522813	0.364049	0.115536	8.2971e-06	7.01996e-11	0.762527	N/A	0.616242	0.00412474	0.569249	0.531583	0.519947	0.544077	3.27734e-08	0.00385911	0.866628
OG0000192	2.27861e-10	0.401218	0.00163878	0.00632138	0.599694	0.00852799	3.54393e-06	9.68349e-22	1.4047e-09	0.00133709	0.000219044	N/A	0.600053	0.600053	0.584231	0.539003	0.524746	0.554164	0.168434	2.39796e-06	0.0342928
OG0000193	0.836268	0.0488456	0.045388	0.498942	0.57332	0.111072	0.0119073	0.0760478	0.394111	0.0750245	0.237582	N/A	0.631373	0.631373	0.611791	0.55331	0.534125	0.57332	0.000221863	0.676596	0.902124
OG0000194	0.00627615	0.226035	0.000131994	0.0916381	5.23297e-20	3.22522e-14	0.493569	1.37036e-06	8.05501e-06	0.356526	0.373205	N/A	0.0576337	0.0689531	0.611791	0.55331	0.534125	0.57332	0.774305	0.676596	0.902124
OG0000197	0.437118	0.0152601	0.0104829	0.230337	0.554164	7.0407e-08	0.0839717	0.108705	0.0519863	5.39159e-06	0.798561	N/A	0.645524	0.645524	0.624465	0.0910598	0.534125	0.57332	0.774305	0.0121522	0.563734
OG0000198	0.138392	0.000563009	0.286424	0.26189	0.582414	4.60907e-05	0.000326117	0.0338976	0.193342	0.356526	0.373205	N/A	0.0576337	0.0689531	0.0660037	0.560205	0.538709	0.582414	0.25219	0.693196	0.902124
OG0000199	8.58115e-05	0.836268	0.0104829	0.0916381	0.00433873	3.94696e-07	0.805145	0.677483	0.0116948	1.35886e-05	0.0287645	N/A	0.00834727	0.631373	0.611791	0.55331	0.534125	0.57332	0.000221863	0.676596	0.181033
OG0000200	0.754375	0.19812	0.0065817	0.311001	4.89656e-08	0.111072	0.786585	0.218895	0.64417	1.4922e-21	0.373205	N/A	0.0576337	0.616242	0.598395	0.546244	0.529471	0.563908	0.754375	0.100944	0.149671
OG0000202	2.15404e-08	7.69935e-06	0.000452455	0.00041673	0.563908	0.0966258	4.94141e-07	0.0448079	8.31963e-07	7.06773e-13	0.0641357	N/A	0.645524	0.00738203	0.598395	0.546244	0.529471	0.563908	0.754375	0.658314	0.684817
OG0000203	0.468173	0.000108371	0.255193	0.683815	0.57332	2.93811e-05	0.0693142	0.00551539	0.0135505	0.39359	0.00229299	N/A	0.631373	0.631373	0.611791	0.55331	0.534125	0.57332	0.226035	0.676596	0.535246
OG0000207	0.827367	5.33176e-06	0.86433	0.498942	1.67646e-09	0.563908	0.805145	0.00240345	0.168586	0.00160372	0.373205	N/A	0.00834727	0.631373	0.611791	0.55331	0.534125	0.57332	0.00188237	0.272824	0.70887
